,beta,gamma,sse
0,0.02,0.01,357.5372206836062
1,0.03,0.01,184.14589071106133
2,0.03,0.02,357.55035568890844
3,0.04,0.01,137.16065029742742
4,0.04,0.02,184.15229967175924
5,0.04,0.03,357.5634918449009
6,0.05,0.01,233.56159237684335
7,0.05,0.02,137.15941715641296
8,0.05,0.03,184.15870948565896
9,0.05,0.04,357.5766291516352
10,0.060000000000000005,0.01,492.16398459650094
11,0.060000000000000005,0.02,233.55170166480147
12,0.060000000000000005,0.03,137.15818451281575
13,0.060000000000000005,0.04,184.16512015282024
14,0.060000000000000005,0.05,357.5897676091619
15,0.07,0.01,933.8061997453849
16,0.07,0.02,492.1443112257115
17,0.07,0.03,233.54181102768058
18,0.07,0.04,137.15695236670788
19,0.07,0.05,184.1715316733054
20,0.07,0.060000000000000005,357.6029072175351
21,0.08,0.01,1581.5566275169713
22,0.08,0.02,933.7754977699434
23,0.08,0.03,492.12463743108674
24,0.08,0.04,233.5319204655641
25,0.08,0.05,137.15572071816197
26,0.08,0.060000000000000005,184.17794404717569
27,0.08,0.07,357.6160479768049
28,0.09,0.01,2460.941482621107
29,0.09,0.02,1581.513517754825
30,0.09,0.03,933.7447947848439
31,0.09,0.04,492.1049632127291
32,0.09,0.05,233.52202997853885
33,0.09,0.060000000000000005,137.1544895672506
34,0.09,0.07,184.18435727449219
35,0.09,0.08,357.6291898870207
36,0.09999999999999999,0.01,3600.195617946825
37,0.09999999999999999,0.02,2460.8844390225695
38,0.09999999999999999,0.03,1581.470406297859
39,0.09999999999999999,0.04,933.7140907901961
40,0.09999999999999999,0.05,492.08528857073793
41,0.09999999999999999,0.060000000000000005,233.5121395666882
42,0.09999999999999999,0.07,137.1532589140469
43,0.09999999999999999,0.08,184.19077135531703
44,0.09999999999999999,0.09,357.6423329482365
45,0.10999999999999999,0.01,5030.538664806298
46,0.10999999999999999,0.02,3600.122952582612
47,0.10999999999999999,0.03,2460.827392930818
48,0.10999999999999999,0.04,1581.4272931461985
49,0.10999999999999999,0.05,933.6833857861214
50,0.10999999999999999,0.060000000000000005,492.0656135052124
51,0.10999999999999999,0.07,233.5022492301007
52,0.10999999999999999,0.08,137.15202875862246
53,0.10999999999999999,0.09,184.19718628971003
54,0.10999999999999999,0.09999999999999999,357.65547716050264
