,I_t
0,251.0
1,274.6222226794327
2,300.46753259615724
3,328.74513308560574
4,359.68391229083585
5,393.53429494507554
6,430.5702682673166
7,471.0915983246697
8,515.4262547478398
9,563.9330633616931
10,617.0046081246759
11,675.0704057731988
12,738.6003787557229
13,808.1086544332586
14,884.157721136962
15,967.3629745297341
16,1058.3976908392801
17,1157.9984669389517
18,1266.971170975946
19,1386.1974513124142
20,1516.6418559844544
21,1659.3596197301865
22,1815.5051809272325
23,1986.3414965510538
24,2173.2502295609884
25,2377.7428899861006
26,2601.4730184673203
27,2846.249509168745
28,3114.0511778563105
29,3407.0426906173066
30,3727.5919792246923
31,4078.289280605477
32,4461.967950326616
33,4881.7272135434505
34,5340.957031547474
35,5843.365277989279
36,6393.007436129643
37,6994.319047181315
38,7652.151160043074
39,8371.80905459486
40,9159.094534317599
41,10020.352109422
42,10962.519419012166
43,11993.182270161593
44,13120.63470322095
45,14353.944526275547
46,15703.024797473485
47,17178.71177197589
48,18792.84987052804
49,20558.384269061706
50,22489.461753207208
51,24601.5405279423
52,26911.50972057221
53,29437.819364452458
54,32200.621700833566
55,35221.924686264116
56,38525.758642279354
57,42138.357031532294
58,46088.35238871245
59,50406.98847381782
60,55128.34974746022
61,60289.60929026114
62,65931.29629782063
63,72097.5842753085
64,78836.60102671638
65,86200.76147754896
66,94247.12427943906
67,103037.77301277296
68,112640.22261935273
69,123127.85145014228
70,134580.35899005464
71,147084.24890716985
72,160733.33654993118
73,175629.2793622829
74,191882.12788001893
75,209610.89398535452
76,228944.1319012642
77,250020.52596959152
78,272989.47754142596
79,298011.6812761826
80,325259.6787566696
81,354918.3745397681
82,387185.4965355693
83,422271.9789044497
84,460402.24145055865
85,501814.33475122275
86,546759.9149909103
87,595504.0066853457
88,648324.5052384143
89,705511.3646675777
90,767365.4090152
91,834196.6991578782
92,906322.3802467167
93,984063.9292785974
94,1067743.7178572852
95,1157680.8027413883
96,1254185.8571368817
97,1357555.1598795848
98,1468063.5688280223
99,1585956.4202431797
100,1711440.3190501216
101,1844672.8170500086
102,1985751.0186706646
103,2134699.2077421965
104,2291455.6546333316
105,2455858.840749151
106,2627633.425748145
107,2806376.3794770953
108,2991543.801571339
109,3182439.051166808
110,3378202.899579837
111,3577806.490705725
112,3780047.936410545
113,3983553.375730031
114,4186783.275903836
115,4388044.640459655
116,4585509.608274072
117,4777240.676304496
118,4961222.462587409
119,5135399.557894148
120,5297719.614948456
121,5446180.421562677
122,5578879.332203085
123,5694063.1276009865
124,5790176.168832397
125,5865904.639572126
126,5920214.746510061
127,5952382.978093391
128,5962016.895301553
129,5949065.419351629
130,5913818.151529931
131,5856893.862628727
132,5779218.873524174
133,5681996.566847207
134,5566669.683216244
135,5434877.337058608
136,5288408.823968729
137,5129156.285699607
138,4959068.164975374
139,4780105.144835076
140,4594199.956583385
141,4403222.0889970455
142,4208948.069991409
143,4013037.6469494966
144,3817015.8837811206
145,3622260.93518773
146,3429997.058643636
147,3241292.283561157
148,3057060.0716887107
149,2878064.266462063
150,2704926.6333374325
151,2538136.3288649525
152,2378060.6943455017
153,2224956.842084515
154,2078983.581440209
155,1940213.312367321
156,1808643.5916850492
157,1684208.1488527856
158,1566787.1917532324
159,1456216.8979210393
160,1352298.0325968787
161,1254803.6722362514
162,1163486.0413164687
163,1078082.4923325472
164,998320.6747218748
165,923922.9490949351
166,854610.1095217565
167,790104.4796009306
168,730132.4483921817
169,674426.5106904143
170,622726.8731183927
171,574782.6835755586
172,530352.9370693413
173,489207.10615957476
174,451125.5393842794
175,415899.66626636864
176,383332.04293887015
177,353236.26814620115
178,325436.7954264239
179,299768.66367695376
180,276077.1650596351
181,254217.46630384715
182,234054.19690322995
183,215461.0154519981
184,198320.16340660016
185,182522.01386203754
186,167964.62147349064
187,154553.27840757993
188,142200.08014934746
189,130823.50409816786
190,120348.00313735931
191,110703.61573921636
192,101825.59365237445
193,93654.04779653254
194,86133.61264704492
195,79213.12911682118
196,72845.34572491678
197,66986.63767109174
198,61596.74330561815
199,56638.517386981395
