,I_t
0,907.0
1,871.3888923046773
2,837.1754962284953
3,804.3049887584183
4,772.7246944382197
5,742.3840014580333
6,713.2342810059376
7,685.228809756038
8,658.3226953722453
9,632.472804911514
10,607.6376960146916
11,583.7775507773752
12,560.8541121972469
13,538.8306230982975
14,517.6717674361319
15,497.34361389220254
16,477.8135616683307
17,459.05028839625743
18,441.02370008023036
19,423.7048829937648
20,407.0660574547431
21,391.08053340592215
22,375.72266773071885
23,360.96782323683817
24,346.79232924290136
25,333.1734437057282
26,320.08931682832696
27,307.5189560909599
28,295.4421926498711
29,283.8396490504079
30,272.6927082033198
31,261.98348357500333
32,251.69479054436252
33,241.81011888078865
34,232.31360629952403
35,223.19001305236918
36,214.42469751332382
37,206.00359272031892
38,197.91318383570416
39,190.14048648960627
40,182.67302597166622
41,175.49881723800488
42,168.60634570155503
43,161.98454877513737
44,155.62279813784906
45,149.51088269648005
46,143.6389922147727
47,137.99770158439992
48,132.57795571255474
49,127.37105500202271
50,122.36864140054975
51,117.56268499722175
52,112.94547114444234
53,108.50958808492996
54,104.24791506395965
55,100.15361090784594
56,96.22010305040621
57,92.44107698985664
58,88.8104661592787
59,85.32244219445292
60,81.97140558348993
61,78.7519766832978
62,75.65898708850908
63,72.68747133905363
64,69.83265895310355
65,67.08996677263555
66,64.45499160935549
67,61.92350317920909
68,59.491437314163846
69,57.15488944039004
70,54.910108312394456
71,52.75348999306917
72,50.68157207001122
73,48.69102809884627
74,46.778662264652525
75,44.9414042529301
76,43.17630432189572
77,41.480528568205216
78,39.851354378515275
79,38.28616605959372
80,36.78245063997284
81,35.337793836415344
82,33.94987617872589
83,32.61646928669501
84,31.335432293205624
85,30.104708407766385
86,28.92232161496115
87,27.786373502519744
88,26.69504021392299
89,25.646569520654396
90,24.63927800940255
91,23.671548379702543
92,22.741826847681622
93,21.848620651744305
94,20.99049565619568
95,20.166074048958418
96,19.374032129689958
97,18.613098184751202
98,17.88205044561728
99,17.179715127454735
100,16.50496454471799
101,15.856715300741458
102,15.233926548422328
103,14.635598319203007
104,14.060769917671774
105,13.50851837920541
106,12.977956988178711
107,12.468233854362849
108,11.978530545227988
109,11.50806077195516
110,11.056069127048554
111,10.621829871522213
112,10.204645769714594
113,9.80384696986087
114,9.418789928626307
115,9.048856377874483
116,8.693452332012024
117,8.352007134316464
118,8.023972540716532
119,7.708821839554179
120,7.4060490059154285
121,7.11516788917258
122,6.835711432433642
123,6.567230922645994
124,6.309295270150548
125,6.061490316529886
126,5.823418169639287
127,5.594696564753182
128,5.374958250801466
129,5.163850400710389
130,4.961034044901422
131,4.766183527038661
132,4.578985981151057
133,4.399140829290033
134,4.2263592989160665
135,4.0603639592394165
136,3.9008882757706536
137,3.747676182365845
138,3.6004816700793483
139,3.4590683921641387
140,3.323209284585513
141,3.192686201438923
142,3.0672895646866114
143,2.946818027650708
144,2.8310781517225254
145,2.7198840957690207
146,2.613057317737753
147,2.51042628798127
148,2.411826213840654
149,2.317098775046041
150,2.226091869509289
151,2.1386593691006635
152,2.0546608850174155
153,1.9739615423675505
154,1.8964317636068664
155,1.8219470604815549
156,1.7503878341423176
157,1.6816391831090645
158,1.6155907187778706
159,1.552136388173969
160,1.4911743036661966
161,1.4326065793694869
162,1.3763391739727318
163,1.3222817397396662
164,1.2703474774403245
165,1.2204529969801496
166,1.1725181835029788
167,1.1264660687529204
168,1.0822227074885766
169,1.0397170587511844
170,0.9988808717960314
171,0.9596485765040021
172,0.9219571780972903
173,0.8857461559902335
174,0.850957366612862
175,0.8175349500511301
176,0.7854252403539306
177,0.7545766793628769
178,0.7249397339264938
179,0.6964668163658945
180,0.6691122080642382
181,0.6428319860572821
182,0.617583952507156
183,0.593327566946121
184,0.5700238811815178
185,0.5476354767573874
186,0.5261264048723459
187,0.5054621286572437
188,0.4856094677199289
189,0.46653654486806867
190,0.448212734924487
191,0.43060861555283253
192,0.4136959200146191
193,0.3974474917817824
194,0.38183724093187693
195,0.3668401022558972
196,0.35243199501145933
197,0.33858978425672
198,0.3252912437029471
199,0.3125150200260967
