,I_t
0,18933.0
1,17476.38394739777
2,16131.666259359534
3,14890.275526833517
4,13744.293248464897
5,12686.404640334029
6,11709.8530707353
7,10808.397865014442
8,9976.275241556586
9,9208.162155375265
10,8499.14284037323
11,7844.67785522148
12,7240.5754509350945
13,6682.965090623079
14,6168.272963570468
15,5693.199346794778
16,5254.697677529759
17,4849.955209753594
18,4476.3751369244455
19,4131.560071542719
20,3813.296780056114
21,3519.5420789901423
22,3248.409805052652
23,2998.1587783546993
24,2767.181683839859
25,2553.994801546846
26,2357.2285214720823
27,2175.618583574592
28,2007.9979878989916
29,1853.2895239060877
30,1710.4988719159405
31,1578.7082331055867
32,1457.0704477818936
33,1344.8035646872618
34,1241.1858269089516
35,1145.5510425674897
36,1057.2843108707473
37,975.8180763517131
38,900.6284861726655
39,831.232027288461
40,767.1824220282548
41,708.0677622886537
42,653.5078640418443
43,603.1518252587001
44,556.6757716377333
45,513.7807757238187
46,474.1909361032066
47,437.6516043801846
48,403.9277485821328
49,372.8024425094526
50,344.07547135032405
51,317.56204462245466
52,293.0916081895486
53,270.50674773343354
54,249.6621766475959
55,230.4238018579655
56,212.66786157555327
57,196.28012944612036
58,181.1551799873531
59,167.1957105967201
60,154.31191577578153
61,142.42090955150434
62,131.446192384233
63,121.31715913733791
64,111.96864494702612
65,103.34050607402747
66,95.37723304341424
67,88.02759358610278
68,81.24430308694619
69,74.98372042097618
70,69.20556722242156
71,63.872668781658454
72,58.95071490419946
73,54.408039194091536
74,50.215415342487724
75,46.345869111443605
76,42.77450480386546
77,39.47834510364948
78,36.436183255997506
79,33.62844663722507
80,31.037070836600744
81,28.6453834403422
82,26.43799677027649
83,24.400708887251547
84,22.52041222253119
85,20.785009249458753
86,19.18333465294981
87,17.70508349616271
88,16.34074492226572
89,15.0815409648187
90,13.919370073144474
91,12.846754989391423
92,11.856794641979066
93,10.943119745952654
94,10.099851824616778
95,9.321565388825286
96,8.603253030616576
97,7.940293206630394
98,7.328420504044983
99,6.763698197743154
100,6.242492922155145
101,5.761451294829926
102,5.317478341342193
103,4.907717582730603
104,4.529532657358173
105,4.180490358957134
106,3.858344981731288
107,3.561023871797663
108,3.2866140920101703
109,3.033350114370822
110,2.7996024608450387
111,2.583867219499153
112,2.3847563685096387
113,2.2009888457910955
114,2.031382306787047
115,1.8748455173949723
116,1.730371333083241
117,1.5970302190289816
118,1.4739642695866653
119,1.360381688609753
120,1.2555516951127395
121,1.1587998214974644
122,1.0695035740932257
123,0.9870884280912647
124,0.9110241311056206
125,0.8408212915779829
126,0.7760282300768032
127,0.7162280732323382
128,0.6610360716103725
129,0.6100971242681511
130,0.5630834940658102
131,0.5196926990338875
132,0.47964556623021
133,0.44268443556488773
134,0.4085715020370208
135,0.3770872857172436
136,0.348029219632133
137,0.3212103464650728
138,0.2964581156882763
139,0.2736132733868335
140,0.25252883763201683
141,0.2330691528114951
142,0.2151090168321039
143,0.1985328755796765
144,0.18323407945316228
145,0.16911419718964066
146,0.15608238256544155
147,0.14405478989878312
148,0.13295403459332183
149,0.12270869525179876
150,0.1132528541564238
151,0.10452567315948803
152,0.09647100225551987
153,0.08903701831657153
154,0.08217589166628839
155,0.07584347834752672
156,0.06999903610359492
157,0.06460496224576491
158,0.05962655172051452
159,0.05503177381992555
160,0.050791066098609866
161,0.046877144171242
162,0.04326482616695072
163,0.03993087071112321
164,0.03685382739220986
165,0.03401389875144491
166,0.03139281290753579
167,0.028973705996798625
168,0.026741013672368905
169,0.02468037096440193
170,0.02277851985697141
171,0.021023223987023297
172,0.019403189916564596
173,0.017907994471558625
174,0.016528017680030867
175,0.015254380877914444
176,0.014078889584413067
177,0.012993980779346012
178,0.011992674243261663
179,0.011068527647245746
180,0.010215595103475547
181,0.009428388909837613
182,0.00870184424247681
183,0.008031286569111321
184,0.0074124015734533845
185,0.00684120739723186
186,0.006314029021223914
187,0.005827474620465409
188,0.005378413741511225
189,0.004963957161339718
190,0.004581438298315055
191,0.004228396055607014
192,0.003902558986684121
193,0.0036018306810021525
194,0.003324276275860645
195,0.003068110007645742
196,0.0028316837223650413
197,0.0026134762715521076
198,0.0024120837253147273
199,0.002226210339558412
