,I_t
0,503.0
1,706.668054180512
2,992.8021660141776
3,1394.7927088712468
4,1959.549294352685
5,2752.974042102486
6,3867.650259820193
7,5433.642829032099
8,7633.6687867519795
9,10724.404739532216
10,15066.410256734158
11,21166.144661622762
12,29734.951714427043
13,41771.83878556458
14,58679.59863056283
15,82427.60394627225
16,115779.83680391381
17,162613.90499095345
18,228366.58329375193
19,320654.54803595424
20,450136.21094736696
21,631702.4197655241
22,886109.938929164
23,1242199.5697881638
24,1739863.309612582
25,2433925.288746081
26,3399044.362587397
27,4735565.007129892
28,6575819.070172466
29,9089526.974165834
30,12485420.370118773
31,17003826.15701358
32,22891953.313282806
33,30351445.55756358
34,39450102.15320781
35,50002599.06851138
36,61453037.79546349
37,72827301.35643129
38,82834719.46182664
39,90146754.75362146
40,93768738.12552918
41,93331337.47290856
42,89156631.74347082
43,82088715.3574266
44,73204025.92157863
45,63541734.43373411
46,53935544.144244954
47,44955177.41327608
48,36924347.96166147
49,29975017.31570536
50,24108589.85567601
51,19248637.035727113
52,15280021.169200907
53,12074907.408219317
54,9508374.206600763
55,7466673.782545643
56,5850730.854094615
57,4576795.381050198
58,3575548.523737737
59,2790484.822370335
60,2176059.469746431
61,1695870.1280687242
62,1321006.205001958
63,1028617.849892971
64,800712.0869775489
65,623160.6396713007
66,484894.0671110873
67,377254.1360143315
68,293477.42718896735
69,228285.99706546142
70,177564.33886533874
71,138105.30950605
72,107410.81469393613
73,83535.76069128717
74,64966.067138740655
75,50523.41874329179
76,39290.96260894848
77,30555.386039853503
78,23761.788329174193
79,18478.53547831869
80,14369.898502670063
81,11174.756943560507
82,8690.02641449679
83,6757.764273755221
84,5255.138293658996
85,4086.623366487468
86,3177.9318219469465
87,2471.2924755572835
88,1921.778869962318
89,1494.4536316949736
90,1162.1476055312387
91,903.7326979645427
92,702.7786973526153
93,546.5087190827285
94,424.98689122862675
95,330.48665039092674
96,256.99949367578506
97,199.8529588548069
98,155.413547051185
99,120.85570152383539
100,93.98215514710802
101,73.08422473784472
102,56.83316994193862
103,44.195709337414314
104,34.36832225593435
105,26.72615918830259
106,20.783312441999037
107,16.161921003170292
108,12.568145238934923
109,9.773483867034226
110,7.600245288293381
111,5.9102495183664345
112,4.596042362565634
113,3.5740632109290535
114,2.779332045942428
115,2.161317850199593
116,1.680725717372255
117,1.30699838315364
118,1.0163733173576555
119,0.7903718422717022
120,0.6146242116432116
121,0.47795594588303486
122,0.37167733038580136
123,0.28903090148392546
124,0.22476178980046907
125,0.17478360234746165
126,0.1359185993098003
127,0.10569564529801712
128,0.082193088299611
129,0.06391657617513163
130,0.04970404196257454
131,0.038651816715173246
132,0.030057171939696512
133,0.023373638337939637
134,0.018176259903801905
135,0.014134574143409915
136,0.01099160043221892
137,0.008547500535593272
138,0.0066468723873582035
139,0.00516886923256276
140,0.004019515884509643
141,0.003125733544200429
142,0.0024306932650728992
143,0.001890202624542021
144,0.0014698958577632286
145,0.0011430487952010385
146,0.0008888796721955143
147,0.000691227771692146
148,0.0005375258848908653
149,0.0004180012562578969
150,0.0003250542069590453
151,0.0002527749280173796
152,0.00019656771967955868
153,0.00015285878517731308
154,0.00011886899967081817
155,9.24372064474421e-05
156,7.188280510031483e-05
157,5.589889469482908e-05
158,4.346917769476217e-05
159,3.380334118902677e-05
160,2.628680679366586e-05
161,2.0441654200497302e-05
162,1.589623379258813e-05
163,1.2361536219631009e-05
164,9.612816450931772e-06
165,7.475303916721653e-06
166,5.813090152359821e-06
167,4.520487393679426e-06
168,3.515308681066831e-06
169,2.733642204259213e-06
170,2.125787627457884e-06
171,1.6530960160082872e-06
172,1.2855124391754937e-06
173,9.996650014711802e-07
174,7.773787983003325e-07
175,6.045203094611801e-07
176,4.700987541081033e-07
177,3.655672690483565e-07
178,2.8427947751748754e-07
179,2.2106689569882057e-07
180,1.719103074224094e-07
181,1.3368421221389133e-07
182,1.0395809805246786e-07
183,8.084190325627337e-08
184,6.286584157011247e-08
185,4.888694943005063e-08
186,3.801641344307628e-08
187,2.956305737879653e-08
188,2.2989395432861065e-08
189,1.7877457517215975e-08
190,1.390221366252287e-08
191,1.0810907788890968e-08
192,8.406986833684849e-09
193,6.5376034096208696e-09
194,5.083897380478354e-09
195,3.953438432377093e-09
196,3.07434912014798e-09
197,2.390734717189376e-09
198,1.859129287079618e-09
199,1.4457320091710461e-09
