,I_t
0,11357.0
1,13871.266713668501
2,16941.98870917296
3,20692.23900962112
4,25272.271185269656
5,30865.50252017636
6,37695.804576667775
7,46036.38208128489
8,56220.57906224212
9,68655.01997111375
10,83835.5745181662
11,102366.72937224942
12,124985.05852469736
13,152587.606943945
14,186266.13759252022
15,227348.33585087545
16,277447.20974457776
17,338520.0546320654
18,412938.4430985347
19,503570.71634174004
20,613878.3331371195
21,748027.0877163284
22,911013.5086998858
23,1108805.5126238165
24,1348494.3519704232
25,1638451.7284984083
26,1988481.2065121809
27,2409946.2491216334
28,2915847.7851954796
29,3520811.782297875
30,4240931.817030514
31,5093393.898395976
32,6095793.1448621545
33,7265039.144839061
34,8615747.2240023
35,10158038.754339652
36,11894740.710101202
37,13818098.195201987
38,15906300.525758145
39,18120357.351160742
40,20402096.388669755
41,22674196.22024616
42,24843095.552344054
43,26805232.241603427
44,28456351.014934443
45,29702723.522718683
46,30472346.091934506
47,30723863.076839156
48,30451318.87567747
49,29683806.771140005
50,28480322.082254495
51,26921193.841541022
52,25098025.42483469
53,23104030.11266223
54,21026149.344787218
55,18939652.76430543
56,16905283.32489668
57,14968570.512108188
58,13160722.884401983
59,11500485.843430609
60,9996440.758059815
61,8649360.440253638
62,7454376.450486468
63,6402830.489684655
64,5483766.673818042
65,4685075.375877728
66,3994328.753002246
67,3399360.2659969805
68,2888641.815156438
69,2451507.413542975
70,2078264.9165823974
71,1760229.283495727
72,1489703.301655679
73,1259925.1897606843
74,1064997.1690063083
75,899804.9081161926
76,759934.5663674955
77,641591.8044156441
78,541525.4343395699
79,456957.1859360867
80,385518.24937906367
81,325192.71396036865
82,274267.68063622765
83,231289.62354635552
84,195026.46893321292
85,164434.81727315157
86,138631.73330191534
87,116870.55307680229
88,98520.19630720763
89,83047.5185087111
90,70002.28623462704
91,59004.40663458167
92,49733.08803423245
93,41917.65011124575
94,35329.74010287493
95,29776.745221280267
96,25096.221197840096
97,21151.18288028876
98,17826.1253868688
99,15023.66382637971
100,12661.696368990677
101,10671.00983157527
102,8993.259230604832
103,7579.263234423314
104,6387.566364498747
105,5383.22637240968
106,4536.791648856688
107,3823.4389706707298
108,3222.2465066833847
109,2715.5809082862866
110,2288.580612616099
111,1928.7202771151963
112,1625.4436218347637
113,1369.8539467496655
114,1154.4532720455607
115,972.9224677724803
116,819.935936087869
117,691.005418965842
118,582.3483558647026
119,490.77693406229275
120,413.6045800154624
121,348.5671507710869
122,293.7565150108255
123,247.56457629468076
124,208.6360970667924
125,175.82893993437256
126,148.18056016390867
127,124.87976661481474
128,105.24292281101486
129,88.69389005663994
130,74.74712424532667
131,62.993430507688075
132,53.08795779813706
133,44.74008122475876
134,37.70487530001185
135,31.775927958919393
136,26.77928452331929
137,22.56834393894958
138,19.019557548692863
139,16.02880420948592
140,13.508335402738798
141,11.384200710590342
142,9.594078123459154
143,8.08544552152902
144,6.81403968244521
145,5.742557603228164
146,4.8395620337045235
147,4.0785591101746785
148,3.4372210273524453
149,2.896730941960781
150,2.441230887590958
151,2.057356502745023
152,1.7338449210528921
153,1.461204319214136
154,1.2314354272381134
155,1.037796830119881
156,0.8746071749227661
157,0.7370784800378776
158,0.6211756559249049
159,0.5234981156806516
160,0.441180001895288
161,0.3718061024567109
162,0.313340988276057
163,0.26406929383777733
164,0.22254538840756136
165,0.1875509612528527
166,0.15805927642749482
167,0.13320504835680197
168,0.11225905437344233
169,0.09460673933650769
170,0.07973018459375059
171,0.06719291225670793
172,0.056627078946440215
173,0.04772268327462758
174,0.04021847040771487
175,0.033894266854179116
176,0.028564520577710775
177,0.024072856903338935
178,0.020287490486877124
179,0.01709735873494848
180,0.014408863230196575
181,0.012143123555149767
182,0.010233662941974912
183,0.008624457845120623
184,0.007268294211341985
185,0.006125382220094799
186,0.005162188850803975
187,0.0043504540245477286
188,0.0036663614537697014
189,0.00308983987276227
190,0.0026039741470340887
191,0.0021945089835196984
192,0.0018494306804962986
193,0.0015586146457565984
194,0.0013135283412262868
195,0.0011069809384257044
196,0.0009329123396707526
197,0.0007862153748982679
198,0.0006625859573734069
199,0.0005583968018497648
