,I_t
0,113.0
1,118.78694613303686
2,124.87024246081144
3,131.26506402083098
4,137.98736279559816
5,145.05390747928908
6,152.4823252785599
7,160.2911458513978
8,168.49984749322738
9,177.1289056850458
10,186.1998441242053
11,195.73528836460216
12,205.75902219948233
13,216.2960469268515
14,227.37264364459656
15,239.01643872990584
16,251.25647266543018
17,264.12327238288094
18,277.6489273034286
19,291.8671692633693
20,306.8134565230898
21,322.5250620674027
22,339.0411664158697
23,356.4029551728065
24,374.6537215582901
25,393.83897417370207
26,414.0065502681592
27,435.20673478564447
28,457.4923854867804
29,480.91906445401884
30,505.5451763045924
31,531.4321134519103
32,558.6444087732331
33,587.2498960594571
34,617.3198786417197
35,648.9293066093525
36,682.1569630544918
37,717.0856598004596
38,753.8024430938939
39,792.3988097645919
40,832.9709343821743
41,875.6199079650457
42,920.4519888247657
43,967.5788661579143
44,1017.1179370278969
45,1069.192597410945
46,1123.9325480138937
47,1181.4741156062316
48,1241.9605906454642
49,1305.5425820131147
50,1372.3783897187507
51,1442.6343964713467
52,1516.485479061174
53,1594.1154405412842
54,1675.7174642456491
55,1761.4945907311744
56,1851.6602187832366
57,1946.4386316791563
58,2046.0655499612274
59,2150.7887120306264
60,2260.868483935854
61,2376.57849979435
62,2498.2063343537093
63,2626.054209269535
64,2760.439734750562
65,2901.6966882982383
66,3050.1758323476524
67,3206.2457726995335
68,3370.293859719136
69,3542.7271343672132
70,3723.9733212209926
71,3914.4818707392174
72,4114.725053124879
73,4325.19910624226
74,4546.425440151404
75,4778.951900933043
76,5023.354096590376
77,5280.236787930789
78,5550.235347450669
79,5834.0172893696235
80,6132.283874086729
81,6445.771790460531
82,6775.254919446334
83,7121.54618275853
84,7485.499480361933
85,7868.011720734102
86,8270.024947979806
87,8692.528570018749
88,9136.561692207693
89,9603.215560897645
90,10093.63612156479
91,10609.026696289719
92,11150.650785491805
93,11719.834998953584
94,12317.97212129179
95,12946.524317146348
96,13607.026481463849
97,14301.08974034635
98,15030.405108017261
99,15796.747305521294
100,16601.978746822257
101,17448.05369798777
102,18337.022615150403
103,19271.036666906544
104,20252.35244675329
105,21283.336881065246
106,22366.472337972074
107,23504.36194230852
108,24699.735101564955
109,25955.45324746153
110,27274.515797395223
111,28660.06633955813
112,30115.399044988055
113,31643.965309179035
114,33249.38062513889
115,34935.43168892146
116,36706.08373766975
117,38565.48811906896
118,40517.99008980984
119,42568.13683918689
120,44720.6857322839
121,46980.61276531338
122,49353.12122355424
123,51843.65052995291
124,54457.88526979225
125,57201.76437386532
126,60081.49043928993
127,63103.53916343731
128,66274.6688623928
129,69601.93004088811
130,73092.67497570933
131,76754.56726915875
132,80595.59132319628
133,84624.06167837165
134,88848.63215454515
135,93278.30472264432
136,97922.43802828298
137,102790.75547893802
138,107893.35279650785
139,113240.70492643077
140,118843.67218309501
141,124713.50549900069
142,130861.850632021
143,137300.7511711461
144,144042.6501662771
145,151100.39019198302
146,158487.2116386636
147,166216.74900731957
148,174303.02496617948
149,182760.44190885406
150,191603.77073459505
151,200848.13655176773
152,210509.00098598178
153,220602.14075467573
154,231143.6221505807
155,242149.77105770272
156,253637.1381056281
157,265622.4585514903
158,278122.6064643335
159,291154.5427744207
160,304735.25674089557
161,318881.7003858287
162,333610.71544185304
163,348938.95236518746
164,364882.7809768253
165,381458.1923130561
166,398680.69129340904
167,416565.1798507272
168,435125.83021564054
169,454375.94810746686
170,474327.8256568239
171,494992.583973252
172,516380.005375159
173,538498.3554205486
174,561354.1950162912
175,584952.1830419613
176,609294.8701020669
177,634382.4842180827
178,660212.7094889062
179,686780.458984557
180,714077.6433919244
181,742092.9372012753
182,770811.5445054556
183,800214.9667768406
184,830280.7752857641
185,860982.3911231495
186,892288.87608308
187,924164.7379408546
188,956569.7539204621
189,989458.8163732225
190,1022781.8048767152
191,1056483.489099482
192,1090503.4668514447
193,1124776.1417414648
194,1159230.7447811842
195,1193791.4040980395
196,1228377.2666410469
197,1262902.675373071
198,1297277.4049374063
199,1331406.958161785
