,beta,gamma,sse
0,0.01,0.02,2997410.822972457
1,0.01,0.03,16751516.811799165
2,0.02,0.03,2997263.2056678487
3,0.01,0.04,60887209.27832289
4,0.02,0.04,16753034.746443527
5,0.03,0.04,2997106.524307399
6,0.01,0.05,131814525.90919751
7,0.02,0.05,60890195.44967508
8,0.03,0.05,16754596.578308787
9,0.04,0.05,2996940.788112591
10,0.01,0.060000000000000005,226291639.70742387
11,0.02,0.060000000000000005,131818802.39045629
12,0.03,0.060000000000000005,60893270.53073189
13,0.04,0.060000000000000005,16756202.315149983
14,0.05,0.060000000000000005,2996766.0066090124
15,0.01,0.07,341392728.8986875
16,0.02,0.07,226297046.13858667
17,0.03,0.07,131823205.81406023
18,0.04,0.07,60896434.52796807
19,0.05,0.07,16757851.964975607
20,0.060000000000000005,0.07,2996582.1896266034
21,0.01,0.08,474478775.329932
22,0.02,0.08,341399120.83465767
23,0.03,0.08,226302611.42227536
24,0.04,0.08,131827736.18536851
25,0.05,0.08,60899687.448069625
26,0.060000000000000005,0.08,16759545.536048567
27,0.07,0.08,2996389.3472993625
28,0.01,0.09,623171024.5472552
29,0.02,0.09,474486022.74249727
30,0.03,0.09,341405698.1693466
31,0.04,0.09,226308335.56287983
32,0.05,0.09,131832393.50991476
33,0.060000000000000005,0.09,60903029.29793273
34,0.07,0.09,16761283.036884874
35,0.08,0.09,2996187.490065613
36,0.01,0.09999999999999999,785326865.1316571
37,0.02,0.09999999999999999,623179010.4665271
38,0.03,0.09999999999999999,474493477.406748
39,0.04,0.09999999999999999,341412460.9062989
40,0.05,0.09999999999999999,226314218.56493023
41,0.060000000000000005,0.09999999999999999,131837177.79340434
42,0.07,0.09999999999999999,60906460.08466385
43,0.08,0.09999999999999999,16763064.476254549
44,0.09,0.09999999999999999,2995976.6286678202
45,0.01,0.10999999999999999,959017907.0240769
46,0.02,0.10999999999999999,785335484.4139639
47,0.03,0.10999999999999999,623187221.3902404
48,0.04,0.10999999999999999,474501139.3254993
49,0.05,0.10999999999999999,341419409.0491738
50,0.060000000000000005,0.10999999999999999,226320260.43309784
51,0.07,0.10999999999999999,131842089.04171798
52,0.08,0.10999999999999999,60909979.81558019
53,0.09,0.10999999999999999,16764889.863181772
54,0.09999999999999999,0.10999999999999999,2995756.7741525234
55,0.01,0.11999999999999998,1142510058.6914372
56,0.02,0.11999999999999998,959027065.2344881
57,0.03,0.11999999999999998,785344342.8773273
58,0.04,0.11999999999999998,623195657.3205745
