,I_t
0,1973.0
1,1914.6879523245887
2,1858.099317929831
3,1803.1831613299842
4,1749.8900524369096
5,1698.1720220681157
6,1647.9825187697575
7,1599.2763669157266
8,1552.009726045119
9,1506.1400514014788
10,1461.6260556383024
11,1418.4276716563313
12,1376.5060165391865
13,1335.823356554881
14,1296.343073191711
15,1258.0296301979524
16,1220.8485415956975
17,1184.7663406400388
18,1149.7505496956644
19,1115.7696510037458
20,1082.7930583128104
21,1050.7910893480605
22,1019.734939094361
23,989.5966538688458
