,I_t
0,103.0
1,109.36872895609719
2,116.13125115429658
3,123.31191573592498
4,130.9365774049634
5,139.0326895203097
6,147.62940294412985
7,156.75767100220682
8,166.45036093420313
9,176.74237223511966
10,187.67076231404545
11,199.27487992263866
12,211.59650683375423
13,224.6800082803377
14,238.57249269624634
15,253.32398133414998
16,268.98758837122506
17,285.61971215111794
18,303.280238250747
19,322.03275510308936
20,341.94478295230374
21,363.08801696554315
22,385.53858537678104
23,409.37732359209565
