,I_t
0,110.0
1,113.34362915006662
2,116.78888408683393
3,120.33885303799681
4,123.99671804172003
5,127.7657577941211
6,131.6493505830497
7,135.65097731077103
8,139.77422460823806
9,144.02278804371883
10,148.4004754286273
11,152.911210223492
12,157.55903504708482
13,162.3481152918219
14,167.2827428486433
15,172.36733994467238
16,177.60646309705572
17,183.0048071864856
18,188.56720965401166
19,194.29865482485636
20,200.2042783630594
21,206.28937186089036
22,212.55938756708645
23,219.01994325809326
