,I_t
0,97.0
1,100.95296850831308
2,105.0670219622096
3,109.34872401590394
4,113.80490571844821
5,118.44267640278234
6,123.269435017861
7,128.29288192185626
8,133.52103115516422
9,138.9622232127015
10,144.6251383357662
11,150.51881034455806
12,156.65264103330534
13,163.03641515083362
14,169.68031599033446
15,176.59494161305136
16,183.79132173159925
17,191.2809352796713
18,199.07572869596692
19,207.18813495129743
20,215.6310933489934
21,224.41807012995173
22,233.5630799149231
23,243.08070801795282
