,I_t
0,118.0
1,120.38355295544785
2,122.81525272081052
3,125.29607184187316
4,127.82700250943054
5,130.40905695610715
6,133.04326786119296
7,135.7306887636566
8,138.4723944835011
9,141.26948155163106
10,144.1230686484026
11,147.03429705103193
12,150.00433109004132
13,153.03435861492503
14,156.1255914692214
15,159.27926597518126
16,162.4966434282261
17,165.7790106013943
18,169.12768025997684
19,172.54399168654817
20,176.0293112166026
21,179.58503278501016
22,183.21257848351064
23,186.9133991294685
