,beta,gamma,sse
0,0.02,0.01,6741935.699741114
1,0.03,0.01,3173814.1864012955
2,0.03,0.02,6742057.33518953
3,0.04,0.01,924932.3398451307
4,0.04,0.02,3173900.013076069
5,0.04,0.03,6742180.877420103
6,0.05,0.01,70246.40089112155
7,0.05,0.02,924978.9535539643
8,0.05,0.03,3173987.1615919163
9,0.05,0.04,6742306.326481957
10,0.060000000000000005,0.01,688112.625492868
11,0.060000000000000005,0.02,70250.16031397111
12,0.060000000000000005,0.03,925026.2606030774
13,0.060000000000000005,0.04,3174075.632002797
14,0.060000000000000005,0.05,6742433.682424805
15,0.07,0.01,2860431.801796905
16,0.07,0.02,688069.6372994875
17,0.07,0.03,70253.93850047431
18,0.07,0.04,925074.2610517337
19,0.07,0.05,3174165.4243634953
20,0.07,0.060000000000000005,6742562.945299357
21,0.08,0.01,6672799.667367669
22,0.08,0.02,2860337.9048771244
23,0.08,0.03,688025.9445663536
24,0.08,0.04,70257.7355156676
25,0.08,0.05,925122.9549602135
26,0.08,0.060000000000000005,3174256.538729746
27,0.08,0.07,6742694.115157046
28,0.09,0.01,12214663.45983918
29,0.09,0.02,6672650.4161233
30,0.09,0.03,2860242.52859479
31,0.09,0.04,687981.5473647463
32,0.09,0.05,70261.55142563878
33,0.09,0.060000000000000005,925172.3423896856
34,0.09,0.07,3174348.9751581745
35,0.09,0.08,6742827.192050147
36,0.09999999999999999,0.01,19579484.843141675
37,0.09999999999999999,0.02,12214454.106483562
38,0.09999999999999999,0.03,6672498.856232685
39,0.09999999999999999,0.04,2860145.6730279718
40,0.09999999999999999,0.05,687936.4457670669
41,0.09999999999999999,0.060000000000000005,70265.38629751148
42,0.09999999999999999,0.07,925222.423402342
43,0.09999999999999999,0.08,3174442.73370629
44,0.09999999999999999,0.09,6742962.176031794
45,0.10999999999999999,0.01,28864909.46066164
46,0.10999999999999999,0.02,19579210.31894924
47,0.10999999999999999,0.03,12214241.557638414
48,0.10999999999999999,0.04,6672344.987780903
49,0.10999999999999999,0.05,2860047.3382557696
50,0.10999999999999999,0.060000000000000005,687890.6398467842
51,0.10999999999999999,0.07,70269.24019945695
52,0.10999999999999999,0.08,925273.1980613057
53,0.10999999999999999,0.09,3174537.814432487
54,0.10999999999999999,0.09999999999999999,6743099.067155816
55,0.11999999999999998,0.01,40172943.37624148
56,0.11999999999999998,0.02,28864564.35610795
57,0.11999999999999998,0.03,19578931.65160155
58,0.11999999999999998,0.04,12214025.813396791
59,0.11999999999999998,0.05,6672188.810854515
