,beta,gamma,sse
0,0.02,0.01,126473.14540227296
1,0.03,0.01,118569.22583956178
2,0.03,0.02,126473.14855791649
3,0.04,0.01,110788.80414519022
4,0.04,0.02,118569.22900378385
5,0.04,0.03,126473.1517679465
6,0.05,0.01,103144.03431567243
7,0.05,0.02,110788.80731242326
8,0.05,0.03,118569.23222205006
9,0.05,0.04,126473.15503236275
10,0.060000000000000005,0.01,95647.6911752689
11,0.060000000000000005,0.02,103144.03747982717
12,0.060000000000000005,0.03,110788.81053327219
13,0.060000000000000005,0.04,118569.23549436034
14,0.060000000000000005,0.05,126473.15835116532
15,0.07,0.01,88313.19806374208
16,0.07,0.02,95647.69432969732
17,0.07,0.03,103144.04069707727
18,0.07,0.04,110788.81380773698
19,0.07,0.05,118569.23882071492
20,0.07,0.060000000000000005,126473.16172435423
21,0.08,0.01,81154.65567905095
22,0.08,0.02,88313.20120119871
23,0.08,0.03,95647.69753660203
24,0.08,0.04,103144.04396742267
25,0.08,0.05,110788.81713581766
26,0.08,0.060000000000000005,118569.24220111374
27,0.08,0.07,126473.16515192944
28,0.09,0.01,74186.87212108943
29,0.09,0.02,81154.65879165124
30,0.09,0.03,88313.20439040723
31,0.09,0.04,95647.70079598311
32,0.09,0.05,103144.04729086357
33,0.09,0.060000000000000005,110788.82051751428
34,0.09,0.07,118569.24563555668
35,0.09,0.08,126473.16863389108
36,0.09999999999999999,0.01,67425.39418433729
37,0.09999999999999999,0.02,74186.87520026596
38,0.09999999999999999,0.03,81154.66195516661
39,0.09999999999999999,0.04,88313.20763136767
40,0.09999999999999999,0.05,95647.70410784041
41,0.09999999999999999,0.060000000000000005,103144.05066739972
42,0.09999999999999999,0.07,110788.82395282673
43,0.09999999999999999,0.08,118569.24912404388
44,0.09999999999999999,0.09,126473.17217023896
45,0.10999999999999999,0.01,60886.53994912173
46,0.10999999999999999,0.02,67425.39722079314
47,0.10999999999999999,0.03,74186.878329401
48,0.10999999999999999,0.04,81154.66516959734
49,0.10999999999999999,0.05,88313.21092408012
50,0.10999999999999999,0.060000000000000005,95647.70747217405
51,0.10999999999999999,0.07,103144.05409703139
52,0.10999999999999999,0.08,110788.82744175495
53,0.10999999999999999,0.09,118569.25266657515
54,0.10999999999999999,0.09999999999999999,126473.17576097311
55,0.11999999999999998,0.01,54587.43272308109
56,0.11999999999999998,0.02,60886.542932780605
57,0.11999999999999998,0.03,67425.40030612284
58,0.11999999999999998,0.04,74186.88150849454
59,0.11999999999999998,0.05,81154.66843494315
60,0.11999999999999998,0.060000000000000005,88313.21426854457
61,0.11999999999999998,0.07,95647.71088898409
62,0.11999999999999998,0.08,103144.05757975829
63,0.11999999999999998,0.09,110788.83098429917
64,0.11999999999999998,0.09999999999999999,118569.25626315064
65,0.11999999999999998,0.10999999999999999,126473.17940609367
66,0.12999999999999998,0.01,48546.03638638837
67,0.12999999999999998,0.02,54587.43564303467
68,0.12999999999999998,0.03,60886.54596409243
69,0.12999999999999998,0.04,67425.40344032648
70,0.12999999999999998,0.05,74186.88473754654
71,0.12999999999999998,0.060000000000000005,81154.67175120417
72,0.12999999999999998,0.07,88313.21766476097
73,0.12999999999999998,0.08,95647.71435827039
74,0.12999999999999998,0.09,103144.06111558071
75,0.12999999999999998,0.09999999999999999,110788.83458045927
76,0.12999999999999998,0.10999999999999999,118569.2599137703
77,0.12999999999999998,0.11999999999999998,126473.18310560049
78,0.13999999999999999,0.01,42781.19219632706
79,0.13999999999999999,0.02,48546.03923084054
80,0.13999999999999999,0.03,54587.43860927511
81,0.13999999999999999,0.04,60886.549043057166
82,0.13999999999999999,0.05,67425.40662340393
83,0.13999999999999999,0.060000000000000005,74186.88801655706
84,0.13999999999999999,0.07,81154.67511838044
85,0.13999999999999999,0.08,88313.22111272928
86,0.13999999999999999,0.09,95647.71788003303
87,0.13999999999999999,0.09999999999999999,103144.06470449844
88,0.13999999999999999,0.10999999999999999,110788.8382302352
89,0.13999999999999999,0.11999999999999998,118569.26361843418
90,0.13999999999999999,0.12999999999999998,126473.18685949365
91,0.15,0.01,37312.65710891905
92,0.15,0.02,42781.194952534344
93,0.15,0.03,48546.04212005896
94,0.15,0.04,54587.441621802405
95,0.15,0.05,60886.55216967487
96,0.15,0.060000000000000005,67425.40985535526
97,0.15,0.07,74186.891345526
98,0.15,0.08,81154.67853647187
99,0.15,0.09,88313.22461244967
100,0.15,0.09999999999999999,95647.721454272
101,0.15,0.10999999999999999,103144.06834651156
102,0.15,0.11999999999999998,110788.84193362697
103,0.15,0.12999999999999998,118569.26737714224
104,0.15,0.13999999999999999,126473.19066777315
105,0.16,0.01,32161.14367749135
106,0.16,0.02,37312.659763127485
107,0.16,0.03,42781.197751822685
108,0.16,0.04,48546.04505404348
109,0.16,0.05,54587.44468061662
110,0.16,0.060000000000000005,60886.55534394559
111,0.16,0.07,67425.41313618048
112,0.16,0.08,74186.89472445346
113,0.16,0.09,81154.68200547855
114,0.16,0.09999999999999999,88313.22816392196
115,0.16,0.10999999999999999,95647.72508098726
116,0.16,0.11999999999999998,103144.07204162006
117,0.16,0.12999999999999998,110788.84569063463
118,0.16,0.13999999999999999,118569.27118989454
119,0.16,0.15,126473.194530439
120,0.17,0.01,27348.361590331544
121,0.17,0.02,32161.14621486972
122,0.17,0.03,37312.66245855686
123,0.17,0.04,42781.20059419196
124,0.17,0.05,48546.048032794206
125,0.17,0.060000000000000005,54587.4477857176
126,0.17,0.07,60886.55856586918
127,0.17,0.08,67425.41646587956
128,0.17,0.09,74186.89815333944
129,0.17,0.09999999999999999,81154.68552540037
130,0.17,0.10999999999999999,88313.23176714624
131,0.17,0.11999999999999998,95647.72876017894
132,0.17,0.12999999999999998,103144.0757898239
133,0.17,0.13999999999999999,110788.84950125829
134,0.17,0.15,118569.27505669085
135,0.17,0.16,126473.19844749113
136,0.18000000000000002,0.01,22897.06091192657
137,0.18000000000000002,0.02,27348.36399490023
138,0.18000000000000002,0.03,32161.148791422882
139,0.18000000000000002,0.04,37312.665195207126
140,0.18000000000000002,0.05,42781.203479642245
141,0.18000000000000002,0.060000000000000005,48546.051056311066
142,0.18000000000000002,0.07,54587.45093710545
143,0.18000000000000002,0.08,60886.561835445784
144,0.18000000000000002,0.09,67425.41984445255
145,0.18000000000000002,0.09999999999999999,74186.90163218397
146,0.18000000000000002,0.10999999999999999,81154.68909623745
147,0.18000000000000002,0.11999999999999998,88313.23542212244
148,0.18000000000000002,0.12999999999999998,95647.73249184681
149,0.18000000000000002,0.13999999999999999,103144.07959112321
150,0.18000000000000002,0.15,110788.85336549766
151,0.18000000000000002,0.16,118569.27897753158
152,0.18000000000000002,0.17,126473.20241892968
153,0.19000000000000003,0.01,18831.077094708962
154,0.19000000000000003,0.02,22897.063166482185
155,0.19000000000000003,0.03,27348.366436399934
156,0.19000000000000003,0.04,32161.1514071508
157,0.19000000000000003,0.05,37312.66797307826
158,0.19000000000000003,0.060000000000000005,42781.20640817359
159,0.19000000000000003,0.07,48546.05412459416
160,0.19000000000000003,0.08,54587.45413478024
161,0.19000000000000003,0.09,60886.56515267538
162,0.19000000000000003,0.09999999999999999,67425.42327189943
163,0.19000000000000003,0.10999999999999999,74186.9051609869
164,0.19000000000000003,0.11999999999999998,81154.69271798963
165,0.19000000000000003,0.12999999999999998,88313.2391288507
166,0.19000000000000003,0.13999999999999999,95647.7362759911
167,0.19000000000000003,0.15,103144.08344551783
168,0.19000000000000003,0.16,110788.85728335308
169,0.19000000000000003,0.17,118569.28295241631
170,0.19000000000000003,0.18000000000000002,126473.20644475441
171,0.20000000000000004,0.01,15175.377830751446
172,0.20000000000000004,0.02,18831.079180744488
173,0.20000000000000004,0.03,22897.06545551508
174,0.20000000000000004,0.04,27348.368914830615
175,0.20000000000000004,0.05,32161.154062053556
176,0.20000000000000004,0.060000000000000005,37312.67079217031
177,0.20000000000000004,0.07,42781.20937978593
178,0.20000000000000004,0.08,48546.057237643356
179,0.20000000000000004,0.09,54587.45737874174
180,0.20000000000000004,0.09999999999999999,60886.56851755785
181,0.20000000000000004,0.10999999999999999,67425.42674822014
182,0.20000000000000004,0.11999999999999998,74186.90873974832
183,0.20000000000000004,0.12999999999999998,81154.69639065713
184,0.20000000000000004,0.13999999999999999,88313.2428873309
185,0.20000000000000004,0.15,95647.7401126117
186,0.20000000000000004,0.16,103144.08735300787
187,0.20000000000000004,0.17,110788.86125482427
188,0.20000000000000004,0.18000000000000002,118569.2869813454
189,0.20000000000000004,0.19000000000000003,126473.21052496551
190,0.21000000000000005,0.01,11956.11181545619
191,0.21000000000000005,0.02,15175.379728371458
192,0.21000000000000005,0.03,18831.08129858066
193,0.21000000000000005,0.04,22897.06777902533
194,0.21000000000000005,0.05,27348.3714301924
195,0.21000000000000005,0.060000000000000005,32161.1567561312
196,0.21000000000000005,0.07,37312.673652483274
197,0.21000000000000005,0.08,42781.212394479284
198,0.21000000000000005,0.09,48546.060395458764
199,0.21000000000000005,0.09999999999999999,54587.460668990236
200,0.21000000000000005,0.10999999999999999,60886.571930093356
201,0.21000000000000005,0.11999999999999998,67425.43027341481
202,0.21000000000000005,0.12999999999999998,74186.9123684683
203,0.21000000000000005,0.13999999999999999,81154.70011423984
204,0.21000000000000005,0.15,88313.2466975631
205,0.21000000000000005,0.16,95647.74400170865
206,0.21000000000000005,0.17,103144.09131359328
207,0.21000000000000005,0.18000000000000002,110788.86527991142
208,0.21000000000000005,0.19000000000000003,118569.29106431849
209,0.21000000000000005,0.20000000000000004,126473.21465956305
210,0.22000000000000006,0.01,9200.659497984389
211,0.22000000000000006,0.02,11956.1135032868
212,0.22000000000000006,0.03,15175.381654878764
213,0.22000000000000006,0.04,18831.083448217494
214,0.22000000000000006,0.05,22897.07013701287
215,0.22000000000000006,0.060000000000000005,27348.373982485253
216,0.22000000000000006,0.07,32161.159489383524
217,0.22000000000000006,0.08,37312.676554017155
218,0.22000000000000006,0.09,42781.21545225362
219,0.22000000000000006,0.09999999999999999,48546.06359804036
220,0.22000000000000006,0.10999999999999999,54587.464005525515
221,0.22000000000000006,0.11999999999999998,60886.57539028186
222,0.22000000000000006,0.12999999999999998,67425.43384748332
223,0.22000000000000006,0.13999999999999999,74186.91604714679
224,0.22000000000000006,0.15,81154.70388873777
225,0.22000000000000006,0.16,88313.25055954723
226,0.22000000000000006,0.17,95647.74794328187
227,0.22000000000000006,0.18000000000000002,103144.09532727413
228,0.22000000000000006,0.19000000000000003,110788.86935861433
229,0.22000000000000006,0.20000000000000004,118569.29520133584
230,0.22000000000000006,0.21000000000000005,126473.21884854679
231,0.23000000000000007,0.01,6937.685895967348
232,0.23000000000000007,0.02,9200.660953078059
233,0.23000000000000007,0.03,11956.115216840239
234,0.23000000000000007,0.04,15175.38361027332
235,0.23000000000000007,0.05,18831.08562965489
236,0.23000000000000007,0.060000000000000005,22897.072529477708
237,0.23000000000000007,0.07,27348.3765717091
238,0.23000000000000007,0.08,32161.16226181071
239,0.23000000000000007,0.09,37312.67949677192
240,0.23000000000000007,0.09999999999999999,42781.21855310898
241,0.23000000000000007,0.10999999999999999,48546.066845388115
242,0.23000000000000007,0.11999999999999998,54587.46738834768
243,0.23000000000000007,0.12999999999999998,60886.57889812324
244,0.23000000000000007,0.13999999999999999,67425.43747042568
245,0.23000000000000007,0.15,74186.91977578374
246,0.23000000000000007,0.16,81154.70771415085
247,0.23000000000000007,0.17,88313.25447328344
248,0.23000000000000007,0.18000000000000002,95647.75193733146
249,0.23000000000000007,0.19000000000000003,103144.09939405031
250,0.23000000000000007,0.20000000000000004,110788.87349093315
251,0.23000000000000007,0.21000000000000005,118569.29939239747
252,0.23000000000000007,0.22000000000000006,126473.22309191691
253,0.24000000000000007,0.01,5197.195554933776
254,0.24000000000000007,0.02,6937.687093701628
255,0.24000000000000007,0.03,9200.662430463624
256,0.24000000000000007,0.04,11956.11695611645
257,0.24000000000000007,0.05,15175.385594555159
258,0.24000000000000007,0.060000000000000005,18831.087842892965
259,0.24000000000000007,0.07,22897.074956419918
260,0.24000000000000007,0.08,27348.37919786399
261,0.24000000000000007,0.09,32161.165073412674
262,0.24000000000000007,0.09999999999999999,37312.68248074766
263,0.24000000000000007,0.10999999999999999,42781.22169704541
264,0.24000000000000007,0.11999999999999998,48546.070137502116
265,0.24000000000000007,0.12999999999999998,54587.47081745664
266,0.24000000000000007,0.13999999999999999,60886.58245361768
267,0.24000000000000007,0.15,67425.44114224207
268,0.24000000000000007,0.16,74186.92355437916
269,0.24000000000000007,0.17,81154.71159047917
270,0.24000000000000007,0.18000000000000002,88313.25843877153
271,0.24000000000000007,0.19000000000000003,95647.75598385737
272,0.24000000000000007,0.20000000000000004,103144.10351392181
273,0.24000000000000007,0.21000000000000005,110788.87767686803
274,0.24000000000000007,0.22000000000000006,118569.30363750321
275,0.24000000000000007,0.23000000000000007,126473.2273896733
276,0.25000000000000006,0.01,4010.5897358853936
277,0.25000000000000006,0.02,5197.1964689042225
278,0.25000000000000006,0.03,6937.688310014472
279,0.25000000000000006,0.04,9200.663930141145
280,0.25000000000000006,0.05,11956.118721115481
281,0.25000000000000006,0.060000000000000005,15175.387607724288
282,0.25000000000000006,0.07,18831.09008793168
283,0.25000000000000006,0.08,22897.07741783943
284,0.25000000000000006,0.09,27348.38186095
285,0.25000000000000006,0.09999999999999999,32161.167924189504
286,0.25000000000000006,0.10999999999999999,37312.68550594423
287,0.25000000000000006,0.11999999999999998,42781.22488406283
288,0.25000000000000006,0.12999999999999998,48546.073474382196
289,0.25000000000000006,0.13999999999999999,54587.47429285257
290,0.25000000000000006,0.15,60886.586056765074
291,0.25000000000000006,0.16,67425.44486293226
292,0.25000000000000006,0.17,74186.92738293318
293,0.25000000000000006,0.18000000000000002,81154.71551772271
294,0.25000000000000006,0.19000000000000003,88313.26245601171
295,0.25000000000000006,0.20000000000000004,95647.76008285963
296,0.25000000000000006,0.21000000000000005,103144.1076868889
297,0.25000000000000006,0.22000000000000006,110788.88191641861
298,0.25000000000000006,0.23000000000000007,118569.30793665312
299,0.25000000000000006,0.24000000000000007,126473.23174181605
300,0.26000000000000006,0.01,3410.7259175557338
301,0.26000000000000006,0.02,4010.59033779195
302,0.26000000000000006,0.03,5197.1973974404245
303,0.26000000000000006,0.04,6937.689544905876
304,0.26000000000000006,0.05,9200.665452110597
305,0.26000000000000006,0.060000000000000005,11956.12051183732
306,0.26000000000000006,0.07,15175.389649780684
307,0.26000000000000006,0.08,18831.09236477102
308,0.26000000000000006,0.09,22897.079913736266
309,0.26000000000000006,0.09999999999999999,27348.384560966995
310,0.26000000000000006,0.10999999999999999,32161.170814141078
311,0.26000000000000006,0.11999999999999998,37312.68857236171
312,0.26000000000000006,0.12999999999999998,42781.22811416129
313,0.26000000000000006,0.13999999999999999,48546.07685602858
314,0.26000000000000006,0.15,54587.477814535334
315,0.26000000000000006,0.16,60886.589707565414
316,0.26000000000000006,0.17,67425.44863249637
317,0.26000000000000006,0.18000000000000002,74186.93126144563
318,0.26000000000000006,0.19000000000000003,81154.71949588144
319,0.26000000000000006,0.20000000000000004,88313.26652500368
320,0.26000000000000006,0.21000000000000005,95647.7642343382
321,0.26000000000000006,0.22000000000000006,103144.11191295118
322,0.26000000000000006,0.23000000000000007,110788.88620958518
323,0.26000000000000006,0.24000000000000007,118569.31228984731
324,0.26000000000000006,0.25000000000000006,126473.2361483452
325,0.2700000000000001,0.01,3431.9797030989507
326,0.2700000000000001,0.02,3410.7261770823466
327,0.2700000000000001,0.03,4010.5909499341287
328,0.2700000000000001,0.04,5197.198340542408
329,0.2700000000000001,0.05,6937.690798375873
330,0.2700000000000001,0.060000000000000005,9200.66699637195
331,0.2700000000000001,0.07,11956.122328281925
332,0.2700000000000001,0.08,15175.391720724378
333,0.2700000000000001,0.09,18831.09467341098
334,0.2700000000000001,0.09999999999999999,22897.082444110416
335,0.2700000000000001,0.10999999999999999,27348.38729791508
336,0.2700000000000001,0.11999999999999998,32161.173743267493
337,0.2700000000000001,0.12999999999999998,37312.691680000185
338,0.2700000000000001,0.13999999999999999,42781.231387340755
339,0.2700000000000001,0.15,48546.0802824411
340,0.2700000000000001,0.16,54587.481382504964
341,0.2700000000000001,0.17,60886.593406018765
342,0.2700000000000001,0.18000000000000002,67425.45245093433
343,0.2700000000000001,0.19000000000000003,74186.93518991662
344,0.2700000000000001,0.20000000000000004,81154.72352495545
345,0.2700000000000001,0.21000000000000005,88313.27064574778
346,0.2700000000000001,0.22000000000000006,95647.76843829316
347,0.2700000000000001,0.23000000000000007,103144.11619210897
348,0.2700000000000001,0.24000000000000007,110788.89055636755
349,0.2700000000000001,0.25000000000000006,118569.31669708554
350,0.2700000000000001,0.26000000000000006,126473.24060926055
351,0.2800000000000001,0.01,4110.309224280937
352,0.2800000000000001,0.02,3431.979587785971
353,0.2800000000000001,0.03,3410.7264421782
354,0.2800000000000001,0.04,4010.591572311908
355,0.2800000000000001,0.05,5197.199298210165
356,0.2800000000000001,0.060000000000000005,6937.692070424457
357,0.2800000000000001,0.07,9200.668562925277
358,0.2800000000000001,0.08,11956.124170449351
359,0.2800000000000001,0.09,15175.39382055541
360,0.2800000000000001,0.09999999999999999,18831.097013851635
361,0.2800000000000001,0.10999999999999999,22897.085008961963
362,0.2800000000000001,0.11999999999999998,27348.390071794263
363,0.2800000000000001,0.12999999999999998,32161.176711568747
364,0.2800000000000001,0.13999999999999999,37312.69482885956
365,0.2800000000000001,0.15,42781.23470360126
366,0.2800000000000001,0.16,48546.083753619765
367,0.2800000000000001,0.17,54587.48499676146
368,0.2800000000000001,0.18000000000000002,60886.597152125134
369,0.2800000000000001,0.19000000000000003,67425.45631824623
370,0.2800000000000001,0.20000000000000004,74186.93916834614
371,0.2800000000000001,0.21000000000000005,81154.72760494462
372,0.2800000000000001,0.22000000000000006,88313.27481824387
373,0.2800000000000001,0.23000000000000007,95647.77269472435
374,0.2800000000000001,0.24000000000000007,103144.12052436211
375,0.2800000000000001,0.25000000000000006,110788.89495676583
376,0.2800000000000001,0.26000000000000006,118569.32115836814
377,0.2800000000000001,0.2700000000000001,126473.24512456228
378,0.2900000000000001,0.01,5483.322139687037
379,0.2900000000000001,0.02,4110.308699389926
380,0.2900000000000001,0.03,3431.9794730197364
381,0.2900000000000001,0.04,3410.72671284329
382,0.2900000000000001,0.05,4010.5922049253268
383,0.2900000000000001,0.060000000000000005,5197.200270443711
