,I_t
0,1479.0
1,1449.6336064026632
2,1420.8489152092823
3,1392.6344582973477
4,1364.9789914887933
5,1337.871490261673
6,1311.3011455405883
7,1285.2573595645563
8,1259.7297418310227
9,1234.7081051147434
10,1210.182461560271
11,1186.143018846802
12,1162.5801764241546
13,1139.4845218186636
14,1116.846827007797
15,1094.6580448623126
16,1072.9093056547913
17,1051.5919136333973
18,1030.6973436597355
19,1010.2172379096894
20,990.1434026361392
21,970.4678049924752
22,951.1825699158424
23,932.2799770690581
