,I_t
0,6189.0
1,5770.5822190153285
2,5380.452275438029
3,5016.697722760604
4,4677.535408578894
5,4361.302733455723
6,4066.4495007425085
7,3791.5303174063183
8,3535.1975086108505
9,3296.1945113182746
10,3073.3497145270385
11,2865.5707159501485
12,2671.838966979856
13,2491.204779688065
14,2322.782671386486
15,2165.747023925298
16,2019.3280364519383
17,1882.8079517901942
18,1755.5175379410725
19,1636.832807457537
20,1526.1719586112795
21,1422.9925233569234
22,1326.788708112788
23,1237.0889143225465
