,I_t
0,1905.0
1,1867.1744745210178
2,1830.0977132018259
3,1793.7549845422916
4,1758.1318433108204
5,1723.2141251224123
6,1688.9879411137968
7,1655.4396727141354
8,1622.5559665097921
9,1590.3237292016952
10,1558.7301226538161
11,1527.7625590313187
12,1497.408696026936
13,1467.6564321741548
14,1438.4939022457975
15,1409.9094727366128
16,1381.891737428498
17,1354.4295130369908
18,1327.511834937691
19,1301.1279529712785
20,1275.2673273258229
21,1249.9196244950817
22,1225.0747133115153
23,1200.7226610527507
