,beta,gamma,sse
0,0.01,0.02,13751972.78613881
1,0.01,0.03,6907641.627029344
2,0.02,0.03,13751534.172081795
3,0.01,0.04,2456691.466844883
4,0.02,0.04,6907336.35185818
5,0.03,0.04,13751090.467685776
6,0.01,0.05,276562.3572896771
7,0.02,0.05,2456512.6999365273
8,0.03,0.05,6907027.5650595315
9,0.04,0.05,13750641.673223274
10,0.01,0.060000000000000005,249935.2876711588
11,0.02,0.060000000000000005,276503.56143342203
12,0.03,0.060000000000000005,2456331.898445701
13,0.04,0.060000000000000005,6906715.266887501
14,0.05,0.060000000000000005,13750187.788970063
15,0.01,0.07,2264519.0494399616
16,0.02,0.07,249990.20706500416
17,0.03,0.07,276444.11180463416
18,0.04,0.07,2456149.0626092246
19,0.05,0.07,6906399.457599236
20,0.060000000000000005,0.07,13749728.815205203
21,0.01,0.08,6212845.488177265
22,0.02,0.08,2264681.698163068
23,0.03,0.08,250045.762418783
24,0.04,0.08,276384.0086237227
25,0.05,0.08,2455964.1926666694
26,0.060000000000000005,0.08,6906080.137455033
27,0.07,0.08,13749264.752210913
28,0.01,0.09,11992072.821190357
29,0.02,0.09,6213110.139119966
30,0.03,0.09,2264846.186398477
31,0.04,0.09,250101.95393739175
32,0.05,0.09,276323.25211367896
33,0.060000000000000005,0.09,2455777.2888604505
34,0.07,0.09,6905757.306718021
35,0.08,0.09,13748795.6002727
36,0.01,0.09999999999999999,19503796.71086441
37,0.02,0.09999999999999999,11992433.995424427
38,0.03,0.09999999999999999,6213377.751597377
39,0.04,0.09999999999999999,2265012.514336532
40,0.05,0.09999999999999999,250158.78182817285
41,0.060000000000000005,0.09999999999999999,276261.84250010765
42,0.07,0.09999999999999999,2455588.3514357936
43,0.08,0.09999999999999999,6905430.965654472
44,0.09,0.09999999999999999,13748321.359679446
45,0.01,0.10999999999999999,28653868.795471914
46,0.02,0.10999999999999999,19504249.16743557
47,0.03,0.10999999999999999,11992799.176100004
48,0.04,0.10999999999999999,6213648.32578587
49,0.05,0.10999999999999999,2265180.6821697187
50,0.060000000000000005,0.10999999999999999,250216.24630085105
51,0.07,0.10999999999999999,276199.7800112086
52,0.08,0.10999999999999999,2455397.3806406977
53,0.09,0.10999999999999999,6905101.114533624
54,0.09999999999999999,0.10999999999999999,13747842.030723218
55,0.01,0.11999999999999998,39352222.39028392
56,0.02,0.11999999999999998,28654407.521599308
57,0.03,0.11999999999999998,19504706.60243064
58,0.04,0.11999999999999998,11993168.363380643
59,0.05,0.11999999999999998,6213921.861864118
60,0.060000000000000005,0.11999999999999998,2265350.6900928468
61,0.07,0.11999999999999998,250274.3475675784
62,0.08,0.11999999999999998,276137.0648777676
63,0.09,0.11999999999999998,2455204.3767259726
64,0.09999999999999999,0.11999999999999998,6904767.753627813
65,0.10999999999999999,0.11999999999999998,13747357.61369918
66,0.01,0.12999999999999998,51512705.08256428
67,0.02,0.12999999999999998,39352842.59194953
68,0.03,0.12999999999999998,28654952.129186593
69,0.04,0.12999999999999998,19505169.016000856
70,0.05,0.12999999999999998,11993541.557431566
71,0.060000000000000005,0.12999999999999998,6214198.360012669
72,0.07,0.12999999999999998,2265522.5383028267
73,0.08,0.12999999999999998,250333.0858428855
74,0.09,0.12999999999999998,276073.6973332005
75,0.09999999999999999,0.12999999999999998,2455009.3399452628
76,0.10999999999999999,0.12999999999999998,6904430.883212357
77,0.11999999999999998,0.12999999999999998,13746868.108906105
78,0.01,0.13999999999999999,65052917.95438322
79,0.02,0.13999999999999999,51513402.17547867
80,0.03,0.13999999999999999,39353469.51294094
81,0.04,0.13999999999999999,28655502.61837345
82,0.05,0.13999999999999999,19505636.40829898
83,0.060000000000000005,0.13999999999999999,11993918.758420244
84,0.07,0.13999999999999999,6214477.820414175
85,0.08,0.13999999999999999,2265696.226998914
86,0.09,0.13999999999999999,250392.46134373033
87,0.09999999999999999,0.13999999999999999,276009.67761349486
88,0.10999999999999999,0.13999999999999999,2454812.2705549407
89,0.11999999999999998,0.13999999999999999,6904090.503565515
90,0.12999999999999998,0.13999999999999999,13746373.516645625
91,0.01,0.15,79894061.17716163
92,0.02,0.15,65053687.55531045
93,0.03,0.15,51514106.7639974
94,0.04,0.15,39354103.15338653
95,0.05,0.15,28656058.989301164
96,0.060000000000000005,0.15,19506108.779479884
97,0.07,0.15,11994299.966515694
98,0.08,0.15,6214760.243253425
99,0.09,0.15,2265871.756382514
100,0.09999999999999999,0.15,250452.4742894587
101,0.10999999999999999,0.15,275945.0059572367
102,0.11999999999999998,0.15,2454613.168814305
103,0.12999999999999998,0.15,6903746.614968683
104,0.13999999999999999,0.15,13745873.837222937
105,0.01,0.16,95960785.73147684
106,0.02,0.16,79894899.09559199
107,0.03,0.16,65054465.369935006
108,0.04,0.16,51514818.84823914
109,0.05,0.16,39354743.513416454
110,0.060000000000000005,0.16,28656621.242112227
111,0.07,0.16,19506586.12969993
112,0.08,0.16,11994685.181888964
113,0.09,0.16,6215045.628717145
114,0.09999999999999999,0.16,2266049.126657258
115,0.10999999999999999,0.16,250513.12490184067
116,0.11999999999999998,0.16,275879.68260563177
117,0.12999999999999998,0.16,2454412.034985332
118,0.13999999999999999,0.16,6903399.217706232
119,0.15,0.16,13745369.07094638
120,0.01,0.17,113181051.0149302
121,0.02,0.17,95961687.96163252
122,0.03,0.17,79895745.89085379
123,0.04,0.17,65055251.398365535
124,0.05,0.17,51515538.42832324
125,0.060000000000000005,0.17,39355390.59316236
126,0.07,0.17,28657189.376951285
127,0.08,0.17,19507068.45911722
128,0.09,0.17,11995074.404713105
129,0.09999999999999999,0.17,6215333.976994153
130,0.10999999999999999,0.17,2266228.338029074
131,0.11999999999999998,0.17,250574.41340505335
132,0.12999999999999998,0.17,275813.707802478
133,0.13999999999999999,0.17,2454208.869332913
134,0.15,0.17,6903048.31206567
135,0.16,0.17,13744859.218127448
136,0.01,0.18000000000000002,131485988.10980602
137,0.02,0.18000000000000002,113182013.72809027
138,0.03,0.18000000000000002,95962599.67985645
139,0.04,0.18000000000000002,79896601.56304644
140,0.05,0.18000000000000002,65056045.64071192
141,0.060000000000000005,0.18000000000000002,51516265.50437082
142,0.07,0.18000000000000002,39356044.39275727
143,0.08,0.18000000000000002,28657763.393964402
144,0.09,0.18000000000000002,19507555.76789178
145,0.09999999999999999,0.18000000000000002,11995467.635162957
