,I_t
0,2764.0
1,2655.4773805529217
2,2551.2113050137923
3,2451.0351569160316
4,2354.7888158371798
5,2262.31840613076
6,2173.4760552226126
7,2088.119661119651
8,2006.1126687910137
9,1927.323855093246
10,1851.627121922514
11,1778.901297287853
12,1709.0299440101621
13,1641.9011757620337
14,1577.4074801735617
15,1515.445548739036
16,1455.9161132688812
17,1398.7237886403466
18,1343.776921609321
19,1290.9874454542223
20,1240.2707402312121
21,1191.5454984280084
22,1144.7335958113308
23,1099.7599672705196
