,I_t
0,4603.0
1,4248.8825796302035
2,3921.998215221211
3,3620.254034369273
4,3341.71778685982
5,3084.6055493352214
6,2847.270366408721
7,2628.1917576058427
8,2425.9660247351117
9,2239.2972991403526
10,2066.9892727908727
11,1907.9375613462655
12,1761.1226512108578
13,1625.6033861893352
14,1500.510952689065
15,1385.0433255041619
16,1278.4601390784546
17,1180.0779517951776
18,1089.2658732953926
19,1005.4415270988738
20,928.0673229035376
21,856.6470148847035
22,790.7225241149523
23,729.8710048897042
