,I_t
0,5799.0
1,5406.664882959918
2,5040.856971168794
3,4699.7848194549715
4,4381.777681181387
5,4085.2774131036854
6,3808.830918322459
7,3551.083092198478
8,3310.7702383090204
9,3086.713923605164
10,2877.8152438898014
11,2683.0494725800145
12,2501.4610674509913
13,2332.159011687453
14,2174.312467098054
15,2027.1467187836897
16,1889.9393918972698
17,1762.0169223951714
18,1642.7512648640475
19,1531.5568216154786
20,1427.8875782794498
21,1331.2344320999541
22,1241.1227000461106
23,1157.1097947037988
