,beta,gamma,sse
0,0.01,0.02,6.495505964079242
1,0.01,0.03,25.519860995519032
2,0.02,0.03,6.496236346303942
3,0.01,0.04,56.40453210498523
4,0.02,0.04,25.52128292354915
5,0.03,0.04,6.496966787735955
6,0.01,0.05,98.50995358716057
7,0.02,0.05,56.406608484179905
8,0.03,0.05,25.522704926241115
9,0.04,0.05,6.497697288378182
10,0.01,0.060000000000000005,151.22434244287044
11,0.02,0.060000000000000005,98.51264893224389
12,0.03,0.060000000000000005,56.408684952373385
13,0.04,0.060000000000000005,25.52412700359817
14,0.05,0.060000000000000005,6.498427848233613
15,0.01,0.07,213.96256049742752
16,0.02,0.07,151.22762281206494
17,0.03,0.07,98.51534437960603
18,0.04,0.07,56.41076150956811
19,0.05,0.07,25.52554915562267
20,0.060000000000000005,0.07,6.499158467305212
21,0.01,0.08,286.16502144334817
22,0.02,0.08,213.9663934291891
23,0.03,0.08,151.230903295822
24,0.04,0.08,98.51803992925015
25,0.05,0.08,56.412838155766394
26,0.060000000000000005,0.08,25.5269713823176
27,0.07,0.08,6.499889145595973
28,0.01,0.09,367.29664108101764
29,0.02,0.09,286.1693758956004
30,0.03,0.09,213.9702264868571
31,0.04,0.09,151.23418389414496
32,0.05,0.09,98.52073558117831
33,0.060000000000000005,0.09,56.414914890971026
34,0.07,0.09,25.52839368368583
35,0.08,0.09,6.500619883108857
36,0.01,0.09999999999999999,456.84582909522464
37,0.02,0.09999999999999999,367.30148737278523
38,0.03,0.09999999999999999,286.1737304842133
39,0.04,0.09999999999999999,213.974059670433
40,0.05,0.09999999999999999,151.2374646070348
41,0.060000000000000005,0.09999999999999999,98.52343133539267
42,0.07,0.09999999999999999,56.416991715184736
43,0.08,0.09999999999999999,25.529816059729896
44,0.09,0.09999999999999999,6.501350679846956
45,0.01,0.10999999999999999,554.3235207675127
46,0.02,0.10999999999999999,456.85113885058445
47,0.03,0.10999999999999999,367.3063338105334
48,0.04,0.10999999999999999,286.17808520919
49,0.05,0.10999999999999999,213.977892979919
50,0.060000000000000005,0.10999999999999999,151.24074543449458
51,0.07,0.10999999999999999,98.5261271918962
52,0.08,0.10999999999999999,56.41906862841002
53,0.09,0.10999999999999999,25.531238510452727
54,0.09999999999999999,0.10999999999999999,6.502081535813104
55,0.01,0.11999999999999998,659.2622470840789
56,0.02,0.11999999999999998,554.3292668617576
57,0.03,0.11999999999999998,456.85644876075054
58,0.04,0.11999999999999998,367.3111803942605
59,0.05,0.11999999999999998,286.18244007053136
60,0.060000000000000005,0.11999999999999998,213.98172641531653
61,0.07,0.11999999999999998,151.24402637652625
62,0.08,0.11999999999999998,98.52882315069103
63,0.09,0.11999999999999998,56.42114563064978
64,0.09999999999999999,0.11999999999999998,25.532661035856798
65,0.10999999999999999,0.11999999999999998,6.502812451010358
66,0.01,0.12999999999999998,771.2152417566172
67,0.02,0.12999999999999998,659.2684035920256
68,0.03,0.12999999999999998,554.335013118893
69,0.04,0.12999999999999998,456.8617588257266
70,0.05,0.12999999999999998,367.31602712397125
71,0.060000000000000005,0.12999999999999998,286.1867950682395
72,0.07,0.12999999999999998,213.98555997662862
73,0.08,0.12999999999999998,151.24730743313236
74,0.09,0.12999999999999998,98.53151921177921
75,0.09999999999999999,0.12999999999999998,56.42322272190587
76,0.10999999999999999,0.12999999999999998,25.534083635945557
77,0.11999999999999998,0.12999999999999998,6.503543425441554
78,0.01,0.13999999999999999,889.7555837290328
79,0.02,0.13999999999999999,771.2217839029606
80,0.03,0.13999999999999999,659.2745602702455
81,0.04,0.13999999999999999,554.3407595389216
82,0.05,0.13999999999999999,456.86706904551266
83,0.060000000000000005,0.13999999999999999,367.3208739996655
84,0.07,0.13999999999999999,286.19115020231663
85,0.08,0.13999999999999999,213.989393663857
86,0.09,0.13999999999999999,151.2505886043147
87,0.09999999999999999,0.13999999999999999,98.5342153751636
88,0.10999999999999999,0.13999999999999999,56.425299902181365
89,0.11999999999999998,0.13999999999999999,25.535506310721154
90,0.12999999999999998,0.13999999999999999,6.504274459109942
91,0.01,0.15,1014.4753737965618
92,0.02,0.15,889.7624878406816
93,0.03,0.15,771.2283262263006
94,0.04,0.15,659.2807171187401
95,0.05,0.15,554.3465061218448
96,0.060000000000000005,0.15,456.87237942011063
97,0.07,0.15,367.3257210213461
98,0.08,0.15,286.19550547276356
99,0.09,0.15,213.9932274770039
100,0.09999999999999999,0.15,151.25386989007518
101,0.10999999999999999,0.15,98.53691164084643
102,0.11999999999999998,0.15,56.4273771714784
103,0.12999999999999998,0.15,25.53692906018652
104,0.13999999999999999,0.15,6.505005552018357
105,0.01,0.16,1144.9849440153966
106,0.02,0.16,1014.4826172568644
107,0.03,0.16,889.7693921354256
108,0.04,0.16,771.2348687266356
109,0.05,0.16,659.2868741375115
110,0.060000000000000005,0.16,554.3522528676625
111,0.07,0.16,456.8776899495231
112,0.08,0.16,367.33056818901457
113,0.09,0.16,286.1998608795841
114,0.09999999999999999,0.16,213.9970614160713
115,0.10999999999999999,0.16,151.25715129041672
116,0.11999999999999998,0.16,98.53960800882993
117,0.12999999999999998,0.16,56.42945452980025
118,0.13999999999999999,0.16,25.53835188434445
119,0.15,0.16,6.505736704169663
120,0.01,0.17,1280.9120986306916
121,0.02,0.17,1144.992505220192
122,0.03,0.17,1014.4898609057747
123,0.04,0.17,889.7762966132657
124,0.05,0.17,771.2414114039698
125,0.060000000000000005,0.17,659.2930313265603
126,0.07,0.17,554.3579997763787
127,0.08,0.17,456.8830006337504
128,0.09,0.17,367.33541550267216
129,0.09999999999999999,0.17,286.2042164227781
130,0.10999999999999999,0.17,214.00089548106044
131,0.11999999999999998,0.17,151.2604328053414
132,0.12999999999999998,0.17,98.54230447911652
133,0.13999999999999999,0.17,56.43153197714888
134,0.15,0.17,25.53977478319775
135,0.16,0.17,6.5064679155669864
136,0.01,0.18000000000000002,1421.9013852987855
137,0.02,0.18000000000000002,1280.9199569461184
138,0.03,0.18000000000000002,1145.0000666185579
139,0.04,0.18000000000000002,1014.4971047432954
140,0.05,0.18000000000000002,889.7832012742036
141,0.060000000000000005,0.18000000000000002,771.2479542583033
142,0.07,0.18000000000000002,659.2991886858887
143,0.08,0.18000000000000002,554.3637468479925
144,0.09,0.18000000000000002,456.88831147279495
145,0.09999999999999999,0.18000000000000002,367.3402629623216
146,0.10999999999999999,0.18000000000000002,286.20857210234954
147,0.11999999999999998,0.18000000000000002,214.00472967197365
148,0.12999999999999998,0.18000000000000002,151.26371443485112
149,0.13999999999999999,0.18000000000000002,98.54500105170888
150,0.15,0.18000000000000002,56.43360951352706
151,0.16,0.18000000000000002,25.54119775674908
152,0.17,0.18000000000000002,6.507199186213384
153,0.01,0.19000000000000003,1567.6133954256093
154,0.02,0.19000000000000003,1421.9095210207709
155,0.03,0.19000000000000003,1280.9278154595609
156,0.04,0.19000000000000003,1145.007628210497
157,0.05,0.19000000000000003,1014.5043487694277
158,0.060000000000000005,0.19000000000000003,889.7901061182386
159,0.07,0.19000000000000003,771.2544972896361
160,0.08,0.19000000000000003,659.3053462154982
161,0.09,0.19000000000000003,554.3694940825063
162,0.09999999999999999,0.19000000000000003,456.89362246665814
163,0.10999999999999999,0.19000000000000003,367.34511056796424
164,0.11999999999999998,0.19000000000000003,286.21292791829785
165,0.12999999999999998,0.19000000000000003,214.0085639888147
166,0.13999999999999999,0.19000000000000003,151.26699617894838
167,0.15,0.19000000000000003,98.54769772660941
168,0.16,0.19000000000000003,56.43568713893771
169,0.17,0.19000000000000003,25.542620805001505
170,0.18000000000000002,0.19000000000000003,6.507930516111595
171,0.01,0.20000000000000004,1717.7240924878465
172,0.02,0.20000000000000004,1567.6217897409788
173,0.03,0.20000000000000004,1421.9176569447286
174,0.04,0.20000000000000004,1280.93567417102
175,0.05,0.20000000000000004,1145.0151899960083
176,0.060000000000000005,0.20000000000000004,1014.51159298417
177,0.07,0.20000000000000004,889.7970111453749
178,0.08,0.20000000000000004,771.2610404979716
179,0.09,0.20000000000000004,659.311503915389
180,0.09999999999999999,0.20000000000000004,554.3752414799226
181,0.10999999999999999,0.20000000000000004,456.89893361534064
182,0.11999999999999998,0.20000000000000004,367.349958319601
183,0.12999999999999998,0.20000000000000004,286.2172838706272
184,0.13999999999999999,0.20000000000000004,214.01239843158285
185,0.15,0.20000000000000004,151.27027803763488
186,0.16,0.20000000000000004,98.55039450381994
187,0.17,0.20000000000000004,56.43776485338285
188,0.18000000000000002,0.20000000000000004,25.544043927957564
189,0.19000000000000003,0.20000000000000004,6.5086619052647094
190,0.01,0.21000000000000005,1871.9241672462165
191,0.02,0.21000000000000005,1717.7327274369904
192,0.03,0.21000000000000005,1567.6301842618204
193,0.04,0.21000000000000005,1421.9257930706603
194,0.05,0.21000000000000005,1280.9435330804954
195,0.060000000000000005,0.21000000000000005,1145.0227519750947
196,0.07,0.21000000000000005,1014.5188373875264
197,0.08,0.21000000000000005,889.8039163556103
198,0.09,0.21000000000000005,771.26758388331
199,0.09999999999999999,0.21000000000000005,659.3176617855627
200,0.10999999999999999,0.21000000000000005,554.3809890402417
201,0.11999999999999998,0.21000000000000005,456.9042449188453
202,0.12999999999999998,0.21000000000000005,367.35480621723366
203,0.13999999999999999,0.21000000000000005,286.2216399593384
204,0.15,0.21000000000000005,214.01623300028206
205,0.16,0.21000000000000005,151.2735600109137
206,0.17,0.21000000000000005,98.55309138334351
207,0.18000000000000002,0.21000000000000005,56.439842656865395
208,0.19000000000000003,0.21000000000000005,25.54546712561999
209,0.20000000000000004,0.21000000000000005,6.5093933536757875
210,0.01,0.22000000000000006,2029.9184188016316
211,0.02,0.22000000000000006,1871.9330256872508
212,0.03,0.22000000000000006,1717.741362594674
213,0.04,0.22000000000000006,1567.6385789881338
214,0.05,0.22000000000000006,1421.9339293985654
215,0.060000000000000005,0.22000000000000006,1280.9513921879902
216,0.07,0.22000000000000006,1145.0303141477557
217,0.08,0.22000000000000006,1014.5260819794967
218,0.09,0.22000000000000006,889.8108217489481
219,0.09999999999999999,0.22000000000000006,771.2741274456528
220,0.10999999999999999,0.22000000000000006,659.3238198260215
221,0.11999999999999998,0.22000000000000006,554.3867367634646
