,I_t
0,111.0
1,112.11544130912402
2,113.2420917075407
3,114.38006383551178
4,115.5294714652208
5,116.69042951214766
6,117.86305404655766
7,119.04746230510582
8,120.24377270255795
9,121.4521048436294
10,122.67257953494291
11,123.90531879710645
12,125.15044587691254
13,126.40808525966021
14,127.6783626816006
15,128.9614051425078
16,130.25734091837597
17,131.56629957424397
18,132.88841197714893
19,134.22381030921002
20,135.57262808084369
21,136.93500014411157
22,138.3110627062027
23,139.70095334305117
