,beta,gamma,sse
0,0.01,0.02,539272.3275985321
1,0.01,0.03,410776.67186994356
2,0.02,0.03,539264.5511951981
3,0.01,0.04,301654.90015902725
4,0.02,0.04,410770.01068411383
5,0.03,0.04,539256.7673896
6,0.01,0.05,210958.48785169318
7,0.02,0.05,301649.2997578342
8,0.03,0.05,410763.34322744986
9,0.04,0.05,539248.9761819356
10,0.01,0.060000000000000005,137778.89701642742
11,0.02,0.060000000000000005,210953.89609599445
12,0.03,0.060000000000000005,301643.69414817204
13,0.04,0.060000000000000005,410756.6695001402
14,0.05,0.060000000000000005,539241.1775723995
15,0.01,0.07,81245.9607965372
16,0.02,0.07,137775.26396812813
17,0.03,0.07,210949.30012874195
18,0.04,0.07,301638.08333021356
19,0.05,0.07,410749.98950236954
20,0.060000000000000005,0.07,539233.3715611944
21,0.01,0.08,40526.331193293474
22,0.02,0.08,81243.23862956012
23,0.03,0.08,137771.62764318835
24,0.04,0.08,210944.6999500998
25,0.05,0.08,301632.4673041353
26,0.060000000000000005,0.08,410743.30323432316
27,0.07,0.08,539225.5581485162
28,0.01,0.09,14821.987810915516
29,0.02,0.09,40524.4741080394
30,0.03,0.09,81240.51406212054
31,0.04,0.09,137767.98804176133
32,0.05,0.09,210940.09556023194
33,0.060000000000000005,0.09,301626.84607010934
34,0.07,0.09,410736.61069618876
35,0.08,0.09,539217.7373345622
36,0.01,0.09999999999999999,3368.8052247615897
37,0.02,0.09999999999999999,14820.951952091038
38,0.03,0.09999999999999999,40522.6154428732
39,0.04,0.09999999999999999,81237.78709436217
40,0.05,0.09999999999999999,137764.34516399915
41,0.060000000000000005,0.09999999999999999,210935.48695930128
42,0.07,0.09999999999999999,301621.219628312
43,0.08,0.09999999999999999,410729.9118881512
44,0.09,0.09999999999999999,539209.9091195337
45,0.01,0.10999999999999999,5435.176721244458
46,0.02,0.10999999999999999,3368.5486024399393
47,0.03,0.10999999999999999,14819.915281227726
48,0.04,0.10999999999999999,40520.75519792909
49,0.05,0.10999999999999999,81235.05772642775
50,0.060000000000000005,0.10999999999999999,137760.699010057
51,0.07,0.10999999999999999,210930.87414747174
52,0.08,0.10999999999999999,301615.58797891834
53,0.09,0.10999999999999999,410723.20681039814
54,0.09999999999999999,0.10999999999999999,539202.0735036272
55,0.01,0.11999999999999998,20320.69224202961
56,0.02,0.11999999999999998,5435.659135036301
57,0.03,0.11999999999999998,3368.291886078324
58,0.04,0.11999999999999998,14818.87779845134
59,0.05,0.11999999999999998,40518.89337334177
60,0.060000000000000005,0.11999999999999998,81232.32595846143
61,0.07,0.11999999999999998,137757.04958008602
62,0.08,0.11999999999999998,210926.2571249068
63,0.09,0.11999999999999998,301609.9511221019
64,0.09999999999999999,0.11999999999999998,410716.49546311423
65,0.10999999999999999,0.11999999999999998,539194.2304870415
66,0.01,0.12999999999999998,47354.86844608241
67,0.02,0.12999999999999998,20321.875208243255
68,0.03,0.12999999999999998,5436.142125573768
69,0.04,0.12999999999999998,3368.0350757940078
70,0.05,0.12999999999999998,14817.839503887426
71,0.060000000000000005,0.12999999999999998,40517.029969245064
72,0.07,0.12999999999999998,81229.59179060673
73,0.08,0.12999999999999998,137753.3968742415
74,0.09,0.12999999999999998,210921.63589177222
75,0.09999999999999999,0.12999999999999998,301604.3090580386
76,0.10999999999999999,0.12999999999999998,410709.77784648834
77,0.11999999999999998,0.12999999999999998,539186.3800699781
78,0.01,0.13999999999999999,85895.92888122212
79,0.02,0.13999999999999999,47356.71512775934
80,0.03,0.13999999999999999,20323.05937730268
81,0.04,0.13999999999999999,5436.625692966333
82,0.05,0.13999999999999999,3367.7781717043654
83,0.060000000000000005,0.13999999999999999,14816.800397661667
84,0.07,0.13999999999999999,40515.16498577417
85,0.08,0.13999999999999999,81226.85522300792
86,0.09,0.13999999999999999,137749.74089267652
87,0.09999999999999999,0.13999999999999999,210917.0104482299
88,0.10999999999999999,0.13999999999999999,301598.66178690206
89,0.11999999999999998,0.13999999999999999,410703.0539607078
90,0.12999999999999998,0.13999999999999999,539178.5222526351
91,0.01,0.15,135329.6323321097
92,0.02,0.15,85898.40402093553
93,0.03,0.15,47358.56359609641
94,0.04,0.15,20324.244749309753
95,0.05,0.15,5437.109837323581
96,0.060000000000000005,0.15,3367.5211739269375
97,0.07,0.15,14815.760479900026
98,0.08,0.15,40513.298423063155
99,0.09,0.15,81224.11625580862
100,0.09999999999999999,0.15,137746.08163554536
101,0.10999999999999999,0.15,210912.3807944465
102,0.11999999999999998,0.15,301593.0093088718
103,0.12999999999999998,0.15,410696.3238059585
104,0.13999999999999999,0.15,539170.6570352128
105,0.01,0.16,195068.1474841469
106,0.02,0.16,135332.70218742132
107,0.03,0.16,85900.88149111756
108,0.04,0.16,47360.413851189216
109,0.05,0.16,20325.431324366833
110,0.060000000000000005,0.16,5437.594558755076
111,0.07,0.16,3367.264082579219
112,0.08,0.16,14814.719750728309
113,0.09,0.16,40511.43028124696
114,0.09999999999999999,0.16,81221.37488915313
115,0.10999999999999999,0.16,137742.41910300264
116,0.11999999999999998,0.16,210907.7469305856
117,0.12999999999999998,0.16,301587.3516241195
118,0.13999999999999999,0.16,410689.58738242736
119,0.15,0.16,539162.7844179105
120,0.01,0.17,264548.97211267636
121,0.02,0.17,195071.7797656159
122,0.03,0.17,135335.774879167
123,0.04,0.17,85903.36129185694
124,0.05,0.17,47362.265893132644
125,0.060000000000000005,0.17,20326.619102576115
126,0.07,0.17,5438.079857370757
127,0.08,0.17,3367.0068977789742
128,0.09,0.17,14813.678210272712
129,0.09999999999999999,0.17,40509.56056046106
130,0.10999999999999999,0.17,81218.63112318663
131,0.11999999999999998,0.17,137738.753295202
132,0.12999999999999998,0.17,210903.10885681096
133,0.13999999999999999,0.17,301581.68873282487
134,0.15,0.17,410682.84469030466
135,0.16,0.17,539154.9044009278
136,0.01,0.18000000000000002,343233.8950742678
137,0.02,0.18000000000000002,264553.13592432777
138,0.03,0.18000000000000002,195075.4153536976
139,0.04,0.18000000000000002,135338.85040743035
140,0.05,0.18000000000000002,85905.84342324213
141,0.060000000000000005,0.18000000000000002,47364.11972202178
142,0.07,0.18000000000000002,20327.808084039774
143,0.08,0.18000000000000002,5438.565733280338
144,0.09,0.18000000000000002,3366.7496196439743
145,0.09999999999999999,0.18000000000000002,14812.635858659545
146,0.10999999999999999,0.18000000000000002,40507.68926084066
147,0.11999999999999998,0.18000000000000002,81215.88495805279
148,0.12999999999999998,0.18000000000000002,137735.08421229856
149,0.13999999999999999,0.18000000000000002,210898.46657328977
150,0.15,0.18000000000000002,301576.02063516044
151,0.16,0.18000000000000002,410676.09572977584
152,0.17,0.18000000000000002,539147.0169844656
153,0.01,0.19000000000000003,430607.99944178754
154,0.02,0.19000000000000003,343238.56085641496
155,0.03,0.19000000000000003,264557.3034789304
156,0.04,0.19000000000000003,195079.05424846767
157,0.05,0.19000000000000003,135341.9287722921
158,0.060000000000000005,0.19000000000000003,85908.32788536127
159,0.07,0.19000000000000003,47365.97533795217
160,0.08,0.19000000000000003,20328.998268860614
161,0.09,0.19000000000000003,5439.052186593922
162,0.09999999999999999,0.19000000000000003,3366.4922482922084
163,0.10999999999999999,0.19000000000000003,14811.59269601491
164,0.11999999999999998,0.19000000000000003,40505.81638252016
165,0.12999999999999998,0.19000000000000003,81213.13639389629
166,0.13999999999999999,0.19000000000000003,137731.4118544457
