,beta,gamma,sse
0,0.02,0.01,485517879.89689434
1,0.03,0.01,447995722.2507614
2,0.03,0.02,485519109.15918005
3,0.04,0.01,411432816.3606212
4,0.04,0.02,447996939.7240934
5,0.04,0.03,485520356.5864915
6,0.05,0.01,375905831.46337175
7,0.05,0.02,411434018.82151747
8,0.05,0.03,447998175.0173106
9,0.05,0.04,485521622.17885095
10,0.060000000000000005,0.01,341495195.62194926
11,0.060000000000000005,0.02,375907015.42457145
12,0.060000000000000005,0.03,411435238.71274376
13,0.060000000000000005,0.04,447999428.13044083
14,0.060000000000000005,0.05,485522905.93628275
15,0.07,0.01,308285260.56535
16,0.07,0.02,341496357.3148196
17,0.07,0.03,375908216.3792552
18,0.07,0.04,411436476.03433293
19,0.07,0.05,448000699.0635115
20,0.07,0.060000000000000005,485524207.8588098
21,0.08,0.01,276364473.34820485
22,0.08,0.02,308286395.92121243
23,0.08,0.03,341497535.5139996
24,0.08,0.04,375909434.3274618
25,0.08,0.05,411437730.78631884
26,0.08,0.060000000000000005,448001987.81655264
27,0.08,0.07,485525527.9464569
28,0.09,0.01,245825555.10109586
29,0.09,0.02,276365577.9785181
30,0.09,0.03,308287547.24267316
31,0.09,0.04,341498730.21953374
32,0.09,0.05,375910669.26923084
33,0.09,0.060000000000000005,411439002.9687363
34,0.09,0.07,448003294.38959324
35,0.09,0.08,485526866.1992482
36,0.09999999999999999,0.01,216765687.15314686
37,0.09999999999999999,0.02,245826624.27642852
38,0.09999999999999999,0.03,276366697.9767957
39,0.09999999999999999,0.04,308288714.52978456
40,0.09999999999999999,0.05,341499941.4314686
41,0.09999999999999999,0.060000000000000005,375911921.20460314
42,0.09999999999999999,0.07,411440292.5816201
43,0.09999999999999999,0.08,448004618.78266317
44,0.09999999999999999,0.09,485528222.6172092
45,0.10999999999999999,0.01,189286704.81917697
46,0.10999999999999999,0.02,216766715.78087276
47,0.10999999999999999,0.03,245827708.16159526
48,0.10999999999999999,0.04,276367833.34309775
49,0.10999999999999999,0.05,308289897.7825996
50,0.10999999999999999,0.060000000000000005,341501169.14985144
51,0.10999999999999999,0.07,375913190.13361955
52,0.10999999999999999,0.08,411441599.6250056
53,0.10999999999999999,0.09,448005960.99579287
54,0.10999999999999999,0.09999999999999999,485529597.20036566
55,0.11999999999999998,0.01,163495299.15480205
56,0.11999999999999998,0.02,189287687.41981065
57,0.11999999999999998,0.03,216767758.39603114
58,0.11999999999999998,0.04,245828806.7566641
59,0.11999999999999998,0.05,276368984.0774864
60,0.11999999999999998,0.060000000000000005,308291097.0011737
61,0.11999999999999998,0.07,341502413.3747306
62,0.11999999999999998,0.08,375914476.0563225
63,0.11999999999999998,0.09,411442924.0989295
64,0.11999999999999998,0.09999999999999999,448007321.0290139
65,0.11999999999999998,0.10999999999999999,485530989.9487443
66,0.12999999999999998,0.01,139503226.99441984
67,0.12999999999999998,0.02,163496229.83690345
68,0.12999999999999998,0.03,189288683.21722406
69,0.12999999999999998,0.04,216768814.99870008
70,0.12999999999999998,0.05,245829920.06170475
71,0.12999999999999998,0.060000000000000005,276370150.180023
72,0.12999999999999998,0.07,308292312.18556124
73,0.12999999999999998,0.08,341503674.10615456
74,0.12999999999999998,0.09,375915778.9727548
75,0.12999999999999998,0.09999999999999999,411444266.00342906
76,0.12999999999999998,0.10999999999999999,448008698.88235795
77,0.12999999999999998,0.11999999999999998,485532400.8623716
78,0.13999999999999999,0.01,117427529.59894651
79,0.13999999999999999,0.02,139504099.4279795
80,0.13999999999999999,0.03,163497172.8526788
81,0.13999999999999999,0.04,189289692.21150497
82,0.13999999999999999,0.05,216769885.58895826
83,0.13999999999999999,0.060000000000000005,245831048.07678843
84,0.13999999999999999,0.07,276371331.6507714
85,0.13999999999999999,0.08,308293543.3358192
86,0.13999999999999999,0.09,341504951.3441734
87,0.13999999999999999,0.09999999999999999,375917098.88295937
88,0.13999999999999999,0.10999999999999999,411445625.3385422
89,0.13999999999999999,0.11999999999999998,448010094.5558566
90,0.13999999999999999,0.12999999999999998,485533829.94127446
91,0.15,0.01,97390760.25255424
92,0.15,0.02,117428336.98716748
93,0.15,0.03,139504983.25522256
94,0.15,0.04,163498128.20222658
95,0.15,0.05,189290714.4027423
96,0.15,0.060000000000000005,216770970.1668862
97,0.15,0.07,245832190.80198717
98,0.15,0.08,276372528.4897958
99,0.15,0.09,308294790.4520043
100,0.15,0.09999999999999999,341506245.0888369
101,0.15,0.10999999999999999,375918435.78698075
102,0.15,0.11999999999999998,411447002.1043066
103,0.15,0.12999999999999998,448011508.04954404
104,0.15,0.13999999999999999,485535277.18548083
105,0.16,0.01,79521221.16047952
106,0.16,0.02,97391495.30193327
107,0.16,0.03,117429154.74752057
108,0.16,0.04,139505878.476259
109,0.16,0.05,163499095.88564655
110,0.16,0.060000000000000005,189291749.79102635
111,0.16,0.07,216772068.73256475
112,0.16,0.08,245833348.23737448
113,0.16,0.09,276373740.69716185
114,0.16,0.09999999999999999,308296053.53417534
115,0.16,0.10999999999999999,341507555.3401968
116,0.16,0.11999999999999998,375919789.68486434
117,0.16,0.12999999999999998,411448396.30076194
118,0.16,0.13999999999999999,448012939.36345285
119,0.16,0.15,485536742.59501946
120,0.17,0.01,63953210.01325448
121,0.17,0.02,79521876.04909217
122,0.17,0.03,97392239.61540128
123,0.17,0.04,117429982.88012852
124,0.17,0.05,139506785.09120056
125,0.17,0.060000000000000005,163500075.9030404
126,0.17,0.07,189292798.37644893
127,0.17,0.08,216773181.28607714
128,0.17,0.09,245834520.38302416
129,0.17,0.09999999999999999,276374968.27293575
130,0.17,0.10999999999999999,308297332.58239096
131,0.17,0.11999999999999998,341508882.0983056
132,0.17,0.12999999999999998,375921160.5766555
133,0.17,0.13999999999999999,411449807.92794746
134,0.17,0.15,448014388.497617
135,0.17,0.16,485538226.1699182
136,0.18000000000000002,0.01,50827276.59647944
137,0.18000000000000002,0.02,63953776.357140094
138,0.18000000000000002,0.03,79522539.00205779
139,0.18000000000000002,0.04,97392993.19309404
140,0.18000000000000002,0.05,117430821.38511497
141,0.18000000000000002,0.060000000000000005,139507703.10016006
142,0.18000000000000002,0.07,163501068.25451076
143,0.18000000000000002,0.08,189293860.15910316
144,0.18000000000000002,0.09,216774307.82750753
145,0.18000000000000002,0.09999999999999999,245835707.2390116
146,0.18000000000000002,0.10999999999999999,276376211.2171857
147,0.18000000000000002,0.11999999999999998,308298627.59671134
148,0.18000000000000002,0.12999999999999998,341510225.3632158
149,0.18000000000000002,0.13999999999999999,375922548.46240103
150,0.18000000000000002,0.15,411451236.9859035
151,0.18000000000000002,0.16,448015855.4520713
152,0.18000000000000002,0.17,485539727.9102075
153,0.19000000000000003,0.01,40290489.839500204
154,0.19000000000000003,0.02,50827745.414015114
155,0.19000000000000003,0.03,63954349.468465924
156,0.19000000000000003,0.04,79523210.01952715
157,0.19000000000000003,0.05,97393756.03514972
158,0.19000000000000003,0.060000000000000005,117431670.26260653
159,0.19000000000000003,0.07,139508632.50325248
160,0.19000000000000003,0.08,163502072.94016176
161,0.19000000000000003,0.09,189294935.13908345
162,0.19000000000000003,0.09999999999999999,216775448.35694098
163,0.19000000000000003,0.10999999999999999,245836908.80541378
164,0.19000000000000003,0.11999999999999998,276377469.5299792
165,0.19000000000000003,0.12999999999999998,308299938.57719743
166,0.19000000000000003,0.13999999999999999,341511585.13498145
167,0.19000000000000003,0.15,375923953.3421475
168,0.19000000000000003,0.16,411452683.4746713
169,0.19000000000000003,0.17,448017340.226851
170,0.19000000000000003,0.18000000000000002,485541247.8159162
171,0.20000000000000004,0.01,32496715.711124744
172,0.20000000000000004,0.02,40290851.51365025
173,0.20000000000000004,0.03,50828219.599120125
174,0.20000000000000004,0.04,63954929.3473991
175,0.20000000000000004,0.05,79523889.10165301
176,0.20000000000000004,0.060000000000000005,97394528.14170843
177,0.20000000000000004,0.07,117432529.5127309
178,0.20000000000000004,0.08,139509573.3005944
179,0.20000000000000004,0.09,163503089.9600996
180,0.20000000000000004,0.09999999999999999,189296023.31648588
181,0.20000000000000004,0.10999999999999999,216776602.87446445
182,0.20000000000000004,0.11999999999999998,245838125.0823084
183,0.20000000000000004,0.12999999999999998,276378743.2113862
184,0.20000000000000004,0.13999999999999999,308301265.5239102
185,0.20000000000000004,0.15,341512961.4136572
186,0.20000000000000004,0.16,375925375.21594274
187,0.20000000000000004,0.17,411454147.3942925
188,0.20000000000000004,0.18000000000000002,448018842.82199216
189,0.20000000000000004,0.19000000000000003,485542785.8870745
190,0.21000000000000005,0.01,27606906.38579646
191,0.21000000000000005,0.02,32496959.949440427
192,0.21000000000000005,0.03,40291217.04644398
193,0.21000000000000005,0.04,50828699.151978314
194,0.21000000000000005,0.05,63955515.994108394
195,0.21000000000000005,0.060000000000000005,79524576.24859083
196,0.21000000000000005,0.07,97395309.51291215
197,0.21000000000000005,0.08,117433399.13561788
198,0.21000000000000005,0.09,139510525.49230412
199,0.21000000000000005,0.09999999999999999,163504119.31443167
200,0.21000000000000005,0.10999999999999999,189297124.69140774
201,0.21000000000000005,0.11999999999999998,216777771.3801648
202,0.21000000000000005,0.12999999999999998,245839356.0697747
203,0.21000000000000005,0.13999999999999999,276380032.2614776
204,0.21000000000000005,0.15,308302608.4369139
205,0.21000000000000005,0.16,341514354.1992985
206,0.21000000000000005,0.17,375926814.0838358
