,I_t
0,361.0
1,301.53292727262794
2,251.86179010425673
3,210.37291644113895
4,175.71845238201428
5,146.77257429085876
6,122.59491403274046
7,102.40000912417834
8,85.5317853214903
9,71.44224266000911
10,59.67365251503887
11,49.843687318394906
12,41.632999837892285
13,34.77484850638431
14,29.046431757202658
15,24.261649843540866
16,20.265058994160327
17,16.92682149336744
18,14.138487627918717
19,11.809472468468773
20,9.864113026347358
21,8.239210181172725
22,6.881975523615591
23,5.748316412153907
