,I_t
0,51390.0
1,49374.94293143929
2,47438.898246441364
3,45578.767804049276
4,43791.57494298824
5,42074.459718461585
6,40424.674325705484
7,38839.57870298047
8,37316.63630696454
9,35853.41005378858
10,34447.558419219946
11,33096.83169175423
12,31799.068372620386
13,30552.191716938916
14,29354.206410499042
15,28203.195376837448
16,27097.316709509818
17,26034.800724646615
18,25013.947129077
19,24033.122299489696
20,23090.756668277176
21,22185.34221188038
22,21315.430037615017
23,20479.628065118137
