,I_t
0,34898.0
1,32214.89742614948
2,29738.082806700633
3,27451.69588592301
4,25341.09580746324
5,23392.767362304934
6,21594.234444707618
7,19933.980161955304
8,18401.373086350744
9,16986.599177221222
10,15680.598937008042
11,14475.009399026887
12,13362.110575424595
13,12334.776022417744
14,11386.427206262562
15,10510.991377742921
16,9702.862685429323
17,8956.866278700712
18,8268.225170665435
19,7632.529648790289
20,7045.709037360514
21,6504.005630953241
22,6003.950632008763
23,5542.341938417019
