,beta,gamma,sse
0,0.02,0.01,2317895.348553841
1,0.03,0.01,2226174.8674722183
2,0.03,0.02,2317895.4419675893
3,0.04,0.01,2134676.3593341
4,0.04,0.02,2226174.9623210104
5,0.04,0.03,2317895.5369690927
6,0.05,0.01,2043472.4392685902
7,0.05,0.02,2134676.4555606195
8,0.05,0.03,2226175.058765974
9,0.05,0.04,2317895.6335583534
10,0.060000000000000005,0.01,1952639.8057711674
11,0.060000000000000005,0.02,2043472.5368075331
12,0.060000000000000005,0.03,2134676.553390542
13,0.060000000000000005,0.04,2226175.156807108
14,0.060000000000000005,0.05,2317895.731735368
15,0.07,0.01,1862259.428809403
16,0.07,0.02,1952639.9045486245
17,0.07,0.03,2043472.635955824
18,0.07,0.04,2134676.6528238654
19,0.07,0.05,2226175.2564444127
20,0.07,0.060000000000000005,2317895.831500138
21,0.08,0.01,1772416.7458758948
22,0.08,0.02,1862259.5287422042
23,0.08,0.03,1952640.0049399862
24,0.08,0.04,2043472.7367134634
25,0.08,0.05,2134676.753860589
26,0.08,0.060000000000000005,2226175.357677889
27,0.08,0.07,2317895.9328526645
28,0.09,0.01,1683201.8663074023
29,0.09,0.02,1772416.8468709136
30,0.09,0.03,1862259.6302919686
31,0.09,0.04,1952640.1069452544
32,0.09,0.05,2043472.8390804508
33,0.09,0.060000000000000005,2134676.856500716
34,0.09,0.07,2226175.460507536
35,0.09,0.08,2317896.035792945
36,0.09999999999999999,0.01,1594709.7842014066
37,0.09999999999999999,0.02,1683201.9682608107
38,0.09999999999999999,0.03,1772416.949484334
39,0.09999999999999999,0.04,1862259.7334586952
40,0.09999999999999999,0.05,1952640.2105644282
41,0.09999999999999999,0.060000000000000005,2043472.943056786
42,0.09999999999999999,0.07,2134676.960744242
43,0.09999999999999999,0.08,2226175.564933353
44,0.09999999999999999,0.09,2317896.1403209814
45,0.10999999999999999,0.01,1507040.600273998
46,0.10999999999999999,0.02,1594709.8869978837
47,0.10999999999999999,0.03,1683202.0718323146
48,0.10999999999999999,0.04,1772417.0537161543
49,0.10999999999999999,0.05,1862259.8382423841
50,0.10999999999999999,0.060000000000000005,1952640.315797508
51,0.10999999999999999,0.07,2043473.0486424693
52,0.10999999999999999,0.08,2134677.0665911715
53,0.10999999999999999,0.09,2226175.6709553413
54,0.10999999999999999,0.09999999999999999,2317896.246436774
55,0.11999999999999998,0.01,1420299.7530161182
56,0.11999999999999998,0.02,1507040.7037858833
57,0.11999999999999998,0.03,1594709.9914102699
58,0.11999999999999998,0.04,1683202.1770219114
59,0.11999999999999998,0.05,1772417.1595663764
60,0.11999999999999998,0.060000000000000005,1862259.944643037
61,0.11999999999999998,0.07,1952640.4226444925
62,0.11999999999999998,0.08,2043473.1558375019
63,0.11999999999999998,0.09,2134677.1740415017
64,0.11999999999999998,0.09999999999999999,2226175.7785734995
65,0.11999999999999998,0.10999999999999999,2317896.35414032
66,0.12999999999999998,0.01,1334598.2595188492
67,0.12999999999999998,0.02,1420299.857102521
68,0.12999999999999998,0.03,1507040.8089094781
69,0.12999999999999998,0.04,1594710.0974385685
70,0.12999999999999998,0.05,1683202.2838296038
71,0.12999999999999998,0.060000000000000005,1772417.267034998
72,0.12999999999999998,0.07,1862260.052660651
73,0.12999999999999998,0.08,1952640.5311053833
74,0.12999999999999998,0.09,2043473.264641881
75,0.12999999999999998,0.09999999999999999,2134677.283095232
76,0.12999999999999998,0.10999999999999999,2226175.887787828
77,0.12999999999999998,0.11999999999999998,2317896.463431622
78,0.13999999999999999,0.01,1250052.966352495
79,0.13999999999999999,0.02,1334598.3640246908
80,0.13999999999999999,0.03,1420299.9627942645
81,0.13999999999999999,0.04,1507040.9156447828
82,0.13999999999999999,0.05,1594710.205082778
83,0.13999999999999999,0.060000000000000005,1683202.3922553905
84,0.13999999999999999,0.07,1772417.3761220207
85,0.13999999999999999,0.08,1862260.1622952283
86,0.13999999999999999,0.09,1952640.6411801793
87,0.13999999999999999,0.09999999999999999,2043473.3750556074
88,0.13999999999999999,0.10999999999999999,2134677.3937523644
89,0.13999999999999999,0.11999999999999998,2226175.9985983274
90,0.13999999999999999,0.12999999999999998,2317896.5743106785
91,0.15,0.01,1166786.8108988684
92,0.15,0.02,1250053.0711074946
93,0.15,0.03,1334598.4701271807
94,0.15,0.04,1420300.0700913498
95,0.15,0.05,1507041.0239917967
96,0.15,0.060000000000000005,1594710.3143428983
97,0.15,0.07,1683202.502299271
98,0.15,0.08,1772417.4868274443
99,0.15,0.09,1862260.273546768
100,0.15,0.09999999999999999,1952640.75286888
101,0.15,0.10999999999999999,2043473.4870786825
102,0.15,0.11999999999999998,2134677.506012897
103,0.15,0.12999999999999998,2226176.111004997
104,0.15,0.13999999999999999,2317896.6867774907
105,0.16,0.01,1084929.093551337
106,0.16,0.02,1166786.9157164649
107,0.16,0.03,1250053.1774479575
108,0.16,0.04,1334598.577826318
109,0.16,0.05,1420300.1789937762
110,0.16,0.060000000000000005,1507041.1339505196
111,0.16,0.07,1594710.425218929
112,0.16,0.08,1683202.6139612459
113,0.16,0.09,1772417.5991512681
114,0.16,0.09999999999999999,1862260.3864152695
115,0.16,0.10999999999999999,1952640.8661714876
116,0.16,0.11999999999999998,2043473.6007111042
117,0.16,0.12999999999999998,2134677.619876832
118,0.16,0.13999999999999999,2226176.225007838
119,0.16,0.15,2317896.8008320574
120,0.17,0.01,1004615.7612128751
121,0.17,0.02,1084929.1982275415
122,0.17,0.03,1166787.0221056715
123,0.17,0.04,1250053.2853738845
124,0.17,0.05,1334598.6871221047
