,I_t
0,111.0
1,112.10926596234404
2,113.22960836276943
3,114.36113762512088
4,115.50396527049796
5,116.65820392808617
6,117.82396734609327
7,119.00137040279229
8,120.19052911767174
9,121.39156066269462
10,122.60458337366657
11,123.82971676171488
12,125.06708152487886
13,126.31679955981295
14,127.57899397360343
15,128.85378909570002
16,130.1413104899631
17,131.44168496682815
18,132.7550405955879
19,134.0815067167939
20,135.42121395477812
21,136.774294230296
22,138.14088077329208
23,139.52110813578926
