,I_t
0,2967.0
1,2794.066457078029
2,2631.2079164848574
3,2477.837929030301
4,2333.4041235302243
5,2197.386233162001
6,2069.2942353765766
7,1948.6665989185126
8,1835.068631861885
9,1728.090924907794
10,1627.3478845094116
11,1532.4763506937054
12,1443.1342947360597
13,1358.9995921157201
14,1279.7688664370621
15,1205.1564002448458
16,1134.8931088915556
17,1068.7255738322958
18,1006.4151319281714
19,947.7370175332135
20,892.479554323324
21,840.4433939989499
22,791.4407991568033
23,745.2949677804148
