,I_t
0,47413.0
1,45100.61656234421
2,42901.01043490466
3,40808.681365830285
4,38818.397354296714
5,36925.181567840256
6,35124.29989772523
7,33411.24912122927
8,31781.74564124855
9,30231.714775068107
10,28757.28056551559
11,27354.756089022594
12,26020.63423636023
13,24751.578942997225
14,23544.416847153094
15,22396.12935468817
16,21303.845090989504
17,20264.83272097919
18,19276.494119292154
19,18336.357873545847
20,17442.073104457195
21,16591.40358735437
22,15782.22216038446
23,15012.505405435031
