,beta,gamma,sse
0,0.01,0.02,92.2230045015921
1,0.01,0.03,51.41013949352678
2,0.02,0.03,92.22032647821874
3,0.01,0.04,22.903631282876642
4,0.02,0.04,51.40817828101035
5,0.03,0.04,92.21764842843628
6,0.01,0.05,6.077005521212786
7,0.02,0.05,22.9023505421702
8,0.03,0.05,51.40621705837586
9,0.04,0.05,92.21497035224826
10,0.01,0.060000000000000005,0.33052377065049077
11,0.02,0.060000000000000005,6.076370462496698
12,0.03,0.060000000000000005,22.901069806550744
13,0.04,0.060000000000000005,51.40425582562628
14,0.05,0.060000000000000005,92.21229224965776
15,0.01,0.07,5.090097243992432
16,0.02,0.07,0.33050109042958303
17,0.03,0.07,6.075735423046275
18,0.04,0.07,22.89978907602142
19,0.05,0.07,51.40229458276449
20,0.060000000000000005,0.07,92.20961412066774
21,0.01,0.08,19.80624327237468
22,0.02,0.08,5.0906550646660484
23,0.03,0.08,0.33047844268230897
24,0.04,0.08,6.075100402864078
25,0.05,0.08,22.89850835058463
26,0.060000000000000005,0.08,51.4003333297934
27,0.07,0.08,92.20693596528163
28,0.01,0.09,43.95308286125173
29,0.02,0.09,19.80735108418493
30,0.03,0.09,5.091212930103779
31,0.04,0.09,0.3304558274110323
32,0.05,0.09,6.0744654019528
33,0.060000000000000005,0.09,22.89722763024297
34,0.07,0.09,51.39837206671614
35,0.08,0.09,92.20425778350202
36,0.01,0.09999999999999999,77.02737775659405
37,0.02,0.09999999999999999,43.9547114665187
38,0.03,0.09999999999999999,19.808458952182686
39,0.04,0.09999999999999999,5.091770840307614
40,0.05,0.09999999999999999,0.3304332446181394
41,0.060000000000000005,0.09999999999999999,6.0738304203148115
42,0.07,0.09999999999999999,22.895946914999573
43,0.08,0.09999999999999999,51.39641079353508
44,0.09,0.09999999999999999,92.20157957533246
45,0.01,0.10999999999999999,118.54760550202319
46,0.02,0.10999999999999999,77.02949921615013
47,0.03,0.10999999999999999,43.95634013857702
48,0.04,0.10999999999999999,19.809566876369455
49,0.05,0.10999999999999999,5.09232879527991
50,0.060000000000000005,0.10999999999999999,0.3304106943060071
51,0.07,0.10999999999999999,6.073195457952673
52,0.08,0.10999999999999999,22.894666204856897
53,0.09,0.10999999999999999,51.39444951025365
54,0.09999999999999999,0.10999999999999999,92.19890134077579
55,0.01,0.11999999999999998,168.05307102433915
56,0.02,0.11999999999999998,118.55019308376171
57,0.03,0.11999999999999998,77.0316207523274
58,0.04,0.11999999999999998,43.957968877428286
59,0.05,0.11999999999999998,19.810674856747603
60,0.060000000000000005,0.11999999999999998,5.092886795022883
61,0.07,0.11999999999999998,0.33038817647700275
62,0.08,0.11999999999999998,6.072560514869078
63,0.09,0.11999999999999998,22.89338549981761
64,0.09999999999999999,0.11999999999999998,51.39248821687473
65,0.10999999999999999,0.11999999999999998,92.19622307983569
66,0.01,0.12999999999999998,225.1030533395915
67,0.02,0.12999999999999998,168.05609915379569
68,0.03,0.12999999999999998,118.55278075121997
69,0.04,0.12999999999999998,77.0337423651273
70,0.05,0.12999999999999998,43.959597683074364
71,0.060000000000000005,0.12999999999999998,19.81178289331925
72,0.07,0.12999999999999998,5.093444839538663
73,0.08,0.12999999999999998,0.33036569113350306
74,0.09,0.12999999999999998,6.0719255910664325
75,0.09999999999999999,0.12999999999999998,22.89210479988465
76,0.10999999999999999,0.12999999999999998,51.390526913400954
77,0.11999999999999998,0.12999999999999998,92.19354479251439
78,0.01,0.13999999999999999,289.27598602456794
79,0.02,0.13999999999999999,225.10649755248178
80,0.03,0.13999999999999999,168.05912737738186
81,0.04,0.13999999999999999,118.55536850440048
82,0.05,0.13999999999999999,77.03586405455161
83,0.060000000000000005,0.13999999999999999,43.96122655551733
84,0.07,0.13999999999999999,19.812890986086305
85,0.08,0.13999999999999999,5.094002928829514
86,0.09,0.13999999999999999,0.3303432382778817
87,0.09999999999999999,0.13999999999999999,6.071290686547244
88,0.10999999999999999,0.13999999999999999,22.890824105060677
89,0.11999999999999998,0.13999999999999999,51.38856559983554
90,0.12999999999999998,0.13999999999999999,92.19086647881579
91,0.01,0.15,360.16867014937975
92,0.02,0.15,289.27982292120095
93,0.03,0.15,225.10994186725802
94,0.04,0.15,168.06215569509718
95,0.05,0.15,118.5579563433038
96,0.060000000000000005,0.15,77.03798582060278
97,0.07,0.15,43.962855494759104
98,0.08,0.15,19.81399913505084
99,0.09,0.15,5.094561062897698
100,0.09999999999999999,0.15,0.33032081791251905
101,0.10999999999999999,0.15,6.070655801314174
102,0.11999999999999998,0.15,22.889543415348275
103,0.12999999999999998,0.15,51.386604276181046
104,0.13999999999999999,0.15,92.18818813874236
105,0.01,0.16,437.39551841582136
106,0.02,0.16,360.1728773508812
