,I_t
0,119.0
1,120.1892048172032
2,121.39028352302215
3,122.60335446979713
4,123.82853718541415
5,125.0659523848982
6,126.31572198211914
7,127.5779691016114
8,128.85281809050832
9,130.1403945305925
10,131.44082525046304
11,132.75423833782088
12,134.08076315187333
13,135.4205303358587
14,136.77367182969263
15,138.14032088273677
16,139.52061206669117
17,140.91468128861166
18,142.32266580405303
19,143.7447042303397
20,145.18093655996435
21,146.63150417411669
22,148.0965498563425
23,149.57621780633502
