,beta,gamma,sse
0,0.01,0.02,1358624.7573335648
1,0.01,0.03,299691.16362248815
2,0.02,0.03,1353936.3194355934
3,0.01,0.04,4169.114519034644
4,0.02,0.04,297513.2055884018
5,0.03,0.04,1349241.2624826692
6,0.01,0.05,449554.5539295878
7,0.02,0.05,4427.793361703737
8,0.03,0.05,295336.39370982064
9,0.04,0.05,1344539.665333199
10,0.01,0.060000000000000005,1613862.3971823344
11,0.02,0.060000000000000005,452177.7303703282
12,0.03,0.060000000000000005,4695.103104870324
13,0.04,0.060000000000000005,293160.8039491608
14,0.05,0.060000000000000005,1339831.6070779108
15,0.01,0.07,3475615.390070209
16,0.02,0.07,1618779.5991107526
17,0.03,0.07,454816.749937427
18,0.04,0.07,4971.116898046534
19,0.05,0.07,290986.5124919643
20,0.060000000000000005,0.07,1335117.1670396524
21,0.01,0.08,6013833.153977616
22,0.02,0.08,3482757.7766154776
23,0.03,0.08,1623719.5916122398
24,0.04,0.08,457471.68304838234
25,0.05,0.08,5255.9081049466195
26,0.060000000000000005,0.08,288813.5957466829
27,0.07,0.08,1330396.4247732433
28,0.01,0.09,9208021.414458225
29,0.02,0.09,6023133.480182477
30,0.03,0.09,3489929.6439397726
31,0.04,0.09,1628682.4424510768
32,0.05,0.09,460142.6003262959
33,0.060000000000000005,0.09,5549.550303331573
34,0.07,0.09,286642.1303445716
35,0.08,0.09,1325669.4600652927
36,0.01,0.09999999999999999,13038161.410659444
37,0.02,0.09999999999999999,9219413.996547166
38,0.03,0.09999999999999999,6032469.727472871
39,0.04,0.09999999999999999,3497131.057230803
40,0.05,0.09999999999999999,1633668.2195888
41,0.060000000000000005,0.09999999999999999,462829.5725997009
42,0.07,0.09999999999999999,5852.1172848467795
43,0.08,0.09999999999999999,284472.1931394723
44,0.09,0.09999999999999999,1320936.3529340646
45,0.01,0.10999999999999999,17484699.483016174
46,0.02,0.10999999999999999,13051582.091892516
47,0.03,0.10999999999999999,9230848.69727747
48,0.04,0.10999999999999999,6041841.958534583
49,0.05,0.10999999999999999,3504362.0818654886
50,0.060000000000000005,0.10999999999999999,1638676.9911840528
51,0.07,0.10999999999999999,465532.6709024293
52,0.08,0.10999999999999999,6163.6830548709395
53,0.09,0.10999999999999999,282303.86120770586
54,0.09999999999999999,0.10999999999999999,1316197.1836292439
