,I_t
0,19.0
1,50.454423190623324
2,133.98140063769893
3,355.7859400070143
4,944.7793537200805
5,2508.793726333461
6,6661.634359235568
7,17686.70427632444
8,46944.10682433043
9,124498.82322578692
10,329475.3105992226
11,867042.2664491036
12,2248622.4667568374
13,5621787.889016437
14,12915327.946844514
15,25222207.958065618
16,39251965.83036352
17,49478678.0097164
18,54625642.967567705
19,56578426.16197625
20,57039110.21767023
21,56880417.19402237
22,56476869.279817484
23,55979630.973409854
24,55448572.398483284
25,54907332.79312943
26,54365264.94395773
27,53826074.516830504
28,53291221.877775855
29,52761268.30340634
30,52236412.40414637
31,51716705.5080977
32,51202138.82594147
33,50692679.00710021
34,50188282.758249216
35,49688902.89981637
36,49194490.89344694
37,48704997.90342278
38,48220375.24428862
39,47740574.56951384
40,47265547.95006552
41,46795247.905837625
42,46329627.41675285
43,45868639.92504838
44,45412239.33372375
45,44960380.00331993
46,44513016.747981265
47,44070104.83122114
48,43631599.96157824
49,43197458.28824723
50,42767636.39672139
51,42342091.304464154
52,41920780.45661686
53,41503661.72174618
54,41090693.38763225
55,40681834.157098144
56,40277043.1438804
57,39876279.868540525
58,39479504.2544171
59,39086676.62361811
60,38697757.69305314
61,38312708.57050506
62,37931490.750740744
63,37554066.11166054
64,37180396.91048603
65,36810445.7799857
66,36444175.72473823
67,36081550.11743287
68,35722532.69520671
69,35367087.556018345
70,35015179.155057654
71,34666772.30119129
72,34321832.153443545
73,33980324.21751218
74,33642214.342319034
75,33307468.716594826
76,32976053.865498032
77,32647936.64726737
78,32323084.249907594
79,32001464.18790826
80,31683044.29899515
81,31367792.740914032
82,31055677.988246392
83,30746668.829256874
84,30440734.362772074
85,30137843.995090403
86,29837967.436922688
87,29541074.700363223
88,29247136.09589094
89,28956122.22940045
90,28668003.999262594
91,28382752.593414266
92,28100339.486477174
93,27820736.436905287
94,27543915.484160647
95,27269848.9459173
96,26998509.415293038
97,26729869.758108683
98,26463903.110174656
99,26200582.874604527
100,25939882.719155308
101,25681776.57359421
102,25426238.62709159
103,25173243.32563986
104,24922765.36949804
105,24674779.71066179
106,24429261.55035858
107,24186186.33656778
108,23945529.76156545
109,23707267.759493552
110,23471376.503953326
111,23237832.405622646
112,23006612.109897062
113,22777692.494554322
114,22551050.667442128
115,22326663.964188904
116,22104509.94593734
117,21884566.397100486
118,21666811.323140174
119,21451222.948367547
120,21237779.713765476
121,21026460.274832632
122,20817243.499449026
123,20610108.465762775
124,20405034.4600979
125,20202000.97488295
126,20000987.7066002
127,19801974.55375532
128,19604941.614867184
129,19409869.186477713
130,19216737.761181507
131,19025528.0256751
132,18836220.858825598
133,18648797.329758566
134,18463238.695964914
135,18279526.40142663
136,18097642.074761167
137,17917567.5273843
138,17739284.751691226
139,17562775.919255808
140,17388023.379047718
141,17215009.655667305
142,17043717.44759806
143,16874129.62547643
144,16706229.23037889
145,16539999.47212601
146,16375423.727603445
147,16212485.539099596
148,16051168.612659834
149,15891456.816457087
150,15733334.179178644
151,15576784.888429008
152,15421793.289148653
153,15268343.88204849
154,15116421.322059937
155,14966010.416800397
156,14817096.125054
157,14669663.555267481
158,14523697.964061003
159,14379184.75475381
160,14236109.475904543
161,14094457.819866093
162,13954215.621354813
163,13815368.856033985
164,13677903.639111374
165,13541806.223950736
166,13407063.000697142
167,13273660.49491598
168,13141585.36624551
169,13010824.4070628
170,12881364.541162968
171,12753192.822451541
172,12626296.433649842
173,12500662.685013244
174,12376279.01306219
175,12253132.979325835
176,12131212.269098185
177,12010504.690206619
178,11890998.171792658
179,11772680.763104875
180,11655540.632303804
181,11539566.065278752
182,11424745.46447637
183,11311067.347740896
184,11198520.347165927
185,11087093.207957618
186,10976774.787309194
187,10867554.053286659
188,10759420.083725596
189,10652362.065138938
190,10546369.291635612
191,10441431.163849942
192,10337537.187881704
193,10234676.974246724
194,10132840.236837922
195,10032016.791896695
196,9932196.556994531
197,9833369.550024759
198,9735525.888204325
199,9638655.787085513
