,beta,gamma,sse
0,0.01,0.02,555085.238620642
1,0.01,0.03,3231324.337324365
2,0.02,0.03,559420.2065026502
3,0.01,0.04,8063688.710506972
4,0.02,0.04,3241667.2107487284
5,0.03,0.04,563799.8058418498
6,0.01,0.05,14987502.75614936
7,0.02,0.05,8079859.512224912
8,0.03,0.05,3252092.4229050535
9,0.04,0.05,568224.3572693269
10,0.01,0.060000000000000005,23939589.654211737
11,0.02,0.060000000000000005,15009325.687095376
12,0.03,0.060000000000000005,8096148.977059767
13,0.04,0.060000000000000005,3262600.282049949
14,0.05,0.060000000000000005,572694.1833924054
15,0.01,0.07,34858239.06654031
16,0.02,0.07,23966893.00341627
17,0.03,0.07,15031302.26199118
18,0.04,0.07,8112557.401256728
19,0.05,0.07,3273191.0983374286
20,0.060000000000000005,0.07,577209.6087932548
21,0.01,0.08,47683175.37626971
22,0.02,0.08,34890855.12255366
23,0.03,0.08,23994383.67216606
24,0.04,0.08,15053432.765423572
25,0.05,0.08,8129085.082881939
26,0.060000000000000005,0.08,3283865.183817526
27,0.07,0.08,581770.9600277347
28,0.01,0.09,62355526.459091984
29,0.02,0.09,47720940.3400771
30,0.03,0.09,34923690.90578677
31,0.04,0.09,24022061.93373375
32,0.05,0.09,15075717.483726654
33,0.060000000000000005,0.09,8145732.321821552
34,0.07,0.09,3294622.852435326
35,0.08,0.09,586378.5656241208
36,0.01,0.09999999999999999,78817792.97883736
37,0.02,0.09999999999999999,62398280.358497515
38,0.03,0.09999999999999999,47758956.20719788
39,0.04,0.09999999999999999,34956746.67853273
40,0.05,0.09999999999999999,24049928.06306777
41,0.060000000000000005,0.09999999999999999,15098156.704981249
42,0.07,0.09999999999999999,8162499.4197807
43,0.08,0.09999999999999999,3305464.420029728
44,0.09,0.09999999999999999,591032.7560817802
45,0.01,0.10999999999999999,97013818.19989723
46,0.02,0.10999999999999999,78865379.58429684
47,0.03,0.10999999999999999,62441315.14111561
48,0.04,0.10999999999999999,47797223.22927122
49,0.05,0.10999999999999999,34990022.70469171
50,0.060000000000000005,0.10999999999999999,24077982.336792354
51,0.07,0.10999999999999999,15120750.719013276
52,0.08,0.10999999999999999,8179386.68028204
53,0.09,0.10999999999999999,3316390.2043319345
54,0.09999999999999999,0.10999999999999999,595733.8638699072
55,0.01,0.11999999999999998,116888758.3090974
56,0.02,0.11999999999999998,97066084.94177695
57,0.03,0.11999999999999998,78913275.89112683
58,0.04,0.11999999999999998,62484631.04824804
59,0.05,0.11999999999999998,47835741.65947691
60,0.060000000000000005,0.11999999999999998,35023519.24977038
61,0.07,0.11999999999999998,24106225.033205234
62,0.08,0.11999999999999998,15143499.817392576
63,0.09,0.11999999999999998,8196394.408664707
64,0.09999999999999999,0.11999999999999998,3327400.524964464
65,0.10999999999999999,0.11999999999999998,600482.2234262506
66,0.01,0.12999999999999998,138389053.23970622
67,0.02,0.12999999999999998,116945556.19633925
68,0.03,0.12999999999999998,97118689.07498793
69,0.04,0.12999999999999998,78961482.13060097
70,0.05,0.12999999999999998,62528228.32267328
71,0.060000000000000005,0.12999999999999998,47874511.75253449
72,0.07,0.12999999999999998,35057236.58088029
73,0.08,0.12999999999999998,24134656.432277247
74,0.09,0.12999999999999998,15166404.293431973
75,0.09999999999999999,0.12999999999999998,8213522.912083017
76,0.10999999999999999,0.12999999999999998,3338495.703439946
77,0.11999999999999998,0.12999999999999998,605278.1711558363
78,0.01,0.13999999999999999,161462397.99035063
79,0.02,0.13999999999999999,138450236.77988106
80,0.03,0.13999999999999999,117002718.06933072
81,0.04,0.13999999999999999,97171630.82107538
82,0.05,0.13999999999999999,79009998.53540649
83,0.060000000000000005,0.13999999999999999,62572107.208645254
84,0.07,0.13999999999999999,47913533.764702156
85,0.08,0.13999999999999999,35091174.96673763
86,0.09,0.13999999999999999,24163276.81565117
87,0.09999999999999999,0.13999999999999999,15189464.442186186
88,0.10999999999999999,0.13999999999999999,8230772.499505487
89,0.11999999999999998,0.13999999999999999,3349676.0631596437
90,0.12999999999999998,0.13999999999999999,610122.0454296366
91,0.01,0.15,186057714.4316844
92,0.02,0.15,161527825.11107507
93,0.03,0.15,138511809.83646506
94,0.04,0.15,117060244.14017984
95,0.05,0.15,97224910.40293859
96,0.060000000000000005,0.15,79058825.33964498
97,0.07,0.15,62616267.95189274
98,0.08,0.15,47952807.95377593
99,0.09,0.15,35125334.677661374
100,0.09999999999999999,0.15,24192086.466640443
101,0.10999999999999999,0.15,15212680.560450312
102,0.11999999999999998,0.15,8248143.481713278
103,0.12999999999999998,0.15,3360941.9294123417
104,0.13999999999999999,0.15,615014.1865832333
105,0.01,0.16,212125123.59373555
106,0.02,0.16,186127246.4033837
107,0.03,0.16,161593666.2460458
108,0.04,0.16,138573772.61241388
109,0.05,0.16,117118134.62229128
110,0.060000000000000005,0.16,97278528.04482977
111,0.07,0.16,79107962.77882963
112,0.08,0.16,62660710.79961717
113,0.09,0.16,47992334.579088524
114,0.09999999999999999,0.16,35159715.98557261
115,0.10999999999999999,0.16,24221085.670227982
116,0.11999999999999998,0.16,15236052.946759071
117,0.12999999999999998,0.16,8265636.17129937
118,0.13999999999999999,0.16,3372293.6293731206
119,0.15,0.16,619954.9369156099
120,0.01,0.17,239615918.4269449
121,0.02,0.17,212198624.9537346
122,0.03,0.17,186197215.88445103
123,0.04,0.17,161659921.58934215
124,0.05,0.17,138636125.3119231
125,0.060000000000000005,0.17,117176389.73036443
126,0.07,0.17,97332483.97235359
127,0.08,0.17,79157411.08988518
128,0.09,0.17,62705436.00049296
129,0.09999999999999999,0.17,48032113.901508085
130,0.10999999999999999,0.17,35194319.16399331
131,0.11999999999999998,0.17,24250274.713065192
132,0.12999999999999998,0.17,15259581.901385505
133,0.13999999999999999,0.17,8283250.882667068
134,0.15,0.17,3383731.492102018
135,0.16,0.17,624944.6406876642
136,0.01,0.18000000000000002,268482537.0299787
137,0.02,0.18000000000000002,239693256.90486395
138,0.03,0.18000000000000002,212272586.34480378
139,0.04,0.18000000000000002,186267623.0603572
140,0.05,0.18000000000000002,161726591.33622837
141,0.060000000000000005,0.18000000000000002,138698868.1404275
142,0.07,0.18000000000000002,117235009.68039367
143,0.08,0.18000000000000002,97386778.41246673
144,0.09,0.18000000000000002,79207170.51114745
145,0.09999999999999999,0.18000000000000002,62750443.80466621
146,0.10999999999999999,0.18000000000000002,48072146.18343769
147,0.11999999999999998,0.18000000000000002,35229144.48804558
148,0.12999999999999998,0.18000000000000002,24279653.88347106
149,0.13999999999999999,0.18000000000000002,15283267.726339525
150,0.15,0.18000000000000002,8300987.932028927
151,0.16,0.18000000000000002,3395255.8485426847
152,0.17,0.18000000000000002,629983.6441210553
153,0.01,0.19000000000000003,298678536.33748543
154,0.02,0.19000000000000003,268563583.47441673
155,0.03,0.19000000000000003,239771076.99064076
156,0.04,0.19000000000000003,212347007.94406682
157,0.05,0.19000000000000003,186338468.1177066
158,0.060000000000000005,0.19000000000000003,161793675.68315518
159,0.07,0.19000000000000003,138762001.30460033
160,0.08,0.19000000000000003,117293994.68966685
161,0.09,0.19000000000000003,97441411.59347552
162,0.09999999999999999,0.19000000000000003,79257241.2823605
163,0.10999999999999999,0.19000000000000003,62795734.46375323
164,0.11999999999999998,0.19000000000000003,48112431.68881384
165,0.12999999999999998,0.19000000000000003,35264192.23445022
166,0.13999999999999999,0.19000000000000003,24309223.47143056
167,0.15,0.19000000000000003,15307110.725367162
168,0.16,0.19000000000000003,8318847.637405316
169,0.17,0.19000000000000003,3406867.031521246
170,0.18000000000000002,0.19000000000000003,635072.295396772
171,0.01,0.20000000000000004,330158566.2610416
172,0.02,0.20000000000000004,298763164.64397156
173,0.03,0.20000000000000004,268645132.1863172
174,0.04,0.20000000000000004,239849378.8533051
175,0.05,0.20000000000000004,212421889.92973062
176,0.060000000000000005,0.20000000000000004,186409751.24423695
177,0.07,0.20000000000000004,161861174.8277571
178,0.08,0.20000000000000004,138825525.01235285
179,0.09,0.20000000000000004,117353344.97676395
