,I_t
0,150.0
1,221.53420674634603
2,327.1815099652067
3,483.2082944670543
4,713.6357002885322
5,1053.934627685429
6,1556.4790342382762
7,2298.5914865935038
8,3394.407250987479
9,5012.356265679251
10,7400.894847741483
11,10926.318437234677
12,16128.192888425909
13,23800.320508328652
14,35108.365805983136
15,51759.3528921807
16,76242.89765636665
17,112168.00459612039
18,164719.15497079762
19,241243.39606318722
20,351939.9527209897
21,510525.623548024
22,734547.16931421
23,1044661.0953730645
24,1461731.1041460447
25,2000291.5149555295
26,2657590.677036236
27,3400258.674117024
28,4155752.502367997
29,4819301.672307532
30,5281712.468352888
31,5467695.897028626
32,5362186.250488479
33,5009177.018983572
34,4487911.584049952
35,3883802.459506542
36,3267987.7805687077
37,2689181.6971127535
38,2174526.3753908593
39,1734618.0865400338
40,1369237.516137252
41,1072112.0115818547
42,834265.4482282586
43,646102.8034011723
44,498560.06835484365
45,383640.349294894
46,294582.7524525884
47,225831.71624753362
48,172911.56779790006
49,132267.20582954402
50,101103.62088970315
51,77239.94951364966
52,58984.069327021134
53,45028.580202844605
54,34366.52167126657
55,26224.179194942095
56,20008.127744464025
57,15263.842725346436
58,11643.54911108513
59,8881.359929688195
60,6774.11650855847
61,5166.660360553706
62,3940.5333638354755
63,3005.320778578387
64,2292.026260846904
65,1748.0061358502248
66,1333.0983916881892
67,1016.6660481941892
68,775.3397412986528
69,591.2946450032437
70,450.93553048542435
71,343.89345102941525
72,262.26029532727466
73,200.00486954941059
74,152.52748977415672
75,116.32024745811991
76,88.70788777185825
77,67.65017909098403
78,51.59118505969126
79,39.34431021388888
80,30.00462994934611
81,22.882029630444244
82,17.45021405054825
83,13.307820440311016
84,10.148762163875533
85,7.7396120769589505
86,5.902354555533576
87,4.5012318239210245
88,3.432712699335755
89,2.6178425635611307
90,1.9964093096861182
91,1.522494188224375
92,1.1610788042400655
93,0.885457554849998
94,0.6752643100692108
95,0.514967526436583
96,0.3927225955676941
97,0.2994966261438369
98,0.22840098822525984
99,0.1741823005802163
100,0.13283424928474677
101,0.10130155424271975
102,0.07725420922402933
103,0.05891531363904984
104,0.0449297742471808
105,0.03426417494404063
106,0.02613041583336304
107,0.019927479142368726
108,0.015197018962846559
109,0.011589493266465297
110,0.008838335629730314
111,0.006740258172119894
112,0.005140230256967155
113,0.003920023004934105
114,0.002989473154059248
115,0.002279820737645514
116,0.0017386282892946662
117,0.001325906146212646
118,0.0010111575426309494
119,0.0007711251500978296
120,0.0005880725525359062
121,0.00044847367123367814
122,0.0003420132990768079
123,0.00026082489173424926
124,0.00019890929484823615
125,0.00015169145595694155
126,0.00011568236581339366
127,8.822124934956203e-05
128,6.72789563220773e-05
129,5.130802382826159e-05
130,3.912833154780791e-05
131,2.9839900574606266e-05
132,2.2756392390876875e-05
133,1.7354394105729297e-05
134,1.3234742555137413e-05
135,1.0093029432985315e-05
136,7.697108025388757e-06
137,5.869939481289903e-06
138,4.476511100058856e-06
139,3.413860005341336e-06
140,2.603465036848831e-06
141,1.9854446835808334e-06
142,1.5141323335498446e-06
143,1.1547018874211515e-06
144,8.805943967182762e-07
145,6.71555576360459e-07
146,5.121391798784161e-07
147,3.905656490681168e-07
148,2.97851701696037e-07
149,2.2714654095898838e-07
150,1.7322563804684085e-07
151,1.3210468251045442e-07
152,1.0074517454782853e-07
153,7.682990490415978e-08
154,5.8591732200333576e-08
155,4.4683005745198235e-08
156,3.4075985253326424e-08
157,2.5986899305888853e-08
158,1.9818031100611635e-08
159,1.5113552104918052e-08
160,1.1525840083126282e-08
161,8.789792677432316e-09
162,6.703238527953491e-09
163,5.111998475004541e-09
164,3.8984929895411395e-09
165,2.973054014748686e-09
166,2.2672992354549942e-09
167,1.7290791884685428e-09
168,1.3186238469290836e-09
169,1.0056039430039609e-09
170,7.668898848903485e-10
171,5.84842670555057e-10
172,4.4601051081913374e-10
173,3.4013485297225385e-10
174,2.5939235825178137e-10
175,1.978168215678537e-10
176,1.5085831810521092e-10
177,1.150470013680138e-10
178,8.773671011326607e-11
179,6.690943883774675e-11
180,5.102622379848336e-11
181,3.8913426272289315e-11
182,2.967601032420322e-11
183,2.2631407026457296e-11
184,1.7259078238676017e-11
185,1.3162053128226083e-11
186,1.003759529648761e-11
187,7.654833053363401e-12
188,5.837699901625754e-12
189,4.451924673454208e-12
190,3.3951099974479237e-12
191,2.589165976572403e-12
192,1.9745399881827986e-12
193,1.505816235888538e-12
194,1.1483598963991236e-12
195,8.757578914532434e-13
196,6.678671789632657e-13
197,5.093263481716113e-13
198,3.884205379646269e-13
199,2.962158051597523e-13
