,beta,gamma,sse
0,0.01,0.02,1494543.3151563571
1,0.01,0.03,877726.5473642957
2,0.02,0.03,1492194.0643288204
3,0.01,0.04,427805.3195371739
4,0.02,0.04,875944.3373885292
5,0.03,0.04,1489843.4028718227
6,0.01,0.05,139935.7693576874
7,0.02,0.05,426573.7355109814
8,0.03,0.05,874161.4759001675
9,0.04,0.05,1487491.338954362
10,0.01,0.060000000000000005,9385.244833383951
11,0.02,0.060000000000000005,139238.7731588492
12,0.03,0.060000000000000005,425342.23180590454
13,0.04,0.060000000000000005,872377.9707771431
14,0.05,0.060000000000000005,1485137.8807552818
15,0.01,0.07,31529.925415808517
16,0.02,0.07,9207.167073661003
17,0.03,0.07,138542.56260484556
18,0.04,0.07,424110.8160170333
19,0.05,0.07,870593.8299068284
20,0.060000000000000005,0.07,1482783.0364632264
21,0.01,0.08,201852.48285331015
22,0.02,0.08,31855.45752939265
23,0.03,0.08,9030.554525556196
24,0.04,0.08,137847.1450159507
25,0.05,0.08,422879.4957485037
26,0.060000000000000005,0.08,868809.061186
27,0.07,0.08,1480426.81427667
28,0.01,0.09,515939.7812154298
29,0.02,0.09,202666.669317763
30,0.03,0.09,32183.10939780492
31,0.04,0.09,8855.41424234579
32,0.05,0.09,137152.52772111655
33,0.060000000000000005,0.09,421648.27861349034
34,0.07,0.09,867023.6725208468
35,0.08,0.09,1478069.2224038483
36,0.01,0.09999999999999999,969480.6155326817
37,0.02,0.09999999999999999,517228.0119032393
38,0.03,0.09999999999999999,203483.60577080832
39,0.04,0.09999999999999999,32512.88781493414
40,0.05,0.09999999999999999,8681.75328562405
41,0.060000000000000005,0.09999999999999999,136458.71805796868
42,0.07,0.09999999999999999,420417.17223420914
43,0.08,0.09999999999999999,865237.671826968
44,0.09,0.09999999999999999,1475710.2690628194
45,0.01,0.10999999999999999,1558263.4885014107
46,0.02,0.10999999999999999,971228.6181915605
47,0.03,0.10999999999999999,518519.5991992917
48,0.04,0.10999999999999999,204303.29875435875
49,0.05,0.10999999999999999,32844.79958264448
50,0.060000000000000005,0.10999999999999999,8509.578725302836
51,0.07,0.10999999999999999,135765.7233727887
52,0.08,0.10999999999999999,419186.1842418818
53,0.09,0.10999999999999999,863451.06702936
54,0.09999999999999999,0.10999999999999999,1473349.9624814144
55,0.01,0.11999999999999998,2278174.424709369
56,0.02,0.11999999999999998,1560457.321361539
57,0.03,0.11999999999999998,972980.561141213
58,0.04,0.11999999999999998,519814.54940074973
59,0.05,0.11999999999999998,205125.75481797347
60,0.060000000000000005,0.11999999999999998,33178.85151076904
61,0.07,0.11999999999999998,8338.897639601537
62,0.08,0.11999999999999998,135073.5510205263
63,0.09,0.11999999999999998,417955.3222767669
64,0.09999999999999999,0.11999999999999998,861663.8660624226
65,0.10999999999999999,0.11999999999999998,1470988.3108972383
66,0.01,0.12999999999999998,3125194.8218433866
67,0.02,0.12999999999999998,2280800.469215678
68,0.03,0.12999999999999998,1562655.6559168757
69,0.04,0.12999999999999998,974736.4504410657
70,0.05,0.12999999999999998,521112.86881209677
71,0.060000000000000005,0.12999999999999998,205950.98051884843
72,0.07,0.12999999999999998,33515.050417108665
73,0.08,0.12999999999999998,8169.717115039814
74,0.09,0.12999999999999998,134382.20836477098
75,0.09999999999999999,0.12999999999999998,416724.5939881287
76,0.10999999999999999,0.12999999999999998,859876.0768699112
77,0.11999999999999998,0.12999999999999998,1468625.3225576705
78,0.01,0.13999999999999999,4095399.338346588
79,0.02,0.13999999999999999,3128239.775511168
80,0.03,0.13999999999999999,2283431.555185068
81,0.04,0.13999999999999999,1564858.497995958
82,0.05,0.13999999999999999,976496.2921575606
83,0.060000000000000005,0.13999999999999999,522414.56374512013
84,0.07,0.13999999999999999,206778.982421807
85,0.08,0.13999999999999999,33853.403127420264
86,0.09,0.13999999999999999,8002.044246432348
87,0.09999999999999999,0.13999999999999999,133691.702777764
88,0.10999999999999999,0.13999999999999999,415494.0070342261
89,0.11999999999999998,0.13999999999999999,858087.7074049833
90,0.12999999999999998,0.13999999999999999,1466261.0057198585
91,0.01,0.15,5184953.816998348
92,0.02,0.15,4098850.2077386132
93,0.03,0.15,3131290.2893977524
94,0.04,0.15,2286067.6882218574
95,0.05,0.15,1567065.8534340484
96,0.060000000000000005,0.15,978260.0923641357
97,0.07,0.15,523719.64051892614
98,0.08,0.15,207609.7670993034
99,0.09,0.15,34193.91647541166
100,0.09999999999999999,0.15,7835.8861368834705
101,0.10999999999999999,0.15,133002.0416403781
102,0.11999999999999998,0.15,414263.56908232876
103,0.12999999999999998,0.15,856298.7656301513
104,0.13999999999999999,0.15,1463895.3686506744
105,0.01,0.16,6390113.24389608
106,0.02,0.16,5188797.910821643
107,0.03,0.16,4102307.135700676
108,0.04,0.16,3134346.368889717
109,0.05,0.16,2288708.8739367733
110,0.060000000000000005,0.16,1569277.7280731024
111,0.07,0.16,980027.8571412473
112,0.08,0.16,525028.1054599391
113,0.09,0.16,208443.34113140998
114,0.09999999999999999,0.16,34536.59730273647
115,0.10999999999999999,0.16,7671.249897778547
116,0.11999999999999998,0.16,132313.2323421161
117,0.12999999999999998,0.16,413033.2878086772
118,0.13999999999999999,0.16,854509.2595172952
119,0.15,0.16,1461528.4196267696
120,0.01,0.17,7707219.742324025
121,0.02,0.17,6394338.166216844
122,0.03,0.17,5192648.541753132
123,0.04,0.17,4105770.1274079196
124,0.05,0.17,3137408.019379735
125,0.060000000000000005,0.17,2291355.117946973
126,0.07,0.17,1571494.1277617724
127,0.08,0.17,981799.5925763356
128,0.09,0.17,526339.9649018535
129,0.09999999999999999,0.17,209279.71110581086
130,0.10999999999999999,0.17,34881.452458986314
