,I_t
0,70065.0
1,73651.12892973408
2,77420.46730639723
3,81382.33941458442
4,85546.5403548895
5,89923.35942466409
6,94523.60461850782
7,99358.62829771357
8,104440.35407957438
9,109781.30499914294
10,115394.6329977117
11,121294.14979394159
12,127494.35919519996
13,134010.49090826014
14,140858.53591005268
15,148055.28344062527
16,155618.35968184672
17,163566.26818666008
18,171918.43212482735
19,180695.23841208927
20,189918.0837904578
21,199609.42292793727
22,209792.81860629327
23,220492.9940655226
24,231735.88757337304
25,243548.7092875763
26,255960.00047733422
27,268999.6951689803
28,282699.184278561
29,297091.38229127455
30,312210.79654419
31,328093.5991643614
32,344777.701709263
33,362302.8325502906
34,380710.6170328054
35,400044.66043770756
36,420350.6337596976
37,441676.36230606947
38,464071.91710693407
39,487589.70911302883
40,512284.5861405595
41,538213.9325036559
42,565437.7712538057
43,594018.868921855
44,624022.8426315978
45,655518.2694243988
46,688576.7976014459
47,723273.2598538636
48,759685.7879107635
49,797895.9283910957
50,837988.7594966055
51,880053.0081300212
52,924181.1669645046
53,970469.610927114
54,1019018.7124902791
55,1069932.9550908133
56,1123321.043915548
57,1179296.0132060463
58,1237975.3291418797
59,1299480.9872624679
60,1363939.6032814546
61,1431482.4960349782
62,1502245.7611861054
63,1576370.3341823004
64,1654002.0408314087
65,1735291.6337246909
66,1820394.8125935558
67,1909472.2265406153
68,2002689.4559365143
69,2100216.971622947
70,2202230.068910854
71,2308908.7737128343
72,2420437.718002458
73,2537005.9816528857
74,2658806.89757595
75,2786037.816963863
76,2918899.8313327464
77,3057597.4479844077
78,3202338.2154448587
79,3353332.2954100603
80,3510791.977736855
81,3674931.135065978
82,3845964.61376079
83,4024107.5579966153
84,4209574.664048263
85,4402579.362104502
86,4603332.923295069
87,4812043.490055114
88,5028915.028480429
89,5254146.201950357
90,5487929.166019147
91,5730448.285404688
92,5981878.774838675
93,6242385.266585117
94,6512120.308583302
95,6791222.798423049
96,7079816.359707431
97,7378007.668791166
98,7685884.74138777
99,8003515.190097951
100,8330944.465503908
101,8668194.095073465
102,9015259.935694445
103,9372110.457179338
104,9738685.075505715
105,10114892.555848124
106,10500609.506569138
107,10895678.986226201
108,11299909.246271491
109,11713072.632430116
110,12134904.66769539
111,12565103.339440923
112,13003328.612285288
113,13449202.187031498
114,13902307.524224438
115,14362190.148620013
116,14828358.248146912
117,15300283.577785973
118,15777402.675227113
119,16259118.391237821
120,16744801.733452212
121,17233794.017840482
122,17725409.31753151
123,18218937.194032203
124,18713645.69131865
125,19208784.56887295
126,19703588.745612983
127,20197281.922914725
128,20689080.35165589
129,21178196.705503203
130,21663844.02059803
131,22145239.66042453
132,22621609.26401063
133,23092190.635734767
134,23556237.535889238
135,24013023.33276234
136,24461844.479303967
137,24902023.78037284
138,25332913.42005101
139,25753897.72246318
140,26164395.623854265
141,26563862.8382522
142,26951793.703765143
143,27327722.701323867
144,27691225.642377697
145,28041920.52658788
146,28379468.074849363
147,28703571.94693434
148,29013978.656627145
149,29310477.20036193
150,29592898.41804859
151,29861114.106959913
152,30115035.911247775
153,30354614.01086578
154,30579835.63441761
155,30790723.42075189
156,30987333.65402066
157,31169754.396449823
158,31338103.54228153
159,31492526.815286882
160,31633195.730960846
161,31760305.543046877
162,31874073.1924421
163,31974735.274847932
164,32062546.04179489
165,32137775.447919875
166,32200707.255640328
167,32251637.20667925
168,32290871.268270485
169,32318723.960332822
170,32335516.768458296
171,32341576.646224644
172,32337234.609120857
173,32322824.4212716
174,32298681.375162017
175,32265141.163697414
176,32222538.843179595
177,32171207.885138072
178,32111479.314414278
179,32043680.930453304
180,31968136.608403265
181,31885165.676349398
182,31795082.364810485
183,31698195.32449155
184,31594807.208211042
185,31485214.31289593
186,31369706.277556963
187,31248565.833212525
188,31122068.600816872
189,30990482.933361523
190,30854069.79845225
191,30713082.6978138
192,30567767.620336346
193,30418363.025447953
194,30265099.853773113
195,30108201.56221591
196,29947884.18078532
197,29784356.388657674
198,29617819.60714568
199,29448468.107413556
