,I_t
0,1053.0
1,1570.7808719388718
2,2343.154456528756
3,3495.2912327114445
4,5213.886187218662
5,7777.380649293481
6,11601.006254303033
7,17303.8918924982
8,25808.976761270744
9,38491.62588965372
10,57400.37394318583
11,85584.10573207858
12,127575.44488218203
13,190101.49433335615
14,283121.2521730559
15,421323.05125522974
16,626249.0311110674
17,929228.1712972436
18,1375249.083474918
19,2027691.3631338468
20,2973279.778672248
21,4325459.241254335
22,6222377.041613486
23,8813102.429458357
24,12224542.615648318
25,16506334.991587317
26,21566887.994369768
27,27136548.642107785
28,32800111.86135804
29,38104886.08132846
30,42691055.02493381
31,46371021.59451579
32,49128205.530831814
33,51062131.381245345
34,52323975.86329109
35,53069542.47777232
36,53434762.74005456
37,53527742.315752216
38,53429755.82272581
39,53199787.588058814
40,52879701.261742905
41,52498798.20445291
42,52077414.454180785
43,51629595.480053015
44,51165017.718309864
45,50690340.70068266
46,50210146.75120134
47,49727589.35678833
48,49244838.81915382
49,48763388.08449079
50,48284262.60316555
51,47808164.47033568
52,47335571.589546174
53,46866806.03725791
54,46402081.30829412
55,45941535.05229762
56,45485251.81977143
57,45033278.9117155
58,44585637.45587141
59,44142330.16979038
60,43703346.81765643
61,43268668.05710405
62,42838268.15878777
63,42412116.93439032
64,41990181.1071618
65,41572425.28870692
66,41158812.6768503
67,40749305.555353165
68,40343865.65246239
69,39942454.39860318
70,39545033.111814894
71,39151563.1312777
72,38762005.913446814
73,38376323.1011803
74,37994476.57331114
75,37616428.480023116
76,37242141.267896324
77,36871577.69741806
78,36504700.854986176
79,36141474.16087885
80,35781861.37426471
81,35425826.59603844
82,35073334.27005676
83,34724349.18319711
84,34378836.464549765
85,34036761.58397292
86,33698090.350180246
87,33362788.908486713
88,33030823.73830619
89,32702161.65047024
90,32376769.784420066
91,32054615.60531039
92,31735666.901054226
93,31419891.779330343
94,31107258.66456977
95,30797736.294933528
96,30491293.71929088
97,30187900.29420497
98,29887525.680931073
99,29590139.842431337
100,29295713.0404089
101,29004215.83236357
102,28715619.068670634
103,28429893.88968394
104,28147011.722864084
105,27866944.279932305
106,27589663.55405041
107,27315141.81702699
108,27043351.6165501
109,26774265.773446318
110,26507857.37896628
111,26244099.79209651
112,25982966.63689751
113,25724431.799867872
114,25468469.427334305
115,25215053.922867376
116,24964159.94472274
117,24715762.40330767
118,24469836.458672646
119,24226357.518027835
120,23985301.233284146
121,23746643.498618726
122,23510360.4480646
123,23276428.453124255
124,23044824.120406944
125,22815524.28928946
126,22588506.02960015
127,22363746.639325995
128,22141223.642342437
129,21920914.786165826
130,21702798.039728194
131,21486851.591174174
132,21273053.84567983
133,21061383.423293184
134,20851819.156796224
135,20644340.089588188
136,20438925.473589893
137,20235554.76716894
138,20034207.633085527
139,19834863.936458725
140,19637503.742752984
141,19442107.31578466
142,19248655.11574839
143,19057127.79726311
144,18867506.207437478
145,18679771.383954607
146,18493904.55317579
147,18309887.128263135
148,18127700.707320873
149,17947327.07155514
150,17768748.183452107
151,17591946.184974186
152,17416903.39577423
153,17243602.31142749
154,17072025.601681136
155,16902156.10872124
156,16733976.845456973
157,16567470.993821874
158,16402621.903092045
159,16239413.088221055
160,16077828.228191419
161,15917851.164382495
162,15759465.898954598
163,15602656.59324921
164,15447407.56620509
165,15293703.29279017
166,15141528.40244903
167,14990867.677565828
168,14841706.051942531
169,14694028.609292282
170,14547820.581747755
171,14403067.348384362
172,14259754.433758141
173,14117867.50645821
174,13977392.3776736
175,13838314.999774376
176,13700621.464906853
177,13564298.0036028
178,13429330.98340249
179,13295706.907491433
180,13163412.413350686
181,13032434.271420594
182,12902759.383777816
183,12774374.782825528
184,12647267.629996652
185,12521425.214469982
186,12396834.951899102
187,12273484.383153928
188,12151361.173074799
189,12030453.109238937
190,11910748.100739207
191,11792234.176975004
192,11674899.486455193
193,11558732.295612944
194,11443720.98763237
195,11329854.06128683
196,11217120.129788803
197,11105507.919651197
198,10995006.269559989
199,10885604.129258087
