,beta,gamma,sse
0,0.02,0.01,17570989.06673934
1,0.03,0.01,15213911.181743143
2,0.03,0.02,17572333.802033223
3,0.04,0.01,13005415.21233186
4,0.04,0.02,15215186.049658922
5,0.04,0.03,17573690.1540243
6,0.05,0.01,10950469.048129104
7,0.05,0.02,13006616.108606137
8,0.05,0.03,15216471.876935568
9,0.05,0.04,17575058.123738036
10,0.060000000000000005,0.01,9054160.56364461
11,0.060000000000000005,0.02,10951591.715459526
12,0.060000000000000005,0.03,13007827.278989883
13,0.060000000000000005,0.04,15217768.664657393
14,0.060000000000000005,0.05,17576437.71220908
15,0.07,0.01,7321700.222646851
16,0.07,0.02,9055200.586771842
17,0.07,0.03,10952723.942895133
18,0.07,0.04,13009048.724628825
19,0.07,0.05,15219076.413918367
20,0.07,0.060000000000000005,17577828.920481153
21,0.08,0.01,5758423.725600438
22,0.08,0.02,7322653.023297017
23,0.08,0.03,9056249.426386828
24,0.08,0.04,10953865.731645495
25,0.08,0.05,13010280.446678607
26,0.08,0.060000000000000005,15220395.125821978
27,0.08,0.07,17579231.7496073
28,0.09,0.01,4369794.700757013
29,0.09,0.02,5759284.557284537
30,0.09,0.03,7323613.866321407
31,0.09,0.04,9057307.083765639
32,0.09,0.05,10955017.082930604
33,0.09,0.060000000000000005,13011522.446304996
34,0.09,0.07,15221724.801481338
35,0.09,0.08,17580646.200649567
36,0.09999999999999999,0.01,3161407.4394942895
37,0.09999999999999999,0.02,4370558.643423587
38,0.09999999999999999,0.03,5760152.625826823
39,0.09999999999999999,0.04,7324582.7530652555
40,0.09999999999999999,0.05,9058373.560195237
41,0.09999999999999999,0.060000000000000005,10956177.997980963
42,0.09999999999999999,0.07,13012774.724683724
43,0.09999999999999999,0.08,15223065.442019157
44,0.09999999999999999,0.09,17582072.274679244
45,0.10999999999999999,0.01,2138989.676503126
46,0.10999999999999999,0.02,3162069.3940318325
47,0.10999999999999999,0.03,4371328.98509967
48,0.10999999999999999,0.04,5761027.93264456
49,0.10999999999999999,0.05,7325559.684885226
50,0.10999999999999999,0.060000000000000005,9059448.85697354
51,0.10999999999999999,0.07,10957348.47803755
52,0.10999999999999999,0.08,13014037.28300059
53,0.10999999999999999,0.09,15224417.04856774
54,0.10999999999999999,0.09999999999999999,17583509.972776838
55,0.11999999999999998,0.01,1308405.4154280396
56,0.11999999999999998,0.02,2139544.3590883436
57,0.11999999999999998,0.03,3162736.876442939
58,0.11999999999999998,0.04,4372105.727277448
59,0.11999999999999998,0.05,5761910.47916697
60,0.11999999999999998,0.060000000000000005,7326544.663149429
61,0.11999999999999998,0.07,9060532.975409416
62,0.11999999999999998,0.08,10958528.524351813
63,0.11999999999999998,0.09,13015310.122451378
64,0.11999999999999998,0.09999999999999999,15225779.622268932
65,0.11999999999999998,0.10999999999999999,17584959.296031896
66,0.12999999999999998,0.01,675657.8005718435
67,0.12999999999999998,0.02,1308847.3517161345
68,0.12999999999999998,0.03,2140103.6641443754
69,0.12999999999999998,0.04,3163409.8882977846
70,0.12999999999999998,0.05,4372888.8714616345
71,0.12999999999999998,0.060000000000000005,5762800.26683517
72,0.12999999999999998,0.07,7327537.689237417
73,0.12999999999999998,0.08,9061625.916822689
74,0.12999999999999998,0.09,10959718.13818571
75,0.12999999999999998,0.09999999999999999,13016593.244241912
76,0.12999999999999998,0.10999999999999999,15227153.164274162
77,0.12999999999999998,0.11999999999999998,17586420.245543215
78,0.13999999999999999,0.01,246892.03528059748
79,0.13999999999999999,0.02,675981.3197249301
80,0.13999999999999999,0.03,1309292.9698004522
81,0.13999999999999999,0.04,2140667.593322541
82,0.13999999999999999,0.05,3164088.431179573
83,0.13999999999999999,0.060000000000000005,4373678.419169308
84,0.13999999999999999,0.07,5763697.297102215
85,0.13999999999999999,0.08,7328538.764540128
86,0.13999999999999999,0.09,9062727.68254413
87,0.13999999999999999,0.09999999999999999,10960917.320811639
88,0.13999999999999999,0.10999999999999999,13017886.649588078
89,0.13999999999999999,0.11999999999999998,15228537.675744517
90,0.13999999999999999,0.12999999999999998,17587892.822418664
91,0.15,0.01,28398.3476304124
92,0.15,0.02,247091.2638301607
93,0.15,0.03,676307.5436966153
94,0.15,0.04,1309742.2714166527
95,0.15,0.05,2141236.1482876777
96,0.15,0.060000000000000005,3164772.5066844816
97,0.15,0.07,4374474.371930095
98,0.15,0.08,5764601.571433142
99,0.15,0.09,7329547.890459962
