,I_t
0,65129.0
1,62573.239537203524
2,60117.764779987214
3,57758.64108603859
4,55492.08814937185
5,53314.473949312756
6,51222.308936506095
7,49212.24044667816
8,47281.047333247734
9,45425.634810226176
10,43643.02949718085
11,41930.37465835689
12,40284.925628360696
13,38704.0454171047
14,37185.20048699814
15,35725.956695642024
16,34323.975397549984
17,32977.00969866945
18,31682.9008577208
19,30439.574828605862
20,29245.038938361613
21,28097.378695350955
22,26994.754722589743
23,25935.399811308722
24,24917.6160900406
25,23939.772304706705
26,23000.30120535456
27,22097.69703536788
28,21230.513119133895
29,20397.359544310013
30,19596.900934982765
31,18827.854312157047
32,18088.9870381531
33,17379.11484162256
34,16697.099920023753
35,16041.849116519988
36,15412.312168383569
37,14807.480024102442
38,14226.383226496155
39,13668.090359253285
40,13131.706554403867
41,12616.372058337707
42,12121.260854073103
43,11645.579337570365
44,11188.565045970972
45,10749.485435726237
46,10327.636708659093
47,9922.34268407931
48,9532.953715146115
49,9158.845647742915
50,8799.41882019691
51,8454.097102241649
52,8122.326971683436
53,7803.576627292765
54,7497.335136499986
55,7203.111616530056
56,6920.434447664775
57,6648.850517372312
58,6387.924494093248
59,6137.238129519809
60,5896.389588250614
61,5664.992803747038
62,5442.676859559452
63,5229.085394832014
64,5023.876033133585
65,4826.719833699697
66,4637.3007642063485
67,4455.315194230948
68,4280.471408588785
69,4112.489139765292
70,3951.0991186949022
71,3796.0426431667365
72,3647.071163165534
73,3503.9458824834082
74,3366.43737596405
75,3234.325221766042
76,3107.3976480560177
77,2985.451193565497
78,2868.2903814674505
79,2755.7274060499853
80,2647.5818316850296
81,2543.6803036096103
82,2443.8562700562316
83,2347.949715287047
84,2255.806903103988
85,2167.2801304237955
86,2082.2274905230306
87,2000.5126455736308
88,1922.0046081044627
89,1846.5775310386312
90,1774.110505970039
91,1704.4873693558984
92,1637.5965163145768
93,1573.3307217303486
94,1511.5869683783326
95,1452.2662817941446
96,1395.2735716236016
97,1340.5174791982004
98,1287.9102310920705
99,1237.3674984256834
100,1188.8082616908132
101,1142.1546808800929
102,1097.3319707130051
103,1054.2682807583226
104,1012.8945802608538
105,973.1445474878925
106,934.954463418011
107,898.2631096017983
108,863.0116700308294
109,829.1436368575758
110,796.6047198151407
111,765.3427591916297
112,735.307642219668
113,706.451222747045
114,678.7272440597304
115,652.0912647335542
116,626.5005873956999
117,601.9141902818228
118,578.2926614790877
119,555.5981357497216
120,533.7942338338186
121,512.8460041341019
122,492.7198666891717
123,473.38355934542943
124,454.8060860413995
125,436.95766712154995
126,419.8096915999697
127,403.33467129738455
128,387.5061967779963
129,372.2988950155147
130,357.6883887205236
131,343.6512572639858
132,330.16499913424843
133,317.20799586737013
134,304.7594773929524
135,292.7994887399258
136,281.30885804892165
137,270.269165839956
138,259.66271548616135
139,249.47250484623873
140,239.68219901015644
141,230.276104114409
142,221.23914218486283
143,212.55682696686227
144,204.2152407038532
145,196.2010118273003
146,188.50129352213634
147,181.103743133384
148,173.99650238093997
149,167.16817835080613
150,160.60782523229707
151,154.3049267719494
152,148.2493794160067
153,142.43147611445806
154,136.84189076066832
155,131.47166324165713
156,126.31218507506269
157,121.35518560976661
158,116.59271876805957
159,112.01715030809584
160,107.62114558621857
161,103.39765779953902
162,99.33991668992273
163,95.44141769127543
164,91.69591150273178
165,88.09739407103295
166,84.64009696603502
167,81.31847813392005
168,78.12721301328759
169,75.06118599988552
170,72.11548224629854
171,69.28537978344913
172,66.5663419512819
173,63.95401012649771
174,61.44419673568025
175,59.032878542615194
176,56.7161901990414
177,54.490418048496274
178,52.35199417332274
179,50.29749067529525
180,48.323614180696794
181,46.427200561038404
182,44.6052098609587
183,42.85472142517277
184,41.17292921665896
185,39.557137318578675
186,38.004755612718775
187,36.513295627529054
188,35.080366549099345
189,33.70367138868175
190,32.38100330061462
191,31.11024204474592
192,29.88935058768515
193,28.71637183743582
194,27.58942550617394
195,26.50670509614364
196,25.466475003838333
197,24.467067737825346
198,23.506881245754307
199,22.584376346264392
