,I_t
0,39893.0
1,39355.914881690034
2,38801.90094971441
3,38232.23092879952
4,37648.18121610679
5,37051.02662671088
6,36442.03537486423
7,35822.464316329875
8,35193.55447315315
9,34556.52685833283
10,33912.57861400175
11,33262.8794729838
12,32608.568550003198
13,31950.75146542091
14,31290.49780119249
15,30628.838885807407
16,29966.765902300107
17,29305.228311030445
18,28645.132576823198
19,27987.341188234455
20,27332.671955174883
21,26681.897569858575
22,26035.745415051795
23,25394.89760285473
24,24759.991226745908
25,24131.618809335876
26,23510.32892819484
27,22896.627002219248
28,22290.976221264184
29,21693.798602172064
30,21105.476154853925
31,20526.352142708012
32,19956.73242237352
33,19396.88684859761
34,18847.050730825198
35,18307.426328988637
36,17778.184376864647
37,17259.465622266693
38,16751.382374241377
39,16254.020048328124
40,15767.438701814146
41,15291.674551764489
42,14826.74146942426
43,14372.632445372117
44,13929.321020547271
45,13496.76267897387
46,13074.896198664796
47,12663.644957800585
48,12262.91819384778
49,11872.612213804752
50,11492.611554242427
51,11122.790090243423
52,10763.012092737094
53,10413.13323408171
54,10073.001542060065
55,9742.458302733274
56,9421.3389128416
57,9109.473682652782
58,8806.688590339936
59,8512.805989124798
60,8227.645268550017
61,7951.02347134862
62,7682.755867461643
63,7422.656486818447
64,7170.538612540017
65,6926.215236255788
66,6689.499477240618
67,6460.204967082351
68,6238.14620158324
69,6023.138861581947
70,5815.000104358035
71,5613.548827249154
72,5418.6059050734275
73,5229.994402907045
74,5047.539765720503
75,4871.069986327221
76,4700.415753046101
77,4535.410578425601
78,4375.8909103217375
79,4221.696226566492
80,4072.669114406976
81,3928.655335839645
82,3789.5038799083204
83,3655.067002979947
84,3525.2002579582263
85,3399.7625133426723
86,3278.615962989411
87,3161.626127380347
88,3048.6618471592446
89,2939.595269646891
90,2834.301829002909
91,2732.6602206589782
92,2634.55237060727
93,2539.863400088746
94,2448.481586188689
95,2360.298318811342
96,2275.208054471832
97,2193.10826731162
98,2113.8993977134937
99,2037.484798863556
100,1963.7706815807232
101,1892.6660577088776
102,1824.0826823429409
103,1757.9349951377217
104,1694.1400609273585
105,1632.6175098634792
106,1573.289477261772
107,1516.080543329437
108,1460.9176729299284
109,1407.7301555264132
110,1356.4495454314433
111,1307.0096024773732
112,1259.346233210032
113,1213.3974326970024
114,1169.1032270315252
115,1126.4056166035075
116,1085.2485202002767
117,1045.5777199915972
118,1007.3408074459647
119,970.4871302183112
120,934.9677400429179
121,900.7353416595405
122,867.7442427954411
123,835.9503052211719
124,805.3108968935385
125,775.7848451951459
126,747.33239127628
127,719.9151455015713
128,693.4960440008958
129,668.0393063212819
130,643.5103941741677
131,619.8759712701961
132,597.1038642317988
133,575.1630245721116
134,554.0234917272493
135,533.6563571276345
136,514.0337292929192
137,495.128699934028
138,476.9153110449892
139,459.3685229664899
140,442.4641834024733
141,426.17899737059577
142,410.490498066953
143,395.37701862517304
144,380.8176647497387
145,366.7922882032471
146,353.2814611272207
147,340.26645117605767
148,327.72919744373246
149,315.65228716293484
150,304.01893315645145
151,292.8129520207547
152,282.01874302195506
153,271.6212676844971
154,261.6060300532316
155,251.95905760976893
156,242.66688282431565
157,233.71652532450946
158,225.09547466309465
159,216.79167366662244
160,208.79350234771152
161,201.08976236376435
162,193.66966200540148
163,186.5228016982486
164,179.6391600020865
165,173.00908009175174
166,166.6232567045553
167,160.47272353936557
168,154.5488410928797
169,148.84328491898412
170,143.34803429747788
171,138.0553612988038
172,132.9578202317975
173,128.04823746182726
174,123.31970158705394
175,118.76555396089213
176,114.37937954909914
177,110.15499811025846
178,106.08645568875788
179,102.16801640968941
180,98.39415456541852
181,94.75954698388367
182,91.25906566899415
183,87.88777070379356
184,84.6409034073489
185,81.5138797366112
186,78.50228392477173
187,75.60186234790943
188,72.80851761198969
189,70.118302852532
190,67.52741623951452
191,65.03219568032719
192,62.62911371382211
193,60.31477258873996
194,58.085899520014934
195,55.93934211667772
196,53.87206397528709
197,51.88114043302484
198,49.96375447478755
199,48.11719278880091
