,I_t
0,82488.0
1,81364.53968636456
2,80153.22638466611
3,78860.09873295983
4,77491.42625243592
5,76053.6500827795
6,74553.32478800703
7,72997.06201684993
8,71391.47671383977
9,69743.13648023977
10,68058.51458134799
11,66343.94699179965
12,64605.59376637763
13,62849.40492320766
14,61081.09093136071
15,59306.097807653845
16,57529.586749220296
17,55756.418160150504
18,53991.139872708496
19,52237.979316444245
20,50500.83935176476
21,48783.29745773222
22,47088.60794634612
23,45419.706866496956
24,43779.21925920123
25,42169.46843062998
26,40592.48691979598
27,39050.02885255415
28,37543.583391826876
29,36074.38901478679
30,34643.448370294114
31,33251.54349346239
32,31899.251178182312
33,30586.958332230486
34,29314.877162786022
35,28083.06006241897
36,26891.41408662969
37,25739.71493361049
38,24627.62035493883
39,23554.682942320986
40,22520.36225025881
41,21524.036227623852
42,20565.011942636072
43,19642.535595728357
44,18755.801823319456
45,17903.96230271727
46,17086.13367433865
47,16301.40480227317
48,15548.843398049123
49,14827.502035390562
50,14136.423585891884
51,13474.646106982269
52,12841.20721440164
53,12235.1479717506
54,11655.516329589798
55,11101.370146122323
56,10571.779820761714
57,10065.830570926228
58,9582.62438125856
59,9121.281653194132
60,8680.942581428975
61,8260.768282403598
62,7859.94169844992
63,7477.668299768138
64,7113.176604928595
65,6765.718539146356
66,6434.569648165797
67,6119.0291842291
68,5818.420079293618
69,5532.088819414002
70,5259.405233019592
71,4999.762204698074
72,4752.575325043744
73,4517.282486143012
74,4293.343431350166
75,4080.2392671514385
76,3877.4719441231146
77,3684.563713257463
78,3501.0565632559815
79,3326.511643770031
80,3160.5086790013934
81,3002.645375556672
82,2852.536827976654
83,2709.814924931845
84,2574.127758685386
85,2445.139040071618
86,2322.5275209199453
87,2205.986425566705
88,2095.2228928399813
89,1989.957429671342
90,1889.9233772820623
91,1794.8663907074738
92,1704.5439322596224
93,1618.7247793836489
94,1537.188547235493
95,1459.7252261960916
96,1386.1347344387423
97,1316.2264855803846
98,1249.8189713729741
99,1186.7393593267566
100,1126.8231051020468
101,1069.9135794591327
102,1015.861709516277
103,964.5256340327044
104,915.7703724062085
105,869.4675070529328
106,825.494878819397
107,783.7362950633985
108,744.0812500305528
109,706.4246571464855
110,670.6665928406904
111,636.7120515164336
112,604.4707112815227
113,573.8567100569749
114,544.7884316843505
115,517.1883016575573
116,490.98259211105125
117,466.101235703401
118,442.4776480429723
119,420.0485583108904
120,398.7538477453262
121,378.53639566041244
122,359.34193268263834
123,341.1189008973038
124,323.8183206074686
125,307.39366341774064
126,291.80073136515404
127,276.99754182924926
128,262.94421796323746
129,249.6028843977757
130,236.93756797837435
131,224.9141033067704
132,213.50004286571766
133,202.66457151554548
134,192.3784251595107
135,182.61381338340436
136,173.34434588306317
137,164.5449625013762
138,156.19186670406256
139,148.262462330925
140,140.73529346645904
141,133.58998728061658
142,126.80719969718935
143,120.36856375369688
144,114.25664052283497
145,108.45487247147321
146,102.94753913888667
147,97.71971502137255
148,92.75722955564537
149,88.04662909842797
150,83.57514080446829
151,79.3306383098188
152,75.30160913162442
153,71.4771236998813
154,67.84680594065962
155,64.40080533413656
156,61.12977037446533
157,58.024823362020314
158,55.07753646191363
159,52.27990896587951
160,49.62434569767734
161,47.10363650507768
162,44.71093678427276
163,42.439748985201525
164,40.28390504880254
165,38.23754972961283
166,36.295124759421725
167,34.4513538098705
168,32.701228213966466
169,31.039993408458695
170,29.46313606090554
171,27.966371847057065
172,26.54563384588119
173,25.197061521185848
174,23.91699026033376
175,22.701941442015855
176,21.548613006446725
177,20.45387050267482
178,19.414738588964138
179,18.42839296340602
180,17.492152703062693
181,16.603472991030547
182,15.759938211844174
183,14.959255396624009
184,14.199248000303566
185,13.477849994159373
186,12.793100257709563
187,12.143137254848156
188,11.526193979843304
189,10.940593159550998
190,10.384742698883008
191,9.85713135722073
192,9.356324644086914
193,8.88096092297654
194,8.429747712807927
195,8.001458176986903
196,7.59492779058198
197,7.209051176588277
198,6.842779102713615
199,6.495115630553028
