,I_t
0,83049.0
1,85388.81347546619
2,87683.0969626123
3,89921.81505057595
4,92094.75557455832
5,94191.61392511241
6,96202.08418071186
7,98115.95595779768
8,99923.2156537061
9,101614.1505584068
10,103179.45413961832
11,104610.3306710406
12,105898.59728275726
13,107036.78147263256
14,108018.21213237535
15,108837.1022144086
16,109488.62129598518
17,109968.95648286745
18,110275.36033160091
19,110406.18474988735
20,110360.90014967171
21,110140.09946653804
22,109745.48700998127
23,109179.85245967274
24,108447.03066064909
25,107551.84818380969
26,106500.05789685003
27,105298.26302616786
28,103953.8323758262
29,102474.80850113572
30,100869.81071002083
31,99147.9347856056
32,97318.6512911086
33,95391.70423777151
34,93377.01177428669
35,91284.57039927013
36,89124.36401466526
37,86906.27893573805
38,84640.02576058765
39,82335.0687864333
40,80000.56344820194
41,77645.30205304346
42,75277.66789719329
43,72905.59768281116
44,70536.55200465777
45,68177.49355126865
46,65834.87256322132
47,63514.619011894276
48,61222.140904811415
49,58962.32808672305
50,56739.5608870601
51,54557.72296210653
52,52420.217691819635
53,50329.98751430524
54,48289.53561319615
55,46300.949412381684
56,44365.92537666484
57,42485.79466416208
58,40661.5492250209
59,38893.86798996228
60,37183.142840143846
61,35529.50409599453
62,33932.84530631149
63,32392.847159539688
64,30909.000376446256
65,29480.62747716753
66,28106.903345780513
67,26786.874542160625
68,25519.4773340415
69,24303.554442054363
70,23137.87050730183
71,22021.126304948782
72,20951.971738643348
73,19929.017659572735
74,18950.846560869508
75,18016.022203164797
76,17123.098230575568
77,16270.625838537922
78,15457.160555866105
79,14681.268203417088
80,13941.530090945258
81,13236.54751229406
82,12564.94559712702
83,11925.37657506762
84,11316.522505498975
85,10737.097523457518
86,10185.849649114682
87,9661.562205338963
88,9163.054884819072
89,8689.18450524906
90,8238.845488161676
91,7810.970094172731
92,7404.528444686861
93,7018.528357528005
94,6652.015021506133
95,6304.07053262135
96,5973.813312440266
97,5660.397427158054
98,5363.011823981101
99,5080.879499726358
100,4813.25661492992
101,4559.431565283559
102,4318.724020867683
103,4090.4839424161087
104,3874.0905827251268
105,3668.9514802997683
106,3474.501451406987
107,3290.2015858718582
108,3115.5382512021606
109,2950.0221089525076
110,2793.187146635322
111,2644.5897279466235
112,2503.8076635942416
113,2370.4393045895595
114,2244.1026594863033
115,2124.434536716773
116,2011.0897128829815
117,1903.7401276036164
118,1802.0741052939238
119,1705.7956040612703
120,1614.6234917312286
121,1528.2908488748003
122,1446.5442985842965
123,1369.143362641165
124,1295.8598436315735
125,1226.4772324929538
126,1160.7901409152482
127,1098.6037579727679
128,1039.7333303249147
129,984.0036652953551
130,931.2486561183593
131,881.310828626994
132,834.0409086497085
133,789.2974093788389
134,746.9462379758877
135,706.8603206835355
136,668.9192457225857
137,633.0089232629659
138,599.0212617710395
139,566.8538600504331
140,536.4097143100175
141,507.5969396102726
142,480.3285050577716
143,454.52198213668805
144,430.09930558586854
145,406.9865462499455
146,385.113695353037
147,364.4144596636643
148,344.82606703950347
149,326.28908186037904
150,308.7472298774274
151,292.1472320255402
152,276.4386467649875
153,261.5737205364739
154,247.5072459317628
155,234.19642719938795
156,221.60075272183394
157,209.6818741168987
158,198.4034916317354
159,187.73124551330912
160,177.63261305369105
161,168.07681102275038
162,159.03470321439966
163,150.4787128456065
164,142.3827395599147
165,134.72208079922876
166,127.47335731912264
167,120.61444263394434
168,114.12439618852174
169,107.98340006334087
170,102.17269902968337
171,96.67454378038951
172,91.47213717067042
173,86.54958331174564
174,81.89183936804213
175,77.4846699162763
176,73.3146037319631
177,69.36889287577348
178,65.63547395870542
179,62.10293147125916
180,58.76046306772854
181,55.59784670234883
182,52.60540951939275
183,49.77399840438953
184,47.09495210847286
185,44.56007486245016
186,42.16161140154217
187,39.89222332587741
188,37.7449667257514
189,35.71327100438615
190,33.79091883446036
191,31.972027188034282
192,30.251029382674574
193,28.622658089601565
194,27.081929252542444
195,25.62412686868712
196,24.244788585715362
197,22.939692071302304
198,21.70484211382049
199,20.536458415147195
