,beta,gamma,sse
0,0.02,0.01,22679.785306509544
1,0.03,0.01,21360.381466144478
2,0.03,0.02,22679.79526433203
3,0.04,0.01,20067.852660528304
4,0.04,0.02,21360.39132311601
5,0.04,0.03,22679.80531897451
6,0.05,0.01,18803.279792925627
7,0.05,0.02,20067.862405270487
8,0.05,0.03,21360.401275311182
9,0.05,0.04,22679.815470437028
10,0.060000000000000005,0.01,17567.77103758411
11,0.060000000000000005,0.02,18803.289413579583
12,0.060000000000000005,0.03,20067.872243550566
13,0.060000000000000005,0.04,21360.411322730004
14,0.060000000000000005,0.05,22679.82571871958
15,0.07,0.01,16362.46244964648
16,0.07,0.02,17567.780521794182
17,0.07,0.03,18803.299125993504
18,0.07,0.04,20067.882175368577
19,0.07,0.05,21360.4214653725
20,0.07,0.060000000000000005,22679.83606382224
21,0.08,0.01,15188.51858520125
22,0.08,0.02,16362.471784543335
23,0.08,0.03,17567.79009589113
24,0.08,0.04,18803.30893016742
25,0.08,0.05,20067.892200724546
26,0.08,0.060000000000000005,21360.43170323871
27,0.08,0.07,22679.846505745012
28,0.09,0.01,14047.133131612474
29,0.09,0.02,15188.527757384589
30,0.09,0.03,16362.48120735583
31,0.09,0.04,17567.799759875004
32,0.09,0.05,18803.31882610138
33,0.09,0.060000000000000005,20067.902319618504
34,0.09,0.07,21360.44203632868
35,0.09,0.08,22679.857044487915
36,0.09999999999999999,0.01,12939.529548270131
37,0.09999999999999999,0.02,14047.142127133138
38,0.09999999999999999,0.03,15188.537015411039
39,0.09999999999999999,0.04,16362.490718083996
40,0.09999999999999999,0.05,17567.809513745844
41,0.09999999999999999,0.060000000000000005,18803.328813795422
42,0.09999999999999999,0.07,20067.912532050508
43,0.09999999999999999,0.08,21360.452464642407
44,0.09999999999999999,0.09,22679.867680050982
45,0.10999999999999999,0.01,11866.961717904083
46,0.10999999999999999,0.02,12939.538352611755
47,0.10999999999999999,0.03,14047.151206319943
48,0.10999999999999999,0.04,15188.54635928065
49,0.10999999999999999,0.05,16362.500316727896
50,0.10999999999999999,0.060000000000000005,17567.819357503664
51,0.10999999999999999,0.07,18803.338893249555
52,0.10999999999999999,0.08,20067.922838020568
53,0.10999999999999999,0.09,21360.462988179963
54,0.10999999999999999,0.09999999999999999,22679.878412434267
55,0.11999999999999998,0.01,10830.71460860603
56,0.11999999999999998,0.02,11866.970315964205
57,0.11999999999999998,0.03,12939.547238334817
58,0.11999999999999998,0.04,14047.160369172943
59,0.11999999999999998,0.05,15188.555788993492
60,0.11999999999999998,0.060000000000000005,16362.510003287547
61,0.11999999999999998,0.07,17567.829291148555
62,0.11999999999999998,0.08,18803.34906446384
63,0.11999999999999998,0.09,20067.933237528738
64,0.11999999999999998,0.09999999999999999,21360.473606941334
65,0.11999999999999998,0.10999999999999999,22679.88924163777
66,0.12999999999999998,0.01,9832.104946704942
67,0.12999999999999998,0.02,10830.722984676606
68,0.12999999999999998,0.03,11866.978993009956
69,0.12999999999999998,0.04,12939.556205439374
70,0.12999999999999998,0.05,14047.169615692193
71,0.12999999999999998,0.060000000000000005,15188.565304549582
72,0.12999999999999998,0.07,16362.519777763016
73,0.12999999999999998,0.08,17567.839314680507
74,0.12999999999999998,0.09,18803.359327438302
