,I_t
0,7372.0
1,6737.497304354488
2,6157.605792773405
3,5627.625120978511
4,5143.259499771604
5,4700.582875297745
6,4296.007106213602
7,3926.2528798201856
8,3588.323131419911
9,3279.478751447801
10,2997.216383470195
11,2739.2481330918663
12,2503.4830233013454
13,2288.0100459400264
14,2091.0826719180423
15,1911.1046946238048
16,1746.61729178034
17,1596.2872008777038
18,1458.8959123368898
19,1333.3297928099014
20,1218.5710585599074
21,1113.6895257557642
22,1017.8350708124917
23,930.2307396646048
24,850.166450119148
25,776.9932362425221
26,710.1179881286697
27,648.9986444115201
28,593.1397985543421
29,542.0886833025356
30,495.4315007516209
31,452.7900682835821
32,413.81875318501454
33,378.20167110044486
34,345.65012561272806
35,315.90026819689194
36,288.710959580049
37,263.861815172504
38,241.15141872718473
39,220.39568974810757
40,201.4263914148113
41,184.0897669286523
42,168.24529322778562
43,153.76454196899465
44,140.5301385439897
45,128.43481069242057
46,117.38051900007885
47,107.27766223449098
48,98.04435107670263
49,89.60574436244353
50,81.89344245253578
51,74.84493281547303
52,68.40308332830685
53,62.51567918876011
54,57.13499968498058
55,52.21743139241649
56,47.723114662558075
57,43.61562053813809
58,39.86165547600816
59,36.4307914843042
60,33.29521948651153
61,30.42952391330709
62,27.810476695119405
63,25.416848985600396
64,23.229239089922352
65,21.229915203162406
66,19.402671684080936
67,17.73269769931234
68,16.206457173255696
69,14.811579070591844
70,13.53675712210521
71,12.371658181031925
72,11.306838467111064
73,10.333667019450061
74,9.444255737746902
75,8.631395444813919
76,7.888497452154135
77,7.209540154946376
78,6.589020223561561
79,6.021907995990032
80,5.50360670961056
81,5.029915241851628
82,4.596994057737183
83,4.201334088302592
84,3.839728287622951
85,3.509245637907471
86,3.207207391956688
87,2.931165360414272
88,2.6788820678194405
89,2.44831261661366
90,2.2375881120992283
91,2.045000513999742
92,1.8689887918358499
93,1.7081262718978487
94,1.5611090732552362
95,1.4267455390706
96,1.3039465775527108
97,1.1917168342568296
98,1.0891466241787726
99,0.9954045582478318
100,0.909730804452143
101,0.8314309289741413
102,0.7598702674150544
103,0.6944687804840526
104,0.63469635245453
105,0.580068494278869
106,0.5301424165330236
107,0.4845134403599371
108,0.4428117173204739
109,0.4046992315644223
110,0.36986706002247993
111,0.33803286841154356
112,0.30893862275702044
113,0.2823484978827674
114,0.25804696591579496
115,0.235837049311996
116,0.2155387242426921
117,0.19698746140055057
118,0.18003289239728584
119,0.16453759094355078
120,0.15037595893179723
121,0.13743320839318304
122,0.1256044310767153
123,0.11479374810904672
124,0.10491353284244158
125,0.0958837005916575
126,0.08763105950266273
127,0.08008871729161554
128,0.07319553904539271
129,0.06689565168883613
130,0.06113799110214686
131,0.055875888217559046
132,0.05106669074037515
133,0.04667141742819941
134,0.04265444212610881
135,0.03898320499668941
136,0.0356279486042956
137,0.0325614767143472
138,0.029758933852597393
139,0.027197603837575825
140,0.02485672565319927
141,0.022717325169094173
142,0.020762061344629892
143,0.018975085670060086
144,0.01734191370546389
145,0.01584930767623794
146,0.014485169173509916
147,0.013238441089750207
148,0.012099017994714932
149,0.011057664225267005
150,0.010105939025147349
151,0.009236128127912111
152,0.008441181228477226
153,0.007714654836442117
154,0.007050660047986704
155,0.006443814813003636
156,0.005889200310564081
157,0.005382321079115793
158,0.00491906857824631
159,0.0044956878866589806
160,0.004108747266430214
161,0.0037551103468492
162,0.003431910702374522
163,0.003136528618647747
164,0.0028665698582394958
165,0.002619846254012468
166,0.002394357972799741
167,0.002188277305635509
168,0.0019999338531489943
169,0.0018278009860408432
170,0.0016704834708965678
171,0.0015267061610373198
172,0.0013953036607409987
173,0.0012752108790564062
174,0.0011654543966438187
175,0.0010651445756653763
176,0.0009734683487715271
177,0.0008896826287342163
178,0.0008131082853082042
179,0.0007431246404995937
180,0.0006791644376226336
181,0.000620709243366181
182,0.0005672852456009945
183,0.0005184594128667269
184,0.00047383598440911047
185,0.0004330532623171124
186,0.000395780679758538
187,0.00036171612155048435
188,0.00033058347534636634
189,0.0003021303935905128
190,0.00027612624809971923
191,0.00025236026069249426
192,0.00023063979471370078
193,0.00021078879360644188
194,0.00019264635387494016
195,0.000176065420871475
196,0.00016091159683599931
197,0.00014706205152692836
198,0.00013440452661315247
199,0.00012283642575731257
