,beta,gamma,sse
0,0.01,0.02,222472.16637163208
1,0.01,0.03,161094.35313078
2,0.02,0.03,222468.39444782227
3,0.01,0.04,110452.35623518322
4,0.02,0.04,161091.20169218944
5,0.03,0.04,222464.61983391625
6,0.01,0.05,70014.81761363441
7,0.02,0.05,110449.79467437846
8,0.03,0.05,161088.04803154778
9,0.04,0.05,222460.84252999554
10,0.01,0.060000000000000005,39272.85722197349
11,0.02,0.060000000000000005,70012.816617203
12,0.03,0.060000000000000005,110447.23133061969
13,0.04,0.060000000000000005,161084.8921489316
14,0.05,0.060000000000000005,222457.06253614262
15,0.01,0.07,17739.163413116916
16,0.02,0.07,39271.38871816918
17,0.03,0.07,70010.81424949394
18,0.04,0.07,110444.6662039797
19,0.05,0.07,161081.73404441794
20,0.060000000000000005,0.07,222453.2798524406
21,0.01,0.08,4947.119023044317
22,0.02,0.08,17738.20052156005
23,0.03,0.08,39269.91922879082
24,0.04,0.08,70008.81051057504
25,0.05,0.08,110442.09929453046
26,0.060000000000000005,0.08,161078.57371808443
27,0.07,0.08,222449.49447896983
28,0.01,0.09,449.96180370279075
29,0.02,0.09,4946.636006398674
30,0.03,0.09,17737.237005536488
31,0.04,0.09,39268.44875390144
32,0.05,0.09,70006.80540051358
33,0.060000000000000005,0.09,110439.53060234473
34,0.07,0.09,161075.41117000705
35,0.08,0.09,222445.70641581406
36,0.01,0.09999999999999999,3819.977884757356
37,0.02,0.09999999999999999,449.93402125425484
38,0.03,0.09999999999999999,4946.152703104837
39,0.04,0.09999999999999999,17736.272865105166
40,0.05,0.09999999999999999,39266.97729356501
41,0.060000000000000005,0.09999999999999999,70004.79891937789
42,0.07,0.09999999999999999,110436.96012749433
43,0.08,0.09999999999999999,161072.24640026473
44,0.09,0.09999999999999999,222441.91566305445
45,0.01,0.10999999999999999,14647.726995242936
46,0.02,0.10999999999999999,3820.381747820337
47,0.03,0.10999999999999999,449.90626792901946
48,0.04,0.10999999999999999,4945.669113218139
49,0.05,0.10999999999999999,17735.30810032585
50,0.060000000000000005,0.10999999999999999,39265.504847844626
51,0.07,0.10999999999999999,70002.79106723556
52,0.08,0.10999999999999999,110434.38787005181
53,0.09,0.10999999999999999,161069.0794089333
54,0.09999999999999999,0.10999999999999999,222438.12222077494
55,0.01,0.11999999999999998,32541.29822354815
56,0.02,0.11999999999999998,14648.539924324798
57,0.03,0.11999999999999998,3820.7859349103364
58,0.04,0.11999999999999998,449.8785437788758
59,0.05,0.11999999999999998,4945.185236794086
60,0.060000000000000005,0.11999999999999998,17734.34271125759
61,0.07,0.11999999999999998,39264.0314168037
62,0.08,0.11999999999999998,70000.7818441544
63,0.09,0.11999999999999998,110431.81383008938
64,0.09999999999999999,0.11999999999999998,161065.91019609087
65,0.10999999999999999,0.11999999999999998,222434.32608905697
66,0.01,0.12999999999999998,57125.59513981946
67,0.02,0.12999999999999998,32542.49860720304
68,0.03,0.12999999999999998,14649.353452589308
69,0.04,0.12999999999999998,3821.190446075707
70,0.05,0.12999999999999998,449.85084885564027
71,0.060000000000000005,0.12999999999999998,4944.701073888225
72,0.07,0.12999999999999998,17733.37669795979
73,0.08,0.12999999999999998,39262.55700050569
74,0.09,0.12999999999999998,69998.77125020235
75,0.09999999999999999,0.12999999999999998,110429.23800767996
76,0.10999999999999999,0.12999999999999998,161062.73876181457
77,0.11999999999999998,0.12999999999999998,222430.52726798362
78,0.01,0.13999999999999999,88041.64914889928
79,0.02,0.13999999999999999,57127.16229512845
80,0.03,0.13999999999999999,32543.699846511467
81,0.04,0.13999999999999999,14650.167580081408
82,0.05,0.13999999999999999,3821.595281364769
83,0.060000000000000005,0.13999999999999999,449.82318321116065
84,0.07,0.13999999999999999,4944.216624556097
85,0.08,0.13999999999999999,17732.410060492075
86,0.09,0.13999999999999999,39261.08159901446
87,0.09999999999999999,0.13999999999999999,69996.75928544745
88,0.10999999999999999,0.13999999999999999,110426.66040289623
89,0.11999999999999998,0.13999999999999999,161059.56510618154
90,0.12999999999999998,0.13999999999999999,222426.72575763665
91,0.01,0.15,124945.95998433467
92,0.02,0.15,88043.56328351087
93,0.03,0.15,57128.73054488635
94,0.04,0.15,32544.901941515578
95,0.05,0.15,14650.982306846385
96,0.060000000000000005,0.15,3822.000440825892
97,0.07,0.15,449.79554689732873
98,0.08,0.15,4943.731888853235
99,0.09,0.15,17731.442798913813
100,0.09999999999999999,0.15,39259.60521239345
101,0.10999999999999999,0.15,69994.7459499573
102,0.11999999999999998,0.15,110424.08101581056
103,0.12999999999999998,0.15,161056.38922927
104,0.13999999999999999,0.15,222422.92155809942
105,0.01,0.16,167509.86229488658
106,0.02,0.16,124948.20216000816
107,0.03,0.16,88045.47873465023
108,0.04,0.16,57130.299889132235
109,0.05,0.16,32546.104892256844
110,0.060000000000000005,0.16,14651.797632929138
111,0.07,0.16,3822.4059245075873
112,0.08,0.16,449.76793996607887
113,0.09,0.16,4943.246866835305
114,0.09999999999999999,0.16,17730.474913284685
115,0.10999999999999999,0.16,39258.127840706766
116,0.11999999999999998,0.16,69992.73124380056
117,0.12999999999999998,0.16,110421.49984649573
118,0.13999999999999999,0.16,161053.21113115718
119,0.15,0.16,222419.11466945513
120,0.01,0.17,215418.91731438873
121,0.02,0.17,167512.41439247903
122,0.03,0.17,124950.44585848073
123,0.04,0.17,88047.39550235287
124,0.05,0.17,57131.87032790529
125,0.060000000000000005,0.17,32547.308698777542
126,0.07,0.17,14652.613558375097
127,0.08,0.17,3822.8117324581735
128,0.09,0.17,449.7403624693652
129,0.09999999999999999,0.17,4942.761558558011
130,0.10999999999999999,0.17,17729.5064036643
131,0.11999999999999998,0.17,39256.64948401773
132,0.12999999999999998,0.17,69990.71516704519
133,0.13999999999999999,0.17,110418.91689502417
134,0.15,0.17,161050.0308119208
135,0.16,0.17,222415.30509178594
136,0.01,0.18000000000000002,268372.32864378183
137,0.02,0.18000000000000002,215421.76200023163
138,0.03,0.18000000000000002,167514.96820419963
139,0.04,0.18000000000000002,124952.69107978616
140,0.05,0.18000000000000002,88049.31358665624
141,0.060000000000000005,0.18000000000000002,57133.44186124438
142,0.07,0.18000000000000002,32548.51336111972
143,0.08,0.18000000000000002,14653.43008322916
144,0.09,0.18000000000000002,3823.2178647263554
145,0.09999999999999999,0.18000000000000002,449.7128144591852
146,0.10999999999999999,0.18000000000000002,4942.27596407696
147,0.11999999999999998,0.18000000000000002,17728.537270112025
148,0.12999999999999998,0.18000000000000002,39255.17014238994
149,0.13999999999999999,0.18000000000000002,69988.69771975913
150,0.15,0.18000000000000002,110416.33216146947
151,0.16,0.18000000000000002,161046.84827163853
152,0.17,0.18000000000000002,222411.49282517435
153,0.01,0.19000000000000003,326082.38121073914
154,0.02,0.19000000000000003,268375.44933738525
155,0.03,0.19000000000000003,215424.6085774055
156,0.04,0.19000000000000003,167517.52373007836
157,0.05,0.19000000000000003,124954.93782395829
158,0.060000000000000005,0.19000000000000003,88051.23298759546
159,0.07,0.19000000000000003,57135.01448918875
160,0.08,0.19000000000000003,32549.71887932535
161,0.09,0.19000000000000003,14654.247207536784
162,0.09999999999999999,0.19000000000000003,3823.6243213604575
163,0.10999999999999999,0.19000000000000003,449.68529598760443
164,0.11999999999999998,0.19000000000000003,4941.790083448024
165,0.12999999999999998,0.19000000000000003,17727.567512687867
166,0.13999999999999999,0.19000000000000003,39253.689815887716
167,0.15,0.19000000000000003,69986.67890201083
168,0.16,0.19000000000000003,110413.74564590375
169,0.17,0.19000000000000003,161043.66351038782
170,0.18000000000000002,0.19000000000000003,222407.67786970397
171,0.01,0.20000000000000004,388273.9025075946
172,0.02,0.20000000000000004,326085.762053789
173,0.03,0.20000000000000004,268378.5720861808
174,0.04,0.20000000000000004,215427.4570459417
175,0.05,0.20000000000000004,167520.08097014707
176,0.060000000000000005,0.20000000000000004,124957.18609103041
177,0.07,0.20000000000000004,88053.15370520778
178,0.08,0.20000000000000004,57136.588211777795
179,0.09,0.20000000000000004,32550.92525343676
180,0.09999999999999999,0.20000000000000004,14655.064931343075
181,0.10999999999999999,0.20000000000000004,3824.031102409135
182,0.11999999999999998,0.20000000000000004,449.6578071066827
183,0.12999999999999998,0.20000000000000004,4941.3039167269835
184,0.13999999999999999,0.20000000000000004,17726.597131451188
185,0.15,0.20000000000000004,39252.208504574715
186,0.16,0.20000000000000004,69984.65871386818
187,0.17,0.20000000000000004,110411.15734839973
188,0.18000000000000002,0.20000000000000004,161040.4765282473
189,0.19000000000000003,0.20000000000000004,222403.86022545816
190,0.01,0.21000000000000005,454683.7452422278
191,0.02,0.21000000000000005,388277.5283341717
192,0.03,0.21000000000000005,326089.1451032819
193,0.04,0.21000000000000005,268381.69689019304
194,0.05,0.21000000000000005,215430.30740586628
195,0.060000000000000005,0.21000000000000005,167522.6399244368
196,0.07,0.21000000000000005,124959.4358810371
197,0.08,0.21000000000000005,88055.07573952981
