,beta,gamma,sse
0,0.01,0.02,74132.56903739333
1,0.01,0.03,50632.819689182696
2,0.02,0.03,74131.08823228434
3,0.01,0.04,32263.55365417275
4,0.02,0.04,50631.636903968654
5,0.03,0.04,74129.60673447206
6,0.01,0.05,18766.804881279553
7,0.02,0.05,32262.65395964063
8,0.03,0.05,50630.45358058814
9,0.04,0.05,74128.12454398407
10,0.01,0.060000000000000005,9895.5824490636
11,0.02,0.060000000000000005,18766.173982894605
12,0.03,0.060000000000000005,32261.753871705405
13,0.04,0.060000000000000005,50629.26971906643
14,0.05,0.060000000000000005,74126.64166084761
15,0.01,0.07,5413.425211658001
16,0.02,0.07,9895.20666122304
17,0.03,0.07,18765.54282661506
18,0.04,0.07,32260.853390390384
19,0.05,0.07,50628.085319429265
20,0.060000000000000005,0.07,74125.1580850899
21,0.01,0.08,5093.973955414884
22,0.02,0.08,5413.291432958633
23,0.03,0.08,9894.830742235848
24,0.04,0.08,18764.911412463432
25,0.05,0.08,32259.95251571967
26,0.060000000000000005,0.08,50626.90038170251
27,0.07,0.08,74123.67381673859
28,0.01,0.09,8720.560394626873
29,0.02,0.09,5094.069644893652
30,0.03,0.09,5413.157641568412
31,0.04,0.09,9894.454692123087
32,0.05,0.09,18764.2797404617
33,0.060000000000000005,0.09,32259.051247717158
34,0.07,0.09,50625.71490591105
35,0.08,0.09,74122.1888558204
36,0.01,0.09999999999999999,16085.812359691497
37,0.02,0.09999999999999999,8720.873548936748
38,0.03,0.09999999999999999,5094.165432289468
39,0.04,0.09999999999999999,5413.0238375067765
40,0.05,0.09999999999999999,9894.078510905732
41,0.060000000000000005,0.09999999999999999,18763.647810632683
42,0.07,0.09999999999999999,32258.14958640664
43,0.08,0.09999999999999999,50624.52889208066
44,0.09,0.09999999999999999,74120.70320236261
45,0.01,0.10999999999999999,26991.274555197415
46,0.02,0.10999999999999999,16086.331491177734
47,0.03,0.10999999999999999,8721.186904346234
48,0.04,0.10999999999999999,5094.261317620534
49,0.05,0.10999999999999999,5412.890020793403
50,0.060000000000000005,0.10999999999999999,9893.702198604571
51,0.07,0.10999999999999999,18763.01562299869
52,0.08,0.10999999999999999,32257.24753181236
53,0.09,0.10999999999999999,50623.3423402374
54,0.09999999999999999,0.10999999999999999,74119.21685639308
55,0.01,0.11999999999999998,41247.04428865516
56,0.02,0.11999999999999998,26991.98867083921
57,0.03,0.11999999999999998,16086.850919921737
58,0.04,0.11999999999999998,8721.50046087223
59,0.05,0.11999999999999998,5094.357300905107
60,0.060000000000000005,0.11999999999999998,5412.756191447689
61,0.07,0.11999999999999998,9893.325755240667
62,0.08,0.11999999999999998,18762.383177581734
63,0.09,0.11999999999999998,32256.34508395804
64,0.09999999999999999,0.11999999999999998,50622.155250406184
65,0.10999999999999999,0.11999999999999998,74117.72981793925
66,0.01,0.12999999999999998,58671.421593005354
67,0.02,0.12999999999999998,41247.94286983916
68,0.03,0.12999999999999998,26992.703173253274
69,0.04,0.12999999999999998,16087.370645939389
70,0.05,0.12999999999999998,8721.814218531867
71,0.060000000000000005,0.12999999999999998,5094.453382161419
72,0.07,0.12999999999999998,5412.622349489335
73,0.08,0.12999999999999998,9892.949180834828
74,0.09,0.12999999999999998,18761.750474404733
75,0.09999999999999999,0.12999999999999998,32255.44224286793
76,0.10999999999999999,0.12999999999999998,50620.96762261326
77,0.11999999999999998,0.12999999999999998,74116.2420870278
78,0.01,0.13999999999999999,79090.57318763503
79,0.02,0.13999999999999999,58672.49457609884
80,0.03,0.13999999999999999,41248.84192102746
81,0.04,0.13999999999999999,26993.418062454188
82,0.05,0.13999999999999999,16087.89066924632
83,0.060000000000000005,0.13999999999999999,8722.128177342089
84,0.07,0.13999999999999999,5094.549561407767
85,0.08,0.13999999999999999,5412.488494937872
86,0.09,0.13999999999999999,9892.572475408186
87,0.09999999999999999,0.13999999999999999,18761.11751348996
88,0.10999999999999999,0.13999999999999999,32254.539008565785
89,0.11999999999999998,0.13999999999999999,50619.77945688427
90,0.12999999999999998,0.13999999999999999,74114.75366368637
91,0.01,0.15,102338.20974345638
92,0.02,0.15,79091.81094532863
93,0.03,0.15,58673.5681064893
94,0.04,0.15,41249.74144223347
95,0.05,0.15,26994.133338456722
96,0.060000000000000005,0.15,16088.410989858641
97,0.07,0.15,8722.442337319953
98,0.08,0.15,5094.645838662378
99,0.09,0.15,5412.35462781278
100,0.09999999999999999,0.15,9892.195638981495
101,0.10999999999999999,0.15,18760.484294859874
102,0.11999999999999998,0.15,32253.635381075754
103,0.12999999999999998,0.15,50618.590753244054
104,0.13999999999999999,0.15,74113.26454794267
105,0.01,0.16,128255.27593766809
106,0.02,0.16,102339.60306684581
107,0.03,0.16,79093.04932199811
108,0.04,0.16,58674.64218418947
109,0.05,0.16,41250.64143347123
110,0.060000000000000005,0.16,26994.849001275645
111,0.07,0.16,16088.931607792047
112,0.08,0.16,8722.756698482488
113,0.09,0.16,5094.742213943541
114,0.09999999999999999,0.16,5412.220748133847
115,0.10999999999999999,0.16,9891.818671576073
116,0.11999999999999998,0.16,18759.85081853684
117,0.12999999999999998,0.16,32252.731360421843
