,I_t
0,9030.0
1,8170.258205043685
2,7392.337800470884
3,6688.458070829689
4,6051.577073635256
5,5475.321697775156
6,4953.924306341616
7,4482.165350782528
8,4055.321399115577
9,3669.1180719427302
10,3319.687426515517
11,3003.529371493495
12,2717.4767336457144
13,2458.6636328825984
14,2224.496853966372
15,2012.6299323038572
16,1820.9396976276369
17,1647.505043352341
18,1490.5877111658701
19,1348.614900177184
20,1220.1635278730487
21,1103.9459864009932
22,998.7972524457092
23,903.6632223393466
24,817.5901561685826
25,739.715125627985
26,669.2573703247895
27,605.510476260166
28,547.8352983832077
29,495.6535565151864
30,448.44204064488605
31,405.72736766627725
32,367.0812371266698
33,332.1161385305825
34,300.4814672506981
35,271.86001017674147
36,245.96476592609304
37,222.53606778287
38,201.33898055810815
39,182.1609453024949
40,164.8096482819822
41,149.11109287013443
42,134.90785504151597
43,122.05750498798518
44,110.43117904270788
45,99.91228760159629
46,90.39534609370781
47,81.78491728447919
48,73.99465431081791
49,66.94643485615241
50,60.56957778663094
51,54.80013439587646
52,49.58024715330779
53,44.85756952749727
54,40.584741068118035
55,36.71891248385965
56,33.22131595480143
57,30.056876371142135
58,27.193859600430372
59,24.60355425663003
60,22.259983780204525
61,20.13964594227662
62,18.221277160859998
63,16.485639265918707
64,14.915326575082934
65,13.49459134548939
66,12.209185851462085
67,11.046219504450837
68,9.994029582470976
69,9.042064272749897
70,8.18077685475222
71,7.401529962462673
72,6.696508965874214
73,6.058643603071518
74,5.481537077033325
75,4.959401906130768
76,4.487001885023027
77,4.059599573925481
78,3.67290878966335
79,3.3230516220812447
80,3.0065195447592648
81,2.7201382300440167
82,2.4610357155500555
83,2.2266136028961188
84,2.0145209998481923
85,1.8226309445527804
86,1.6490190754346434
87,1.4919443328532855
88,1.349831498987442
89,1.2212554008510654
90,1.1049266180226514
91,0.9996785517594753
92,0.9044557258207079
93,0.8183032016753589
94,0.7403570019464378
95,0.6698354460536693
96,0.6060313111649626
97,0.5483047398433414
98,0.4960768232641893
99,0.44882379565254776
100,0.4060717817197668
101,0.36739204442450496
102,0.33239668540053824
103,0.3007347549333648
104,0.27208873247472326
105,0.24617134240005156
106,0.22272267307587595
107,0.20150757034584033
108,0.1823132792960779
109,0.1649473106504804
110,0.14923551039910743
111,0.1350203133010916
112,0.12215916274736946
113,0.11052308113689989
114,0.09999537642944775
115,0.09047047190365119
116,0.08185284738464879
117,0.07405608132341049
118,0.06700198412130255
119,0.06061981400846607
120,0.05484556761247532
121,0.049621338102771126
122,0.04489473447404479
123,0.04061835614487784
124,0.03674931760266965
125,0.033248818327772024
126,0.030081753683830884
127,0.027216362872162815
128,0.024623910419689907
129,0.022278398006246012
130,0.020156303741324943
131,0.01823634627561681
132,0.016499271381733446
133,0.014927658863855272
134,0.013505747859899863
135,0.012219278784261172
136,0.011055350326047719
137,0.010002290068731611
138,0.009049537433722082
139,0.008187537773967262
140,0.007407646555505563
141,0.006702042666054722
142,0.006063649981256684
143,0.005486066402008154
144,0.0049634996512301416
145,0.0044907091862166435
146,0.004062953644032445
147,0.0036759432929180515
148,0.003325797012862296
149,0.00300900337392379
150,0.0027223854219765066
151,0.0024630688187345616
152,0.0022284530165495287
153,0.0020161851789077447
154,0.0018241365850902012
155,0.0016503812823699762
156,0.0014931767716615013
157,0.0013509465329283588
158,0.0012222642151062692
159,0.0011058393319904496
160,0.001000504320639049
161,0.000905202832508297
162,0.000818979139897423
163,0.0007409685514662416
164,0.0006703887407077505
165,0.0006065319004136284
166,0.0005487576444539594
167,0.0004964865856869253
168,0.00044919452559475455
169,0.00040640719737689175
170,0.00036769550978167707
171,0.0003326712439794667
172,0.00030098316032343324
173,0.0002723134759548305
174,0.0002463746779285089
175,0.00022290663989921896
176,0.0002016740134534918
177,0.00018246386792615706
178,0.0001650835550324801
179,0.00014935877690145445
180,0.00013513183813558815
181,0.00012226006436802562
182,0.00011061437145755937
183,0.00010007797097275281
184,9.054519898316632e-05
185,8.192045641225944e-05
186,7.41172503253348e-05
187,6.705732653811272e-05
188,6.0669884847331506e-05
189,5.489086901334037e-05
190,4.9662324374299854e-05
191,4.4931816649845737e-05
192,4.0651906105709033e-05
193,3.677967180597002e-05
194,3.327628118192624e-05
195,3.010660060101081e-05
196,2.7238843030364744e-05
197,2.464424926166948e-05
198,2.2296799500413862e-05
199,2.0172952427278408e-05
