,date,beta,gamma,r0,dif,r0_p,dif_p
113,2020-05-25,0.08,0.0999999999999999,0.8000000000000008,-0.019999999999999893,0.25,-0.03
114,2020-05-26,0.8600000000000005,0.8800000000000006,0.9772727272727273,-0.020000000000000018,1.3548887923201498,-0.009911112866905936
115,2020-05-27,0.9500000000000006,0.9900000000000008,0.9595959595959594,-0.04000000000000015,1.1561072984845548,-0.020000000000000143
116,2020-05-28,0.01,0.05,0.19999999999999998,-0.04,0.9417648126126059,-0.06017466915830827
117,2020-05-29,0.08,0.1399999999999999,0.5714285714285718,-0.0599999999999999,-0.5661724247459432,-0.03999999999999986
118,2020-05-30,0.01,0.05,0.19999999999999998,-0.04,0.9460453122121919,-0.08017167065757924
119,2020-05-31,0.9400000000000006,0.9900000000000008,0.9494949494949494,-0.050000000000000155,-0.17458960841425863,-0.019829790316155504
120,2020-06-01,0.01,0.05,0.19999999999999998,-0.04,1.7053146382824167,-0.060084386683283086
121,2020-06-02,0.01,0.03,0.33333333333333337,-0.019999999999999997,-0.5557667639597597,-0.029916319456601448
122,2020-06-03,0.9600000000000006,0.9900000000000008,0.9696969696969696,-0.030000000000000138,0.46777314830756556,0.00016597224613468242
123,2020-06-04,0.9800000000000006,0.9900000000000008,0.9898989898989898,-0.01000000000000012,1.6112980781566648,-0.04008230313293837
124,2020-06-05,0.6600000000000004,0.6800000000000004,0.9705882352941176,-0.020000000000000018,1.0102659218042551,0.010163262586212252
125,2020-06-06,0.01,0.05,0.19999999999999998,-0.04,0.9511211208666783,-0.03008097033273216
126,2020-06-07,0.05,0.08,0.625,-0.03,-0.5767775992045827,-0.06016063997935528
127,2020-06-08,0.01,0.03,0.33333333333333337,-0.019999999999999997,1.0533864004317337,-0.01992031998984156
128,2020-06-09,0.9800000000000006,0.9900000000000008,0.9898989898989898,-0.01000000000000012,0.039361037337915405,-0.009920949851585648
129,2020-06-10,0.9400000000000006,0.9900000000000008,0.9494949494949494,-0.050000000000000155,1.6516141018339994,7.843016639474953e-05
130,2020-06-11,0.9600000000000006,0.9900000000000008,0.9696969696969696,-0.030000000000000138,0.9087764855213756,-0.09031127933383809
131,2020-06-12,0.9600000000000006,0.9900000000000008,0.9696969696969696,-0.030000000000000138,0.9900549877294755,-0.009845562147819065
132,2020-06-13,0.9400000000000006,0.9900000000000008,0.9494949494949494,-0.050000000000000155,0.9696969696969696,-0.030000000000000138
133,2020-06-14,0.9400000000000006,0.9900000000000008,0.9494949494949494,-0.050000000000000155,0.9291393039838898,-0.07015208905594905
134,2020-06-15,0.9500000000000006,0.9900000000000008,0.9595959595959594,-0.04000000000000015,0.9494949494949494,-0.050000000000000155
135,2020-06-16,0.9800000000000006,0.9900000000000008,0.9898989898989898,-0.01000000000000012,0.9697726316326397,-0.029925094683686537
136,2020-06-17,0.8800000000000006,0.9300000000000006,0.9462365591397849,-0.050000000000000044,1.0204273184290324,0.020223045244741833
