,I_t
0,346.0
1,225.11554618431876
2,146.46534431514237
3,95.29371671009164
4,62.00028059075677
5,40.33880643998697
6,26.245353883778705
7,17.075829982928305
8,11.109927147361905
9,7.228373750675104
10,4.7029459677265635
11,3.0598446536169095
12,1.9908052034865038
13,1.295263585863262
14,0.8427282357535653
15,0.5482983441265727
16,0.3567354948100276
17,0.23210030564669065
18,0.15100978922765734
19,0.09825043693520184
20,0.06392399067192418
21,0.04159041639803814
22,0.027059680066593803
23,0.01760564929907632
24,0.011454639762157503
25,0.0074526516944582915
26,0.004848866348674292
27,0.0031547838046408158
28,0.0020525747954973214
29,0.0013354523010145045
30,0.0008688759367976278
31,0.0005653106389291816
32,0.00036780408450988423
33,0.0002393017843046485
34,0.00015569523663038493
35,0.00010129889662055758
36,6.590738855359317e-05
37,4.2880860610211e-05
38,2.7899272707143222e-05
39,1.8151907552951433e-05
40,1.181004792739753e-05
41,7.683888409003506e-06
42,4.9993142656982416e-06
43,3.2526686746164256e-06
44,2.116260939909788e-06
45,1.3768879691738046e-06
46,8.958349341061782e-07
47,5.828507817136126e-07
48,3.7921610422920254e-07
49,2.4672670642043137e-07
50,1.6052606147834044e-07
51,1.0444194221049288e-07
52,6.795232619702536e-08
53,4.421134400469847e-08
54,2.876491575923934e-08
55,1.8715114802847962e-08
56,1.2176483498696715e-08
57,7.922299807184245e-09
58,5.1544301966679635e-09
59,3.353590661669926e-09
60,2.1819231024430167e-09
61,1.4196092801033495e-09
62,9.236304001268907e-10
63,6.009351502523665e-10
64,3.9098220972287433e-10
65,2.543820048728789e-10
66,1.6550677446171158e-10
67,1.0768250846363359e-10
68,7.0060713023581e-11
69,4.5583108894888587e-11
70,2.9657417500503026e-11
71,1.929579693274874e-11
72,1.255428862825162e-11
73,8.168108501077386e-12
74,5.314358978113138e-12
75,3.457643999773815e-12
76,2.2496225938836736e-12
77,1.4636561240089973e-12
78,9.522882883438078e-13
79,6.195806304782044e-13
80,4.0311338736655313e-13
81,2.6227482765030234e-13
82,1.70642026225853e-13
83,1.1102362119665332e-13
84,7.223451769907834e-14
85,4.6997436139974743e-14
86,3.057761128734146e-14
87,1.9894496143470997e-14
88,1.2943816084366019e-14
89,8.42154400984298e-15
90,5.479249940470391e-15
91,3.564925846739658e-15
92,2.3194226273352717e-15
93,1.5090696287876334e-15
94,9.818353575111794e-16
95,6.388046322511778e-16
96,4.1562096441502016e-16
97,2.704125445248021e-16
98,1.7593661171374608e-16
99,1.1446840010957552e-16
100,7.447576997199908e-17
101,4.8455646340933966e-17
102,3.152635633307899e-17
103,2.0511771458936083e-17
104,1.3345429580841587e-17
105,8.682842974033385e-18
106,5.649257047517729e-18
107,3.6755363749373294e-18
108,2.3913883772421934e-18
109,1.5558921984295583e-18
110,1.0122991966389371e-18
111,6.586251056147526e-19
112,4.285166195787918e-19
113,2.7880275393365136e-19
114,1.8139547464318515e-19
115,1.180200616987338e-19
116,7.678656256872734e-20
117,4.995910107361295e-20
118,3.2504538510231193e-20
119,2.1148199248147426e-20
120,1.375950411658874e-20
121,8.95224937655187e-21
122,5.824539040135289e-21
123,3.7895788648290615e-21
124,2.4655870402450857e-21
125,1.6041675526124024e-21
126,1.0437082507534056e-21
127,6.790605575563191e-22
128,4.418123939288924e-22
129,2.874532900741915e-22
130,1.8702371212287924e-22
131,1.2168192226011344e-22
132,7.916905314759263e-23
133,5.150920416007326e-23
134,3.351307117767123e-23
135,2.180437376336394e-23
136,1.418642632577462e-23
137,9.230014770466949e-24
138,6.005259584526567e-24
139,3.907159801405578e-24
140,2.54208789792443e-24
141,1.6539407675235356e-24
142,1.076091847457299e-24
143,7.001300692877353e-25
144,4.5552070213997245e-25
145,2.963722302188635e-25
146,1.9282657941177967e-25
147,1.2545740098587956e-25
148,8.162546631354211e-26
149,5.310740297938339e-26
150,3.455289603346132e-26
151,2.2480907694971776e-26
152,1.462659483883539e-26
153,9.51639851389527e-27
154,6.1915874250386266e-27
155,4.0283889736144296e-27
156,2.6209623814908954e-27
157,1.7052583179490954e-27
158,1.1094802243138108e-27
159,7.218533140620456e-28
160,4.69654344082275e-28
161,3.0556790225720688e-28
162,1.988094948260776e-28
163,1.2935002315698217e-28
164,8.415809569532282e-29
165,5.475518981908124e-29
166,3.562498399414523e-29
167,2.3178432743572201e-29
168,1.5080420654689762e-29
169,9.811668012172266e-30
170,6.383696541723883e-30
171,4.153379576873313e-30
172,2.7022841384828607e-30
173,1.7581681206689272e-30
174,1.1439045570803558e-30
175,7.442505755430006e-31
176,4.842265167732672e-31
177,3.1504889247186605e-31
178,2.049780447984526e-31
179,1.3336342343481967e-31
180,8.676930608711355e-32
181,5.645410326856897e-32
182,3.6730336101322966e-32
183,2.3897600209819918e-32
184,1.5548327524501337e-32
185,1.0116098967536774e-32
186,6.581766312790654e-33
187,4.282248318764127e-33
188,2.7861291015333955e-33
189,1.8127195791979614e-33
190,1.1793969888183402e-33
191,7.673427667445433e-34
192,4.992508267001048e-34
193,3.248240535558688e-34
194,2.113379890942978e-34
195,1.375013492550345e-34
196,8.94615356566062e-35
197,5.820572965574145e-35
198,3.786998445635426e-35
199,2.4639081602562633e-35
