,beta,gamma,sse
0,0.02,0.01,150.47720940666755
1,0.03,0.01,56.04009093535361
2,0.03,0.02,150.48388243636748
3,0.04,0.01,7.059779248122021
4,0.04,0.02,56.04420441067254
5,0.04,0.03,150.49055600416628
6,0.05,0.01,4.930499773457316
7,0.05,0.02,7.061254066519349
8,0.05,0.03,56.0483182782542
9,0.05,0.04,150.49723011008712
10,0.060000000000000005,0.01,51.0794169237234
11,0.060000000000000005,0.02,4.929254951292701
12,0.060000000000000005,0.03,7.06272912575858
13,0.060000000000000005,0.04,56.05243253812515
14,0.060000000000000005,0.05,150.50390475415736
15,0.07,0.01,146.96733922968724
16,0.07,0.02,51.07536955558771
17,0.07,0.03,4.9280102128001575
18,0.07,0.04,7.064204425866912
19,0.07,0.05,56.05654719031112
20,0.07,0.060000000000000005,150.51057993640018
21,0.08,0.01,294.0894361969131
22,0.08,0.02,146.96040444704
23,0.08,0.03,51.07132210803555
24,0.08,0.04,4.926765558007273
25,0.08,0.05,7.065679966871242
26,0.08,0.060000000000000005,56.06066223483782
27,0.08,0.07,150.51725565684148
28,0.09,0.01,493.9759670462494
29,0.09,0.02,294.0795271260323
30,0.09,0.03,146.95346941580178
31,0.09,0.04,51.06727458109704
32,0.09,0.05,4.9255209869421455
33,0.09,0.060000000000000005,7.067155748798768
34,0.09,0.07,56.064777671731825
35,0.09,0.08,150.5239319155073
36,0.09999999999999999,0.01,748.1930215021717
37,0.09999999999999999,0.02,493.96299476546164
38,0.09999999999999999,0.03,294.06961763111474
39,0.09999999999999999,0.04,146.94653413600037
40,0.09999999999999999,0.05,51.06322697480149
41,0.09999999999999999,0.060000000000000005,4.924276499632872
42,0.09999999999999999,0.07,7.06863177167609
43,0.09999999999999999,0.08,56.068893501018856
44,0.09999999999999999,0.09,150.53060871242073
45,0.10999999999999999,0.01,1058.3432727942609
46,0.10999999999999999,0.02,748.1768949983717
47,0.10999999999999999,0.03,493.95002187874894
48,0.10999999999999999,0.04,294.0597077121962
49,0.10999999999999999,0.05,146.93959860766776
50,0.10999999999999999,0.060000000000000005,51.05917928917741
51,0.10999999999999999,0.07,4.923032096107299
52,0.10999999999999999,0.08,7.070108035530107
53,0.10999999999999999,0.09,56.07300972272549
54,0.10999999999999999,0.09999999999999999,150.53728604760778
55,0.11999999999999998,0.01,1426.0667430387566
56,0.11999999999999998,0.02,1058.3238989187055
57,0.11999999999999998,0.03,748.1607677001251
58,0.11999999999999998,0.04,493.93704838614457
59,0.11999999999999998,0.05,294.0497973693045
60,0.11999999999999998,0.060000000000000005,146.9326628308331
61,0.11999999999999998,0.07,51.05513152425413
62,0.11999999999999998,0.08,4.921787776393527
63,0.11999999999999998,0.09,7.071584540388327
64,0.11999999999999998,0.09999999999999999,56.07712633687574
65,0.11999999999999998,0.10999999999999999,150.543963921093
66,0.12999999999999998,0.01,1853.0415811684957
67,0.12999999999999998,0.02,1426.0440264621077
68,0.12999999999999998,0.03,1058.3045240533563
69,0.12999999999999998,0.04,748.1446396074634
70,0.12999999999999998,0.05,493.9240742876815
71,0.12999999999999998,0.060000000000000005,294.0398866024735
72,0.12999999999999998,0.07,146.92572680552698
73,0.12999999999999998,0.08,51.051083680060145
74,0.12999999999999998,0.09,4.920543540519911
75,0.12999999999999998,0.09999999999999999,7.073061286277652
76,0.12999999999999998,0.10999999999999999,56.081243343497896
77,0.12999999999999998,0.11999999999999998,150.55064233290233
78,0.13999999999999999,0.01,2340.9848535813167
79,0.13999999999999999,0.02,1853.0154243351337
80,0.13999999999999999,0.03,1426.0213086933063
81,0.13999999999999999,0.04,1058.285148198245
82,0.13999999999999999,0.05,748.1285107204242
83,0.13999999999999999,0.060000000000000005,493.9110995833904
84,0.13999999999999999,0.07,294.029975411731
85,0.13999999999999999,0.08,146.9187905317799
86,0.13999999999999999,0.09,51.0470357566256
87,0.13999999999999999,0.09999999999999999,4.919299388514051
88,0.13999999999999999,0.10999999999999999,7.07453827322499
89,0.13999999999999999,0.11999999999999998,56.08536074261683
90,0.13999999999999999,0.12999999999999998,150.557321283059
91,0.15,0.01,2891.6533476783998
92,0.15,0.02,2340.955156662884
93,0.15,0.03,1852.9892661000365
94,0.15,0.04,1425.9985897323677
95,0.15,0.05,1058.2657713534113
96,0.15,0.060000000000000005,748.1123810390385
97,0.15,0.07,493.8981242733044
98,0.15,0.08,294.0200637971129
99,0.15,0.09,146.91185400962112
100,0.15,0.09999999999999999,51.042987753979
101,0.15,0.10999999999999999,4.91805532040405
102,0.15,0.11999999999999998,7.076015501257246
103,0.15,0.12999999999999998,56.08947853425912
104,0.15,0.13999999999999999,150.5640007715917
105,0.16,0.01,3506.8443884655335
106,0.16,0.02,2891.620008526547
107,0.16,0.03,2340.9254581256946
108,0.16,0.04,1852.9631064632085
109,0.16,0.05,1425.9758695793423
110,0.16,0.060000000000000005,1058.246393518887
111,0.16,0.07,748.096250563338
112,0.16,0.08,493.88514835745406
113,0.16,0.09,294.01015175864507
114,0.16,0.09999999999999999,146.90491723908255
115,0.16,0.10999999999999999,51.038939672148864
116,0.16,0.11999999999999998,4.916811336218017
117,0.16,0.12999999999999998,7.077492970401329
118,0.16,0.13999999999999999,56.093596718450506
119,0.16,0.15,150.5706807985223
120,0.17,0.01,4188.39666839215
121,0.17,0.02,3506.8073025639796
122,0.17,0.03,2891.586667531292
123,0.17,0.04,2340.8957579697617
124,0.17,0.05,1852.9369454247126
125,0.17,0.060000000000000005,1425.9531482342627
126,0.17,0.07,1058.2270146947046
127,0.17,0.08,748.0801192933537
128,0.17,0.09,493.8721718358775
129,0.17,0.09999999999999999,294.0002392963633
130,0.17,0.10999999999999999,146.89798022019198
131,0.17,0.11999999999999998,51.03489151116533
132,0.17,0.12999999999999998,4.915567435983807
133,0.17,0.13999999999999999,7.078970680684452
134,0.17,0.15,56.09771529521756
135,0.17,0.16,150.5773613638767
136,0.18000000000000002,0.01,4938.191090604114
137,0.18000000000000002,0.02,4188.3557288077955
138,0.18000000000000002,0.03,3506.7702145864782
139,0.18000000000000002,0.04,2891.553324692645
140,0.18000000000000002,0.05,2340.8660561951415
141,0.18000000000000002,0.060000000000000005,1852.9107829845725
142,0.18000000000000002,0.07,1425.9304256971618
143,0.18000000000000002,0.08,1058.207634880903
144,0.18000000000000002,0.09,748.0639872291296
145,0.18000000000000002,0.09999999999999999,493.85919470860034
146,0.18000000000000002,0.10999999999999999,293.99032641029544
147,0.18000000000000002,0.11999999999999998,146.89104295298003
148,0.18000000000000002,0.12999999999999998,51.030843271056916
149,0.18000000000000002,0.13999999999999999,4.914323619729783
150,0.18000000000000002,0.15,7.080448632133828
151,0.18000000000000002,0.16,56.10183426458517
152,0.18000000000000002,0.17,150.58404246767947
153,0.19000000000000003,0.01,5758.151625787945
154,0.19000000000000003,0.02,4938.146187937495
155,0.19000000000000003,0.03,4188.314786906923
156,0.19000000000000003,0.04,3506.733124533106
157,0.19000000000000003,0.05,2891.5199800106543
158,0.19000000000000003,0.060000000000000005,2340.836352801868
159,0.19000000000000003,0.07,1852.8846191428318
160,0.19000000000000003,0.08,1425.907701968081
161,0.19000000000000003,0.09,1058.1882540775073
162,0.19000000000000003,0.09999999999999999,748.0478543706845
163,0.19000000000000003,0.10999999999999999,493.8462169756582
164,0.19000000000000003,0.11999999999999998,293.9804131004734
165,0.19000000000000003,0.12999999999999998,146.88410543747864
166,0.19000000000000003,0.13999999999999999,51.026794951852956
167,0.19000000000000003,0.15,4.913079887483552
168,0.19000000000000003,0.16,7.08192682477637
169,0.19000000000000003,0.17,56.10595362658077
170,0.19000000000000003,0.18000000000000002,150.5907241099566
171,0.20000000000000004,0.01,6650.246182786117
172,0.20000000000000004,0.02,5758.102648122839
173,0.20000000000000004,0.03,4938.1012827054765
174,0.20000000000000004,0.04,4188.273842689569
175,0.20000000000000004,0.05,3506.6960324038723
176,0.20000000000000004,0.060000000000000005,2891.4866334853673
177,0.20000000000000004,0.07,2340.806647789987
178,0.20000000000000004,0.08,1852.858453899524
179,0.20000000000000004,0.09,1425.8849770470529
180,0.20000000000000004,0.09999999999999999,1058.1688722845643
181,0.20000000000000004,0.10999999999999999,748.0317207180682
182,0.20000000000000004,0.11999999999999998,493.83323863708165
183,0.20000000000000004,0.12999999999999998,293.970499366931
184,0.20000000000000004,0.13999999999999999,146.87716767371697
185,0.20000000000000004,0.15,51.02274655358197
186,0.20000000000000004,0.16,4.9118362392734785
187,0.20000000000000004,0.17,7.08340525863869
188,0.20000000000000004,0.18000000000000002,56.1100733812284
189,0.20000000000000004,0.19000000000000003,150.59740629073409
190,0.21000000000000005,0.01,7616.487493163753
191,0.21000000000000005,0.02,6650.193015638255
192,0.21000000000000005,0.03,5758.053667634897
193,0.21000000000000005,0.04,4938.056374908097
194,0.21000000000000005,0.05,4188.232896155787
195,0.21000000000000005,0.060000000000000005,3506.658938198826
196,0.21000000000000005,0.07,2891.4532851168183
197,0.21000000000000005,0.08,2340.776941159522
198,0.21000000000000005,0.09,1852.8322872546826
199,0.21000000000000005,0.09999999999999999,1425.8622509341108
200,0.21000000000000005,0.10999999999999999,1058.1494895021056
201,0.21000000000000005,0.11999999999999998,748.0155862712999
202,0.21000000000000005,0.12999999999999998,493.82025969290885
203,0.21000000000000005,0.13999999999999999,293.96058520969797
204,0.21000000000000005,0.15,146.87022966172287
205,0.21000000000000005,0.16,51.01869807627328
206,0.21000000000000005,0.17,4.910592675127426
207,0.21000000000000005,0.18000000000000002,7.084883933748309
208,0.21000000000000005,0.19000000000000003,56.11419352855635
209,0.21000000000000005,0.20000000000000004,150.6040890100351
210,0.22000000000000006,0.01,8658.93400990957
211,0.22000000000000006,0.02,7616.430019428793
212,0.22000000000000006,0.03,6650.139845401343
213,0.22000000000000006,0.04,5758.004684324154
214,0.22000000000000006,0.05,4938.011464545362
215,0.22000000000000006,0.060000000000000005,4188.191947305598
216,0.22000000000000006,0.07,3506.6218419180173
217,0.22000000000000006,0.08,2891.419934905043
218,0.22000000000000006,0.09,2340.7472329105285
219,0.22000000000000006,0.09999999999999999,1852.806119208351
220,0.22000000000000006,0.10999999999999999,1425.8395236292954
221,0.22000000000000006,0.11999999999999998,1058.130105730164
222,0.22000000000000006,0.12999999999999998,747.999451030423
223,0.22000000000000006,0.13999999999999999,493.80728014316287
224,0.22000000000000006,0.15,293.95067062880435
225,0.22000000000000006,0.16,146.86329140152966
226,0.22000000000000006,0.17,51.01464951995543
227,0.22000000000000006,0.18000000000000002,4.90934919507351
228,0.22000000000000006,0.19000000000000003,7.086362850131843
229,0.22000000000000006,0.20000000000000004,56.118314068589505
230,0.22000000000000006,0.21000000000000005,150.61077226788422
231,0.23000000000000007,0.01,9779.690820454636
232,0.23000000000000007,0.02,8658.872109810132
233,0.23000000000000007,0.03,7616.372542329537
234,0.23000000000000007,0.04,6650.08667207542
235,0.23000000000000007,0.05,5757.9556981906535
236,0.23000000000000007,0.060000000000000005,4937.9665516173745
237,0.23000000000000007,0.07,4188.150996139068
238,0.23000000000000007,0.08,3506.5847435614814
239,0.23000000000000007,0.09,2891.3865828500775
240,0.23000000000000007,0.09999999999999999,2340.7175230430307
241,0.23000000000000007,0.10999999999999999,1852.7799497605727
242,0.23000000000000007,0.11999999999999998,1425.8167951326402
243,0.23000000000000007,0.12999999999999998,1058.110720968771
244,0.23000000000000007,0.13999999999999999,747.9833149954629
245,0.23000000000000007,0.15,493.7942999878844
246,0.23000000000000007,0.16,293.9407556242819
247,0.23000000000000007,0.17,146.85635289316653
248,0.23000000000000007,0.18000000000000002,51.01060088465855
249,0.23000000000000007,0.19000000000000003,4.9081057991398485
250,0.23000000000000007,0.20000000000000004,7.087842007816815
251,0.23000000000000007,0.21000000000000005,56.1224350013536
252,0.23000000000000007,0.22000000000000006,150.6174560643102
253,0.24000000000000007,0.01,10980.910574194842
254,0.24000000000000007,0.02,9779.624371486567
255,0.24000000000000007,0.03,8658.810206061858
256,0.24000000000000007,0.04,7616.315061866027
257,0.24000000000000007,0.05,6650.033495660544
258,0.24000000000000007,0.060000000000000005,5757.906709234448
259,0.24000000000000007,0.07,4937.921636124138
260,0.24000000000000007,0.08,4188.110042656235
261,0.24000000000000007,0.09,3506.547643129268
262,0.24000000000000007,0.09999999999999999,2891.353228951968
263,0.24000000000000007,0.10999999999999999,2340.6878115570744
264,0.24000000000000007,0.11999999999999998,1852.7537789113715
265,0.24000000000000007,0.12999999999999998,1425.794065444178
266,0.24000000000000007,0.13999999999999999,1058.0913352179662
267,0.24000000000000007,0.15,747.9671781664632
268,0.24000000000000007,0.16,493.781319227099
269,0.24000000000000007,0.17,293.93084019616253
270,0.24000000000000007,0.18000000000000002,146.8494141366641
271,0.24000000000000007,0.19000000000000003,51.006552170411986
272,0.24000000000000007,0.20000000000000004,4.906862487354309
273,0.24000000000000007,0.21000000000000005,7.089321406829843
274,0.24000000000000007,0.22000000000000006,56.126556326875246
275,0.24000000000000007,0.23000000000000007,150.62414039933347
276,0.25000000000000006,0.01,12264.794424703568
277,0.25000000000000006,0.02,10980.839451072514
278,0.25000000000000006,0.03,9779.557918575616
279,0.25000000000000006,0.04,8658.748298664854
280,0.25000000000000006,0.05,7616.257578038322
281,0.25000000000000006,0.060000000000000005,6649.980316156736
282,0.25000000000000006,0.07,5757.85771745556
283,0.25000000000000006,0.08,4937.876718065709
284,0.25000000000000006,0.09,4188.0690868571355
285,0.25000000000000006,0.09999999999999999,3506.5105406214007
286,0.25000000000000006,0.10999999999999999,2891.319873210762
287,0.25000000000000006,0.11999999999999998,2340.6580984526927
288,0.25000000000000006,0.12999999999999998,1852.7276066607908
289,0.25000000000000006,0.13999999999999999,1425.7713345639495
290,0.25000000000000006,0.15,1058.0719484777817
291,0.25000000000000006,0.16,747.9510405434492
292,0.25000000000000006,0.17,493.7683378608423
293,0.25000000000000006,0.18000000000000002,293.92092434447613
294,0.25000000000000006,0.19000000000000003,146.84247513205153
295,0.25000000000000006,0.20000000000000004,51.002503377242654
296,0.25000000000000006,0.21000000000000005,4.9056192597447605
297,0.25000000000000006,0.22000000000000006,7.090801047197848
298,0.25000000000000006,0.23000000000000007,56.130678045180176
299,0.25000000000000006,0.24000000000000007,150.63082527298278
300,0.26000000000000006,0.01,13633.592986823767
301,0.26000000000000006,0.02,12264.71849930444
302,0.26000000000000006,0.03,10980.768323703483
303,0.26000000000000006,0.04,9779.491461721873
304,0.26000000000000006,0.05,8658.686387619138
305,0.26000000000000006,0.060000000000000005,7616.200090846483
306,0.26000000000000006,0.07,6649.927133564073
307,0.26000000000000006,0.08,5757.80872285408
308,0.26000000000000006,0.09,4937.831797442139
309,0.26000000000000006,0.09999999999999999,4188.0281287418065
310,0.26000000000000006,0.10999999999999999,3506.473436037941
311,0.26000000000000006,0.11999999999999998,2891.2865156264957
312,0.26000000000000006,0.12999999999999998,2340.6283837299434
313,0.26000000000000006,0.13999999999999999,1852.701433008874
314,0.26000000000000006,0.15,1425.748602491997
315,0.26000000000000006,0.16,1058.052560748257
316,0.26000000000000006,0.17,747.9349021264582
317,0.26000000000000006,0.18000000000000002,493.75535588914994
318,0.26000000000000006,0.19000000000000003,293.91100806925834
319,0.26000000000000006,0.20000000000000004,146.83553587935944
320,0.26000000000000006,0.21000000000000005,50.998454505182316
321,0.26000000000000006,0.22000000000000006,4.904376116339828
322,0.26000000000000006,0.23000000000000007,7.0922809289483615
323,0.26000000000000006,0.24000000000000007,56.134800156294986
324,0.26000000000000006,0.25000000000000006,150.63751068527992
325,0.2700000000000001,0.01,15089.607308829169
326,0.2700000000000001,0.02,13633.512128131892
327,0.2700000000000001,0.03,12264.642569344682
328,0.2700000000000001,0.04,10980.69719208782
329,0.2700000000000001,0.05,9779.42500092538
330,0.2700000000000001,0.060000000000000005,8658.624472924776
331,0.2700000000000001,0.07,7616.142600290552
332,0.2700000000000001,0.08,6649.873947882576
333,0.2700000000000001,0.09,5757.759725430012
334,0.2700000000000001,0.09999999999999999,4937.7868742534665
335,0.2700000000000001,0.10999999999999999,4187.987168310314
336,0.2700000000000001,0.11999999999999998,3506.4363293789265
337,0.2700000000000001,0.12999999999999998,2891.2531561991914
338,0.2700000000000001,0.13999999999999999,2340.598667388838
339,0.2700000000000001,0.15,1852.6752579556446
340,0.2700000000000001,0.16,1425.7258692283442
341,0.2700000000000001,0.17,1058.0331720294241
342,0.2700000000000001,0.18000000000000002,747.9187629155217
343,0.2700000000000001,0.19000000000000003,493.74237331205006
344,0.2700000000000001,0.20000000000000004,293.9010913705353
345,0.2700000000000001,0.21000000000000005,146.82859637861702
346,0.2700000000000001,0.22000000000000006,50.99440555425789
347,0.2700000000000001,0.23000000000000007,4.9031330571668805
348,0.2700000000000001,0.24000000000000007,7.0937610521077
349,0.2700000000000001,0.25000000000000006,56.13892266024457
350,0.2700000000000001,0.26000000000000006,150.6441966362523
351,0.2800000000000001,0.01,16635.18985984638
352,0.2800000000000001,0.02,15089.521382877836
353,0.2800000000000001,0.03,13633.431264555107
354,0.2800000000000001,0.04,12264.566634824367
355,0.2800000000000001,0.05,10980.626056225545
356,0.2800000000000001,0.060000000000000005,9779.3585361862
357,0.2800000000000001,0.07,8658.562554581827
358,0.2800000000000001,0.08,7616.085106370548
359,0.2800000000000001,0.09,6649.820759112322
360,0.2800000000000001,0.09999999999999999,5757.710725183429
361,0.2800000000000001,0.10999999999999999,4937.74194849973
362,0.2800000000000001,0.11999999999999998,4187.946205562679
363,0.2800000000000001,0.12999999999999998,3506.3992206443786
364,0.2800000000000001,0.13999999999999999,2891.219794928921
365,0.2800000000000001,0.15,2340.5689494294334
366,0.2800000000000001,0.16,1852.6490815011564
367,0.2800000000000001,0.17,1425.7031347730326
368,0.2800000000000001,0.18000000000000002,1058.0137823213154
369,0.2800000000000001,0.19000000000000003,747.9026229106772
370,0.2800000000000001,0.20000000000000004,493.72939012957823
371,0.2800000000000001,0.21000000000000005,293.8911742483407
372,0.2800000000000001,0.22000000000000006,146.82165662985622
373,0.2800000000000001,0.23000000000000007,50.99035652450034
374,0.2800000000000001,0.24000000000000007,4.901890082254548
375,0.2800000000000001,0.25000000000000006,7.095241416703399
376,0.2800000000000001,0.26000000000000006,56.14304555705638
377,0.2800000000000001,0.2700000000000001,150.65088312592445
378,0.2900000000000001,0.01,18272.745532731416
379,0.2900000000000001,0.02,16635.09872966
380,0.2900000000000001,0.03,15089.435451706742
381,0.2900000000000001,0.04,13633.350396093514
382,0.2900000000000001,0.05,12264.490695743563
383,0.2900000000000001,0.060000000000000005,10980.554916116746
384,0.2900000000000001,0.07,9779.292067504379
385,0.2900000000000001,0.08,8658.500632590292
386,0.2900000000000001,0.09,7616.027609086572
387,0.2900000000000001,0.09999999999999999,6649.7675672533305
388,0.2900000000000001,0.10999999999999999,5757.661722114371
389,0.2900000000000001,0.11999999999999998,4937.697020180982
390,0.2900000000000001,0.12999999999999998,4187.905240498956
391,0.2900000000000001,0.13999999999999999,3506.3621098343474
392,0.2900000000000001,0.15,2891.1864318156954
393,0.2900000000000001,0.16,2340.539229851752
394,0.2900000000000001,0.17,1852.6229036454326
395,0.2900000000000001,0.18000000000000002,1425.6803991260952
396,0.2900000000000001,0.19000000000000003,1057.9943916239624
397,0.2900000000000001,0.20000000000000004,747.8864821119498
398,0.2900000000000001,0.21000000000000005,493.71640634176265
399,0.2900000000000001,0.22000000000000006,293.88125670270256
400,0.2900000000000001,0.23000000000000007,146.81471663310626
401,0.2900000000000001,0.24000000000000007,50.98630741593739
402,0.2900000000000001,0.25000000000000006,4.900647191630452
403,0.2900000000000001,0.26000000000000006,7.096722022762382
404,0.2900000000000001,0.2700000000000001,56.14716884675533
405,0.2900000000000001,0.2800000000000001,150.65757015432243
406,0.3000000000000001,0.01,20004.732662594935
407,0.3000000000000001,0.02,18272.649058266237
408,0.3000000000000001,0.03,16635.007593908016
409,0.3000000000000001,0.04,15089.349515315906
410,0.3000000000000001,0.05,13633.269522747156
411,0.3000000000000001,0.060000000000000005,12264.414752102315
412,0.3000000000000001,0.07,10980.483771761468
413,0.3000000000000001,0.08,9779.225594879957
414,0.3000000000000001,0.09,8658.438706950275
415,0.3000000000000001,0.09999999999999999,7615.970108438623
416,0.3000000000000001,0.10999999999999999,6649.714372305681
417,0.3000000000000001,0.11999999999999998,5757.612716222874
418,0.3000000000000001,0.12999999999999998,4937.652089297245
419,0.3000000000000001,0.13999999999999999,4187.864273119179
420,0.3000000000000001,0.15,3506.324996948895
421,0.3000000000000001,0.16,2891.1530668595747
422,0.3000000000000001,0.17,2340.509508655852
423,0.3000000000000001,0.18000000000000002,1852.5967243885173
