,I_t
0,118.0
1,172.53744421429775
2,252.2810939979155
3,368.88078941191924
4,539.3707040296233
5,788.6578739744298
6,1153.1608662611268
7,1686.130144517112
8,2465.427349137328
9,3604.899887111381
10,5271.012368020371
11,7707.164183735238
12,11269.244941104982
13,16477.620211250738
14,24093.138251477176
15,35228.25304922262
16,51509.47947513182
17,75314.87466209625
18,110121.15585082152
19,161010.9866500856
20,235414.1593770311
21,344190.1365583064
22,503208.35568834445
23,735653.4378319639
24,1075384.1135720962
25,1571819.605035243
26,2297031.1678481773
27,3355997.9133332474
28,4901362.0601476645
29,7154494.343065417
30,10435221.735847864
31,15203046.754533755
32,22112756.752766103
33,32086209.85825741
34,46398244.63087422
35,66765372.45111391
36,95407277.50915286
37,135019892.0061812
38,188558800.20143396
39,258708087.88009542
40,346964118.2212231
41,452475454.5613538
42,571135988.5758966
43,695660428.4778968
44,817046875.4331343
45,926928452.607602
46,1019606313.7025764
47,1092814215.3912735
48,1147201118.7866378
49,1185191504.2968123
50,1209888609.6786788
51,1224337051.7620986
52,1231157826.7448597
53,1232440842.9151268
54,1229774448.600684
55,1224329144.6178832
56,1216950509.844515
57,1208241683.3757503
58,1198629489.561663
59,1188414569.9237275
60,1177808150.1623995
61,1166958462.0751824
62,1155969494.762094
63,1144914202.289293
64,1133843767.4682624
65,1122794086.417906
66,1111790305.491163
67,1100849997.3059618
68,1089985386.939902
69,1079204915.1291873
70,1068514338.2571834
71,1057917504.2222794
72,1047416901.0714054
73,1037014045.970893
74,1026709761.7220016
75,1016504373.868844
76,1006397851.5866909
77,996389908.6602234
78,986480076.052543
79,976667754.1960714
80,966952250.7694342
81,957332808.0574578
82,947808622.8144008
83,938378860.7173058
84,929042666.904903
85,919799173.6765616
86,910647506.1253959
87,901586786.2647123
88,892616136.052792
89,883734679.6101043
90,874941544.843066
91,866235864.6306314
92,857616777.6880846
93,849083429.1919353
94,840634971.2276297
95,832270563.1055712
96,823989371.5790793
97,815790570.9891977
98,807673343.3548552
99,799636878.4221498
100,791680373.683034
101,783803034.3710847
102,776004073.4401184
103,768282711.5299771
104,760638176.9227427
105,753069705.4918376
106,745576540.6458656
107,738157933.2686025
108,730813141.656202
109,723541431.452427
110,716342075.5825257
111,709214354.18622
112,702157554.5501679
113,695170971.0401721
114,688253905.0333447
115,681405664.8503882
116,674625565.6881138
117,667912929.5522922
118,661267085.1909046
119,654687368.0278497
120,648173120.097146
121,641723689.9776602
122,635338432.7283813
123,629016709.8242605
124,622757889.0926241
125,616561344.6501693
126,610426456.8405464
127,604352612.17253
128,598339203.2587805
129,592385628.7551935
130,586491293.3008375
131,580655607.4584755
132,574877987.6556678
133,569157856.1264532
134,563494640.8536026
135,557887775.5114427
136,552336699.4092431
137,546840857.4351646
138,541399700.0007604
139,536012682.98602927
140,530679267.68501145
141,525398920.7519259
142,520171114.14784133
143,514995325.08787733
144,509871035.98892957
145,504797734.4179146
146,499774913.0405293
147,494802069.57051927
148,489878706.71945184
149,485004332.14698863
150,480178458.4116525
151,475400602.92208403
152,470670287.88878316
153,465987040.27633053
154,461350391.7560844
155,456759878.6593477
156,452215041.9310016
157,447715427.0835997
158,443260584.15191954
159,438850067.64796585
160,434483436.51642156
161,430160254.0905423
162,425880088.0484894
163,421642510.37009746
164,417447097.2940723
165,413293429.2756143
166,409181090.944464
167,405109671.06336457
168,401078762.48693776
169,397087962.1209693
170,393136870.8820991
171,389225093.6579125
172,385352239.2674289
173,381517920.42198324
174,377721753.6864971
175,373963359.44113445
176,370242361.8433398
177,366558388.79025334
178,362911071.8815006
179,359300046.38235193
180,355724951.1872488
181,352185428.7836931
182,348681125.21649516
183,345211690.05237854
184,341776776.344936
185,338376040.59993476
186,335009142.74096656
187,331675746.0754401
188,328375517.2609113
189,325108126.27174866
190,321873246.3661307
191,318670554.0533713
192,315499729.0615704
193,312360454.3055867
194,309252415.8553286
195,306175302.90436125
196,303128807.7388254
197,300112625.7066658
198,297126455.187166
199,294169997.56078553
