,I_t
0,595.0
1,861.3648909660837
2,1246.9731482535544
3,1805.2055254219172
4,2613.3384117684227
5,3783.2395980894935
6,5476.850407109443
7,7928.594890559955
8,11477.8129084936
9,16615.695612232405
10,24053.197010787688
11,34819.272954862856
12,50402.942403730056
13,72958.61748812084
14,105602.66694485152
15,152841.3040444548
16,221187.01770541072
17,320044.6689881867
18,462981.1252988785
19,669535.873131059
20,967785.1991725289
21,1397936.1505277683
22,2017285.7631783693
23,2906901.5118140196
24,4180281.656747193
25,5993876.307902702
26,8558387.410739696
27,12147720.715868795
28,17098697.400789376
29,23788808.47525932
30,32572730.391389996
31,43656705.09385104
32,56905873.45112573
33,71628333.20569077
34,86455517.3696522
35,99480760.94113933
36,108727368.8713229
37,112785478.90958585
38,111274613.10941748
39,104875382.55684322
40,94969073.921754
41,83141092.02275153
42,70789899.93237397
43,58935655.62469996
44,48197707.51863314
45,38865280.71731882
46,30996685.115526766
47,24510187.976704624
48,19252686.39968116
49,15045372.072105987
50,11710898.615735821
51,9087571.774562316
52,7035276.348565038
53,5436581.86932528
54,4195309.518601894
55,3233966.238884929
56,2490853.6409948096
57,1917278.3960117176
58,1475061.7977366087
59,1134416.1364783589
60,872186.6655889879
61,670425.2306352123
62,515249.2845585778
63,395938.4730295554
64,304224.6654437417
65,233737.10312420575
66,179570.57434411076
67,137950.3888738469
68,105973.06861575105
69,81406.0034479324
70,62532.87604911467
71,48034.52439386993
72,36897.19091152177
73,28341.90602398779
74,21770.16331106573
75,16722.142730700914
76,12844.592362661331
77,9866.140900350667
78,7578.324817566868
79,5821.009187856938
80,4471.185761382978
81,3434.366590601077
82,2637.9721735194657
83,2026.252106818302
84,1556.3831700019678
85,1195.4719795508704
86,918.2525542601284
87,705.3177086294095
88,541.7605199674481
89,416.1307977103363
90,319.6335210373925
91,245.51314169459766
92,188.5806557516141
93,144.85033990461
94,111.26072352051798
95,85.4602637294787
96,65.64271997851118
97,50.42070345340224
98,38.728549108111906
99,29.74771073347617
100,22.849456217592817
101,17.550851260340515
102,13.480950078648572
103,10.354826196567544
104,7.95362527525424
105,6.10924352479486
106,4.692559065314687
107,3.6043923385819103
108,2.768562726167678
109,2.1265552812619513
110,1.633424202054381
111,1.2546462564425482
112,0.9637038721021651
113,0.7402286884523124
114,0.5685756039455201
115,0.4367274902995005
116,0.33545389467762543
117,0.25766483206188384
118,0.19791442797511608
119,0.1520196624634704
120,0.11676752428339132
121,0.0896900736781045
122,0.06889166628794677
123,0.052916242447079806
124,0.04064539102562713
125,0.031220051447555033
126,0.023980372381353882
127,0.018419516717034214
128,0.014148178797729137
129,0.010867329820150968
130,0.008347283357669542
131,0.00641161542036567
132,0.004924813323946052
133,0.0037827886867087025
134,0.0029055903862792573
135,0.0022318073231253565
136,0.0017142691382357955
137,0.0013167438998233625
138,0.001011401569945883
139,0.0007768656728358174
140,0.0005967167656886484
141,0.00045834294255027463
142,0.0003520568971163003
143,0.0002704177315734518
144,0.00020771003252116285
145,0.00015954374500113535
146,0.0001225468325242924
147,9.412920676789703e-05
148,7.230140007900184e-05
149,5.553528636731951e-05
150,4.2657099703880584e-05
151,3.276526104702998e-05
152,2.5167260290374308e-05
153,1.9331174856635588e-05
154,1.4848430740025546e-05
155,1.1405198963665395e-05
156,8.760424968690666e-06
157,6.728952811481196e-06
158,5.168562723950593e-06
159,3.970014559446906e-06
160,3.0494000835445905e-06
161,2.3422687071498406e-06
162,1.7991154148970363e-06
163,1.3819150066940066e-06
164,1.0614600208043835e-06
165,8.153159711764555e-07
166,6.262507488050853e-07
167,4.810282322975003e-07
168,3.694816504551203e-07
169,2.838018246268101e-07
170,2.1799046194119462e-07
171,1.6744022544542278e-07
172,1.2861218260447144e-07
173,9.878805090164838e-08
174,7.587989569354668e-08
175,5.8283957603291974e-08
176,4.476837616674849e-08
177,3.43869494629907e-08
178,2.6412892193497628e-08
179,2.0287954730505276e-08
180,1.558334104920021e-08
181,1.1969689477399595e-08
182,9.194014668165391e-09
183,7.061996543690155e-09
184,5.424376290781283e-09
185,4.166507015679599e-09
186,3.200327518061428e-09
187,2.4581972823561015e-09
188,1.8881610850389648e-09
189,1.4503117014426274e-09
190,1.1139960716317816e-09
191,8.556693339622299e-10
192,6.572464910139973e-10
193,5.048363109496224e-10
194,3.877688269739215e-10
195,2.978483518546588e-10
196,2.287797123735861e-10
197,1.757275353978834e-10
198,1.3497773197034427e-10
199,1.0367748051895539e-10
