,beta,gamma,sse
0,0.02,0.01,7559.393003840937
1,0.03,0.01,6697.578039385314
2,0.03,0.02,7559.393346872338
3,0.04,0.01,5880.03366106057
4,0.04,0.02,6697.578368579642
5,0.04,0.03,7559.3936930883765
6,0.05,0.01,5108.274112011362
7,0.05,0.02,5880.033975527909
8,0.05,0.03,6697.578700811825
9,0.05,0.04,7559.394042489033
10,0.060000000000000005,0.01,4383.850468031548
11,0.060000000000000005,0.02,5108.2744108276365
12,0.060000000000000005,0.03,5880.034292879914
13,0.060000000000000005,0.04,6697.579036081859
14,0.060000000000000005,0.05,7559.394395074318
15,0.07,0.01,3708.3514419997596
16,0.07,0.02,4383.850750237368
17,0.07,0.03,5108.274712368756
18,0.07,0.04,5880.034613116585
19,0.07,0.05,6697.579374389767
20,0.07,0.060000000000000005,7559.394750844232
21,0.08,0.01,3083.404201688246
22,0.08,0.02,3708.3517065992764
23,0.08,0.03,4383.851035001371
24,0.08,0.04,5108.275016634704
25,0.08,0.05,5880.034936237923
26,0.08,0.060000000000000005,6697.5797157355455
27,0.08,0.07,7559.395109798764
28,0.09,0.01,2510.6752011302524
29,0.09,0.02,3083.4044476479794
30,0.09,0.03,3708.351973583299
31,0.09,0.04,4383.851322323577
32,0.09,0.05,5108.275323625514
33,0.09,0.060000000000000005,5880.035262243944
34,0.09,0.07,6697.580060119179
35,0.09,0.08,7559.395471937935
36,0.09999999999999999,0.01,1991.871025732604
37,0.09999999999999999,0.02,2510.675427377862
38,0.09999999999999999,0.03,3083.4046958112863
39,0.09999999999999999,0.04,3708.352242951827
40,0.09999999999999999,0.05,4383.851612203967
41,0.09999999999999999,0.060000000000000005,5108.275633341154
42,0.09999999999999999,0.07,5880.035591134615
43,0.09999999999999999,0.08,6697.580407540685
44,0.09999999999999999,0.09,7559.395837261726
45,0.10999999999999999,0.01,1528.7392513222892
46,0.10999999999999999,0.02,1991.871231155664
47,0.10999999999999999,0.03,2510.6756556406744
48,0.10999999999999999,0.04,3083.4049461781915
49,0.10999999999999999,0.05,3708.352514704875
50,0.10999999999999999,0.060000000000000005,4383.851904642559
51,0.10999999999999999,0.07,5108.275945781656
52,0.10999999999999999,0.08,5880.035922909954
53,0.10999999999999999,0.09,6697.580758000045
54,0.10999999999999999,0.09999999999999999,7559.3962057701365
55,0.11999999999999998,0.01,1123.0693173172438
56,0.11999999999999998,0.02,1528.7394347669708
57,0.11999999999999998,0.03,1991.871438397845
58,0.11999999999999998,0.04,2510.6758859186793
59,0.11999999999999998,0.05,3083.405198748671
60,0.11999999999999998,0.060000000000000005,3708.3527888424424
61,0.11999999999999998,0.07,4383.852199639353
62,0.11999999999999998,0.08,5108.276260946989
63,0.11999999999999998,0.09,5880.036257569959
64,0.11999999999999998,0.09999999999999999,6697.581111497259
65,0.11999999999999998,0.10999999999999999,7559.396577463187
66,0.12999999999999998,0.01,776.6934142136024
67,0.12999999999999998,0.02,1123.069477587
68,0.12999999999999998,0.03,1528.7396198267916
69,0.12999999999999998,0.04,1991.8716474591574
70,0.12999999999999998,0.05,2510.6761182118767
71,0.12999999999999998,0.060000000000000005,3083.4054535227365
72,0.12999999999999998,0.07,3708.3530653645166
73,0.12999999999999998,0.08,4383.8524971943325
74,0.12999999999999998,0.09,5108.276578837184
75,0.12999999999999998,0.09999999999999999,5880.03659511465
76,0.12999999999999998,0.10999999999999999,6697.581468032347
77,0.12999999999999998,0.11999999999999998,7559.396952340857
78,0.13999999999999999,0.01,491.48738558338505
79,0.13999999999999999,0.02,776.6935500678316
80,0.13999999999999999,0.03,1123.0696392597708
81,0.13999999999999999,0.04,1528.7398065017512
82,0.13999999999999999,0.05,1991.8718583395914
83,0.13999999999999999,0.060000000000000005,2510.676352520278
84,0.13999999999999999,0.07,3083.4057105004017
85,0.13999999999999999,0.08,3708.3533442710977
86,0.13999999999999999,0.09,4383.852797307514
87,0.13999999999999999,0.09999999999999999,5108.27689945221
88,0.13999999999999999,0.10999999999999999,5880.036935543991
89,0.13999999999999999,0.11999999999999998,6697.5818276052905
90,0.13999999999999999,0.12999999999999998,7559.397330403158
91,0.15,0.01,269.3716447781644
92,0.15,0.02,491.48749573600224
93,0.15,0.03,776.6936871045568
94,0.15,0.04,1123.069802335549
95,0.15,0.05,1528.7399947918502
96,0.15,0.060000000000000005,1991.8720710391474
97,0.15,0.07,2510.676588843873
98,0.15,0.08,3083.4059696816416
99,0.15,0.09,3708.3536255621993
100,0.15,0.09999999999999999,4383.853099978898
101,0.15,0.10999999999999999,5108.2772227921
102,0.15,0.11999999999999998,5880.037278858
103,0.15,0.12999999999999998,6697.582190216107
104,0.15,0.13999999999999999,7559.397711650078
105,0.16,0.01,112.31210653633809
106,0.16,0.02,269.3717278961759
107,0.16,0.03,491.4876068419615
108,0.16,0.04,776.6938253237657
109,0.16,0.05,1123.0699668143423
110,0.16,0.060000000000000005,1528.740184697098
111,0.16,0.07,1991.8722855578358
112,0.16,0.08,2510.6768271826722
113,0.16,0.09,3083.4062310664685
114,0.16,0.09999999999999999,3708.3539092378087
115,0.16,0.10999999999999999,4383.85340520847
116,0.16,0.11999999999999998,5108.27754885682
117,0.16,0.12999999999999998,5880.037625056677
118,0.16,0.13999999999999999,6697.582555864798
119,0.16,0.15,7559.39809608163
120,0.17,0.01,22.321133693165763
121,0.17,0.02,112.31216123837083
122,0.17,0.03,269.37181172948954
123,0.17,0.04,491.487718901253
124,0.17,0.05,776.6939647254776
125,0.17,0.060000000000000005,1123.0701326961434
126,0.17,0.07,1528.7403762174768
127,0.17,0.08,1991.8725018956466
128,0.17,0.09,2510.677067536665
129,0.17,0.09999999999999999,3083.4064946548833
130,0.17,0.10999999999999999,3708.354195297939
131,0.17,0.11999999999999998,4383.853712996244
132,0.17,0.12999999999999998,5108.277877646388
133,0.17,0.13999999999999999,5880.037974140041
134,0.17,0.15,6697.582924551326
135,0.17,0.16,7559.3984836978125
