,I_t
0,4603.0
1,4291.806413473805
2,4001.6515935447396
3,3731.113179119246
4,3478.8649701895642
5,3243.670426706437
6,3024.3766069707867
7,2819.9085158300395
8,2629.2638349736435
9,2451.5080094953914
10,2285.7696666365896
11,2131.236344252482
12,1987.1505080626125
13,1852.8058381614371
14,1727.543766585433
15,1610.7502489636317
16,1501.8527544259998
17,1400.317459014
18,1305.6466288352428
19,1217.3761801342782
20,1135.0734043188259
21,1058.334846789368
22,986.7843291739779
23,920.071105273243
24,857.8681416755919
25,799.8705146144816
26,745.7939152087222
27,695.3732557585208
28,648.3613702652063
29,604.5278028044879
30,563.6576778137642
31,525.5506467555492
32,490.0199059934806
33,456.89128106646564
34,426.0023728720087
35,397.20176157324784
36,370.34826432719194
37,345.3102431954873
38,321.9649598450401
39,300.1979738751876
40,279.9025818219737
41,260.979294089484
42,243.33534724411868
43,226.88424928103228
44,211.54535563360196
45,197.24347384749004
46,183.9084949813831
47,171.47504992750544
48,159.88218896716404
49,149.07308299048123
50,138.9947449156718
51,129.59776994223975
52,120.8360933647964
53,112.66676476028397
54,105.0497374416534
55,97.94767214588182
56,91.32575399399317
57,85.1515218258059
58,79.39470907279335
59,74.02709538900336
60,69.02236831272029
61,64.35599428072412
62,60.00509836284867
63,55.94835212728833
64,52.16586908696023
65,48.63910721439193
66,45.35077804725494
67,42.28476193897237
68,39.426029038952535
69,36.76056561508753
70,34.27530535734391
71,31.958065325690274
72,29.797486228373597
73,27.78297673778367
74,25.904661570937748
75,24.153333080071842
76,22.520406116032017
77,20.997875943202438
78,19.578278999665944
79,18.254656310240346
80,17.020519373038297
81,15.869818352324017
82,14.796912421745752
83,13.796542112564184
84,12.86380353132565
85,11.994124320593183
86,11.18324124489303
87,10.427179292001155
88,9.72223218712266
89,9.064944224443067
90,8.452093326988319
91,7.880675251751628
92,7.3478888626594365
93,6.851122399183448
94,6.387940673286377
95,5.956073131939846
96,5.553402726695965
97,5.177955535750366
98,4.82789108762322
99,4.501493339024185
100,4.197162262674057
101,3.913406003845979
102,3.6488335671769527
103,3.4021479978998412
104,3.1721400240697153
105,2.957682128618254
106,2.757723022176937
107,2.571282489574382
108,2.397446584744949
109,2.2353631504936846
110,2.0842376411551373
111,1.943329227668396
112,1.8119471659751198
113,1.6894474109381692
114,1.5752294591819962
115,1.468733405378155
116,1.3694371975456139
117,1.2768540779111321
118,1.1905301967846058
119,1.1100423877524075
120,1.0349960932825466
121,0.9650234305728037
122,0.8997813881604754
123,0.8389501444533697
124,0.7822314999393595
125,0.7293474153890627
126,0.6800386488858043
127,0.6340634850014755
128,0.5911965498886081
129,0.551227706480157
130,0.5139610243811693
131,0.4792138194026724
132,0.4468157580294976
133,0.41660802243207345
134,0.38844253192900985
135,0.3621812170840214
136,0.33769534287875735
137,0.31486487764367793
138,0.29357790465342665
139,0.27373007350229367
140,0.2552240885703694
141,0.23796923207280968
142,0.22188091935416263
143,0.20688028424777516
144,0.19289379246767874
145,0.1798528811377711
146,0.16769362269123758
147,0.15635641149262114
148,0.1457856716463376
149,0.135929584559291
150,0.12673983492207913
151,0.11817137386356998
152,0.11018219811781359
153,0.10273314412074885
154,0.09578769602735085
155,0.0893118067081039
156,0.08327373084731107
157,0.07764386932507489
158,0.07239462412009773
159,0.0675002630220239
160,0.0629367934901329
161,0.058681845040029164
162,0.054714559581778746
163,0.05101548917192186
164,0.047566500678133734
165,0.04435068688919235
166,0.041352283634507346
167,0.038556592506923386
168,0.03594990880997925
169,0.03351945437641442
170,0.031253314928594206
171,0.02914038167378942
172,0.027170296848005954
173,0.025333402941415967
174,0.023620695356489738
175,0.022023778266754637
176,0.020534823459797402
177,0.019146531962754936
178,0.017852098262178713
179,0.016645176942875844
180,0.01551985158218774
181,0.014470605747223725
182,0.013492295952875759
183,0.012580126448052342
184,0.011729625706531757
185,0.010936624507190969
186,0.010197235496157744
187,0.009507834130698084
188,0.008865040911424385
189,0.008265704815725248
190,0.007706887851206311
191,0.007185850653421849
192,0.006700039057296112
193,0.00624707157640645
194,0.005824727728750699
195,0.005430937151770814
196,0.005063769453273767
197,0.004721424748498098
198,0.004402224836938116
199,0.004104604975673822
