,beta,gamma,sse
0,0.02,0.01,702084.9126510728
1,0.03,0.01,209781.7127097969
2,0.03,0.02,702104.0428374982
3,0.04,0.01,5522.854732828958
4,0.04,0.02,209792.3697873275
5,0.04,0.03,702123.3431700999
6,0.05,0.01,98121.52334767327
7,0.05,0.02,5524.617048958168
8,0.05,0.03,209803.1212484773
9,0.05,0.04,702142.8136556388
10,0.060000000000000005,0.01,496598.9649381754
11,0.060000000000000005,0.02,98113.95412994044
12,0.060000000000000005,0.03,5526.395125821891
13,0.060000000000000005,0.04,209813.96710032737
14,0.060000000000000005,0.05,702162.4543009377
15,0.07,0.01,1210188.9391234561
16,0.07,0.02,496581.6118165895
17,0.07,0.03,98106.31910652741
18,0.07,0.04,5528.1889708676035
19,0.07,0.05,209824.9073500487
20,0.07,0.060000000000000005,702182.2651128443
21,0.08,0.01,2248342.2442186815
22,0.08,0.02,1210161.3336394024
23,0.08,0.03,496564.108293954
24,0.08,0.04,98098.61828525031
25,0.08,0.05,5529.998591607806
26,0.08,0.060000000000000005,209835.9420048424
27,0.08,0.07,702202.2460983167
28,0.09,0.01,3620731.317701075
29,0.09,0.02,2248303.901320144
30,0.09,0.03,1210133.4900423922
31,0.09,0.04,496546.45437849365
32,0.09,0.05,98090.85167399656
33,0.09,0.060000000000000005,5531.823995621101
34,0.09,0.07,209847.07107199944
35,0.09,0.08,702222.3972643382
36,0.09999999999999999,0.01,5337254.91271364
37,0.09999999999999999,0.02,3620681.735223452
38,0.09999999999999999,0.03,2248265.229390155
39,0.09999999999999999,0.04,1210105.408340975
40,0.09999999999999999,0.05,496528.6500784606
41,0.09999999999999999,0.060000000000000005,98083.01928071125
42,0.09999999999999999,0.07,5533.665190548952
43,0.09999999999999999,0.08,209858.2945588608
44,0.09999999999999999,0.09,702242.7186179536
45,0.10999999999999999,0.01,7408042.851649936
46,0.10999999999999999,0.02,5337193.570846335
47,0.10999999999999999,0.03,3620631.7294971263
48,0.10999999999999999,0.04,2248226.2284377352
49,0.10999999999999999,0.05,1210077.0885438656
50,0.10999999999999999,0.060000000000000005,496510.6954022063
51,0.10999999999999999,0.07,98075.12111342448
52,0.10999999999999999,0.08,5535.522184097841
53,0.10999999999999999,0.09,209869.61247283078
54,0.10999999999999999,0.09999999999999999,702263.2101662694
55,0.11999999999999998,0.01,9843460.857871866
56,0.11999999999999998,0.02,7407969.212387852
57,0.11999999999999998,0.03,5337131.708119629
58,0.11999999999999998,0.04,3620581.3005315657
59,0.11999999999999998,0.05,2248186.8984719575
60,0.11999999999999998,0.060000000000000005,1210048.5306597864
61,0.11999999999999998,0.07,496492.59035813034
62,0.11999999999999998,0.08,98067.15718021494
63,0.11999999999999998,0.09,5537.394984042522
64,0.11999999999999998,0.09999999999999999,209881.02482137698
65,0.11999999999999998,0.10999999999999999,702283.871916466
66,0.12999999999999998,0.01,12654115.466623032
67,0.12999999999999998,0.02,9843374.364451772
68,0.12999999999999998,0.03,7407894.951165136
69,0.12999999999999998,0.04,5337069.324543459
70,0.12999999999999998,0.05,3620530.448336284
71,0.12999999999999998,0.060000000000000005,2248147.239502009
72,0.12999999999999998,0.07,1210019.7346975456
73,0.12999999999999998,0.08,496474.3349547216
74,0.12999999999999998,0.09,98059.12748923716
75,0.12999999999999998,0.09999999999999999,5539.283598218437
76,0.12999999999999998,0.10999999999999999,209892.53161202365
77,0.12999999999999998,0.11999999999999998,702304.7038757731
78,0.13999999999999999,0.01,15850859.016209656
79,0.13999999999999999,0.02,12654015.542944215
80,0.13999999999999999,0.03,9843287.144379664
81,0.13999999999999999,0.04,7407820.067992173
82,0.13999999999999999,0.05,5337006.420127771
83,0.13999999999999999,0.060000000000000005,3620479.1729208706
84,0.13999999999999999,0.07,2248107.251537129
85,0.13999999999999999,0.08,1209990.700666054
86,0.13999999999999999,0.09,496455.92920052697
87,0.13999999999999999,0.09999999999999999,98051.03204871247
88,0.13999999999999999,0.10999999999999999,5541.188034527132
89,0.13999999999999999,0.11999999999999998,209904.132852365
90,0.13999999999999999,0.12999999999999998,702325.7060514945
91,0.15,0.01,19444794.720530294
92,0.15,0.02,15850745.066238483
93,0.15,0.03,12653914.784229655
94,0.15,0.04,9843199.197666395
95,0.15,0.05,7407744.56287939
96,0.15,0.060000000000000005,5336942.99488262
97,0.15,0.07,3620427.474295016
98,0.15,0.08,2248066.9345866274
99,0.15,0.09,1209961.4285742608
100,0.15,0.09999999999999999,496437.37310418265
101,0.15,0.10999999999999999,98042.87086693358
102,0.15,0.11999999999999998,5543.108300935172
103,0.15,0.12999999999999998,209915.82855005856
104,0.15,0.13999999999999999,702346.8784509463
105,0.16,0.01,23447281.824047443
106,0.16,0.02,19444666.12768886
107,0.16,0.03,15850630.169050958
108,0.16,0.04,12653813.190490782
109,0.16,0.05,9843110.524322893
110,0.16,0.060000000000000005,7407668.435837333
111,0.16,0.07,5336879.048818136
112,0.16,0.08,3620375.3524684845
113,0.16,0.09,2248026.288659889
114,0.16,0.09999999999999999,1209931.9184312175
115,0.16,0.10999999999999999,496418.6666743626
116,0.16,0.11999999999999998,98034.64395225534
117,0.16,0.12999999999999998,5545.044405475226
118,0.16,0.13999999999999999,209927.61871281848
119,0.16,0.15,702368.2210815679
120,0.17,0.01,27869940.840300005
121,0.17,0.02,23447137.950584494
122,0.17,0.03,19444536.471545618
123,0.17,0.04,15850514.324658776
124,0.17,0.05,12653710.76173895
125,0.17,0.060000000000000005,9843021.124360172
126,0.17,0.07,7407591.686876585
127,0.17,0.08,5336814.581944562
128,0.17,0.09,3620322.807451088
129,0.17,0.09999999999999999,2247985.313766389
130,0.17,0.10999999999999999,1209902.1702460307
131,0.17,0.11999999999999998,496399.8099198299
132,0.17,0.12999999999999998,98026.35131310401
133,0.17,0.13999999999999999,5546.996356242813
134,0.17,0.15,209939.50334842227
135,0.17,0.16,702389.7339508235
136,0.18000000000000002,0.01,32724658.875070203
137,0.18000000000000002,0.02,27869781.02664542
138,0.18000000000000002,0.03,23446992.893719662
139,0.18000000000000002,0.04,19444405.75211307
140,0.18000000000000002,0.05,15850397.533073945
141,0.18000000000000002,0.060000000000000005,12653607.497985752
142,0.18000000000000002,0.07,9842930.997789368
143,0.18000000000000002,0.08,7407514.316007884
144,0.18000000000000002,0.09,5336749.594272146
145,0.18000000000000002,0.09999999999999999,3620269.839252768
146,0.18000000000000002,0.10999999999999999,2247944.009915679
147,0.18000000000000002,0.11999999999999998,1209872.1840278767
148,0.18000000000000002,0.12999999999999998,496380.80284942634
149,0.18000000000000002,0.13999999999999999,98017.99295796346
150,0.18000000000000002,0.15,5548.964161398472
151,0.18000000000000002,0.16,209951.48246471063
152,0.18000000000000002,0.17,702411.4170662387
153,0.19000000000000003,0.01,38023595.03532375
154,0.19000000000000003,0.02,32724482.43917145
155,0.19000000000000003,0.03,27869619.905361284
156,0.19000000000000003,0.04,23446846.653466053
157,0.19000000000000003,0.05,19444273.969403546
158,0.19000000000000003,0.060000000000000005,15850279.794308508
159,0.19000000000000003,0.07,12653503.399242813
160,0.19000000000000003,0.08,9842840.144621609
161,0.19000000000000003,0.09,7407436.323241934
162,0.19000000000000003,0.09999999999999999,5336684.085811353
163,0.19000000000000003,0.10999999999999999,3620216.44788354
164,0.19000000000000003,0.11999999999999998,2247902.3771173805
165,0.19000000000000003,0.12999999999999998,1209841.9597860025
166,0.19000000000000003,0.13999999999999999,496361.6454720523
167,0.19000000000000003,0.15,98009.56889540261
168,0.19000000000000003,0.16,5550.947829171012
169,0.19000000000000003,0.17,209963.55606958104
170,0.19000000000000003,0.18000000000000002,702433.270435401
171,0.20000000000000004,0.01,43779185.92505524
172,0.20000000000000004,0.02,38023401.27196425
173,0.20000000000000004,0.03,32724304.567171764
174,0.20000000000000004,0.04,27869457.476461105
175,0.20000000000000004,0.05,23446699.22983664
176,0.20000000000000004,0.060000000000000005,19444141.12342985
177,0.20000000000000004,0.07,15850161.108374584
178,0.20000000000000004,0.08,12653398.465521786
179,0.20000000000000004,0.09,9842748.564868238
180,0.20000000000000004,0.09999999999999999,7407357.70858967
181,0.20000000000000004,0.10999999999999999,5336618.0565725835
182,0.20000000000000004,0.11999999999999998,3620162.633353438
183,0.20000000000000004,0.12999999999999998,2247860.415381188
184,0.20000000000000004,0.13999999999999999,1209811.4975297577
185,0.20000000000000004,0.15,496342.3377966662
186,0.20000000000000004,0.16,98001.07913404347
187,0.20000000000000004,0.17,5552.947367847753
188,0.20000000000000004,0.18000000000000002,209975.72417100752
189,0.20000000000000004,0.19000000000000003,702455.2940659594
190,0.21000000000000005,0.01,50004151.2291785
191,0.21000000000000005,0.02,43778974.10515427
192,0.21000000000000005,0.03,38023205.93967021
193,0.21000000000000005,0.04,32724125.259085443
194,0.21000000000000005,0.05,27869293.739958536
195,0.21000000000000005,0.060000000000000005,23446550.622844633
196,0.21000000000000005,0.07,19444007.214204486
197,0.21000000000000005,0.08,15850041.475284554
198,0.21000000000000005,0.09,12653292.696834464
199,0.21000000000000005,0.09999999999999999,9842656.258540587
200,0.21000000000000005,0.10999999999999999,7407278.47206203
201,0.21000000000000005,0.11999999999999998,5336551.506566386
202,0.21000000000000005,0.12999999999999998,3620108.3956725993
203,0.21000000000000005,0.13999999999999999,2247818.1247168467
204,0.21000000000000005,0.15,1209780.79726853
205,0.21000000000000005,0.16,496322.879832326
206,0.21000000000000005,0.17,97992.52368257935
207,0.21000000000000005,0.18000000000000002,5554.96278578754
208,0.21000000000000005,0.19000000000000003,209987.9867770208
209,0.21000000000000005,0.20000000000000004,702477.4879656369
210,0.22000000000000006,0.01,56711499.38661182
211,0.22000000000000006,0.02,50003920.59907203
212,0.22000000000000006,0.03,43778760.57900118
213,0.22000000000000006,0.04,38023009.038456514
214,0.22000000000000006,0.05,32723944.51492662
215,0.22000000000000006,0.060000000000000005,27869128.69586742
216,0.22000000000000006,0.07,23446400.83250326
217,0.22000000000000006,0.08,19443872.241740372
218,0.22000000000000006,0.09,15849920.895050598
219,0.22000000000000006,0.09999999999999999,12653186.093192767
220,0.22000000000000006,0.10999999999999999,9842563.225650163
221,0.22000000000000006,0.11999999999999998,7407198.613670027
222,0.22000000000000006,0.12999999999999998,5336484.435803449
223,0.22000000000000006,0.13999999999999999,3620053.734851317
