,I_t
0,507.0
1,522.4107588152004
2,538.2897457922872
3,554.6511750493285
4,571.5096914557449
5,588.8803836396796
6,606.7787973852857
7,625.2209494314453
8,644.2233416837594
9,663.8029758519839
10,683.9773685254384
11,704.7645666992644
12,726.1831637647792
13,748.2523159775405
14,770.9917594171258
15,794.4218274530199
16,818.5634687314109
17,843.4382656981054
18,869.0684536731992
19,895.4769404935766
20,922.6873267397518
21,950.723926564026
22,979.6117891373999
23,1009.37672073316
24,1040.045307465545
25,1071.6449387024022
26,1104.2038311712581
27,1137.7510537787464
28,1172.3165531638792
29,1207.9311800061969
30,1244.6267161103833
31,1282.4359022895203
32,1321.3924670697306
33,1361.5311562395586
34,1402.8877632680537
35,1445.4991606161366
36,1489.4033319664704
37,1534.6394053977035
38,1581.2476875296115
39,1629.269698666341
40,1678.7482089656382
41,1729.7272756626514
42,1782.252281377594
43,1836.369973537288
44,1892.1285049413323
45,1949.5774755043906
46,2008.767975206844
47,2069.752628286825
48,2132.5856387074173
49,2197.3228369336125
50,2264.021728054378
51,2332.7415412860278
52,2403.543280893884
53,2476.4897785700327
54,2551.6457473058185
55,2629.0778367985454
56,2708.8546904326886
57,2791.047003876769
58,2875.7275853378706
59,2962.9714175166496
60,3052.8557213065014
61,3145.460021281413
62,3240.866213017857
63,3339.15863229692
64,3440.4241262336877
65,3544.7521263817134
66,3652.2347238612174
67,3762.9667465604507
68,3877.045838460412
69,3994.572541133899
70,4115.6503774705625
71,4240.385937680369
72,4368.888967628542
73,4501.272459555679
74,4637.6527452373775
75,4778.149591638224
76,4922.886299115544
77,5071.989802228764
78,5225.590773210632
79,5383.823728156884
80,5546.827135991234
81,5714.74353026273
82,5887.719623832649
83,6065.906426508111
84,6249.459365679528
85,6438.538410018791
86,6633.308196294819
87,6833.938159362637
88,7040.602665381612
89,7253.481148317729
90,7472.758249783926
91,7698.623962271462
92,7931.273775824057
93,8170.9088282051
94,8417.736058606575
95,8671.968364946513
96,8933.824764799592
97,9203.530560003172
98,9481.31750497838
99,9767.423978802857
100,10062.095161068512
101,10365.583211554
102,10678.147453737616
103,11000.054562171897
104,11331.578753736463
105,11673.001982780284
106,12024.614140158932
107,12386.713256166066
108,12759.605707351682
109,13143.606427212313
110,13539.039120730431
111,13946.236482731754
112,14365.540420019915
113,14797.302277237954
114,15241.883066395469
115,15699.65369998866
116,16170.995227628213
117,16656.29907607667
118,17155.967292582813
119,17670.412791385315
120,18200.059603241793
121,18745.343127821958
122,19306.710388785214
123,19884.620291343163
124,20479.54388208668
125,21091.964610834766
126,21722.378594238693
127,22371.294880849753
128,23039.23571733212
129,23726.736815473967
130,24434.347619619915
131,25162.631574116025
132,25912.166390324877
133,26683.544312732593
134,27477.372383632206
135,28294.272705827843
136,29134.882702762567
137,29999.855375428455
138,30889.859555371102
139,31805.580153051967
140,32747.718400780544
141,33716.992089374515
142,34714.13579764959
143,35739.90111378132
144,36795.056847519314
145,37880.38923216928
146,38996.70211519073
147,40144.817136187114
148,41325.5738909916
149,42539.83008047493
150,43788.46164262153
151,45072.362866337455
152,46392.446485367174
153,47749.64375060714
154,49144.904479011675
155,50579.19707719118
156,52053.50853770423
157,53568.844405943775
158,55126.22871541337
159,56726.70388908235
160,58371.33060439957
161,60061.18761943307
162,61797.371557489474
163,63580.996647450476
164,65413.19441694664
165,67295.11333536955
166,69227.918403604
167,71212.79068724137
168,73250.92678991551
169,75343.5382632827
170,77491.85095004916
171,79697.10425633284
172,81960.55034953242
173,84283.45327776638
174,86667.08800683846
175,89112.73937058527
176,91621.70093036794
177,94195.27373938184
178,96834.76500738185
179,99541.48666135174
180,102316.75379759056
181,105161.88302064635
182,108078.19066449857
183,111066.99089138035
184,114129.59366363764
185,117267.30258405124
186,120481.41260009706
187,123773.20756769588
188,127143.95767010593
189,130594.91668774401
190,134127.31911488506
191,137742.37711938866
192,141441.2773418385
193,145225.17753075616
194,149095.2030108716
195,153052.44298179715
196,157097.94664486765
197,161232.7191563733
198,165457.71740593427
199,169773.84561934238
