,I_t
0,28477.0
1,31470.958826425005
2,34778.92378117006
3,38433.65798759018
4,42471.3054354356
5,46931.73151414472
6,51858.89598540791
7,57301.26106379257
8,63312.2373941671
9,69950.67081318588
10,77281.37284997488
11,85375.69794684417
12,94312.17035001249
13,104177.16351527772
14,115065.6346726272
15,127081.91687055804
16,140340.57034340975
17,154967.29437486225
18,171099.8999219814
19,188889.34206228348
20,208500.80976702008
21,230114.8685122463
22,253928.64872842465
23,280157.06995999
24,309034.08674619073
25,340813.93751872896
26,375772.37210395373
27,414207.82657255
28,456442.5060485386
29,502823.32652566716
30,553722.6556102626
31,609538.7793114415
32,670696.0074778917
33,737644.3142581519
34,810858.3921744754
35,890835.9793434881
36,978095.2995583576
37,1073171.4351551547
38,1176611.4339630292
39,1288967.9357614007
40,1410791.092631244
41,1542618.5540723908
42,1684963.2950791025
43,1838299.087472315
44,2003043.4561952995
45,2179538.0278979223
46,2368026.273945801
47,2568628.7785549997
48,2781316.3285009996
49,3005881.325150577
50,3241908.260583543
51,3488744.270995726
52,3745471.0703323632
53,4010879.8562886748
54,4283451.04313537
55,4561340.877900486
56,4842377.0993579505
57,5124065.761728177
58,5403611.128106297
59,5677950.112323614
60,5943802.098285383
61,6197734.102273003
62,6436240.20478948
63,6655833.03431872
64,6853143.935080475
65,7025027.414785744
66,7168664.674178905
67,7281660.584892523
68,7362128.493072499
69,7408757.723652558
70,7420859.626390928
71,7398389.362107714
72,7341942.246335842
73,7252725.183588383
74,7132505.363297084
75,6983539.786848767
76,6808490.228716809
77,6610328.829113957
78,6392239.65323079
79,6157521.268369231
80,5909494.762357245
81,5651420.757799053
82,5386427.979292102
83,5117454.910922032
84,4847205.127863318
85,4578116.063456425
86,4312340.320399186
87,4051738.1662000334
88,3797879.5634712614
89,3552053.9553940985
90,3315286.027590564
91,3088355.7679902427
92,2871821.314818537
93,2666043.29145416
94,2471209.552232119
95,2287359.4872587794
96,2114407.2441364634
97,1952163.412005895
98,1800354.8742022547
99,1658642.6687582554
100,1526637.8017852795
101,1403915.039630454
102,1290024.7646524885
103,1184503.0198319533
104,1086879.8925953254
105,996686.4013458083
106,913460.0520855623
107,836749.2296190849
108,766116.5801757108
109,701141.5315217557
110,641422.0840386866
111,586575.9928050282
112,536241.4471601209
113,490077.3410591997
114,447763.21509456343
115,408998.93956856383
116,373504.1975731264
117,341017.8176968877
118,311296.9977323629
119,284116.4535443476
120,259267.52101726262
121,236557.2336410472
122,215807.3937346488
123,196853.65145477443
124,179544.60250988777
125,163740.91281506233
126,149314.47610820754
127,136147.60873533913
128,124132.28434208198
129,113169.41002757866
130,103168.14457915147
131,94045.25867128605
132,85724.53634619151
133,78136.21666577127
134,71216.4741111565
135,64906.93608474647
136,59154.23572308311
137,53909.59814189737
138,49128.4581948498
139,44770.107824531726
140,40797.37110970175
141,37176.30515954497
142,33875.9250682905
143,30867.951217221686
144,28126.57729227852
145,25628.257471148387
146,23351.511321655893
147,21276.74504158888
148,19386.087757450165
149,17663.241684956643
150,16093.345036650053
151,14662.846641189948
152,13359.39131440175
153,12171.715093724284
154,11089.549515227882
155,10103.534175827455
156,9205.136882734456
157,8386.580747665834
158,7640.777634983302
159,6961.267420924693
160,6342.162565580908
161,5778.097540448043
162,5264.182692431435
163,4795.962160284843
164,4369.375491820448
165,3980.7226400064574
166,3626.63204345577
167,3304.0315219712097
168,3010.1217409124347
169,2742.352019340384
170,2498.398276322108
171,2276.1429275783953
172,2073.656560956396
173,1889.1812341287146
174,1721.1152515701806
175,1567.999290346854
176,1428.503755664439
177,1301.4172575535956
178,1185.6361095994944
179,1080.154759327757
180,984.0570678082103
181,896.5083632956556
182,816.748200351956
183,744.0837619402608
184,677.8838474997369
185,617.5733950432984
186,562.628489913266
187,512.5718170188811
188,466.9685172001683
189,425.4224118468349
190,387.57256307805005
191,353.0901396858605
192,321.67556168620786
193,293.05589872940914
194,266.98249981702463
195,243.22883377296148
196,221.58852174052282
197,201.8735446395024
198,183.9126100325714
199,167.5496642310976
