,I_t
0,5030.0
1,4597.071533654968
2,4201.404906281813
3,3839.793018664251
4,3509.3048042314917
5,3207.261471139803
6,2931.2147891789095
7,2678.92724550697
8,2448.3539083656915
9,2237.6258517712076
10,2045.035006828858
11,1869.0203168835508
12,1708.1550842856566
13,1561.1354062110618
14,1426.7696058013712
15,1303.9685729578557
16,1191.736936495967
17,1089.164996105875
18,995.421348723114
19,909.7461495420032
20,831.4449530486247
21,759.8830841515233
22,694.4804937850205
23,634.7070572869524
24,580.0782774415737
25,530.1513573583993
26,484.5216113554824
27,442.81918475534064
28,404.70605600564795
29,369.8732968252091
30,338.03856816717257
31,308.9438317028656
32,282.3532582765508
33,258.0513163779612
34,235.84102513861728
35,215.54235769148232
36,196.99078195229563
37,180.0359269947989
38,164.54036421008163
39,150.37849337065967
40,137.43552457021315
41,125.60654778703525
42,114.79568252948293
43,104.91530067082948
44,95.88531617416044
45,87.6325359501352
46,80.09006658595275
47,73.19677213672752
48,66.89677858437062
49,61.13902094733802
50,55.87682937031625
51,51.06755083887075
52,46.67220345284188
53,42.65516045618074
54,38.983861462109545
55,35.62854853292445
56,32.56202497521983
57,29.759434895433902
58,27.19806172888996
59,24.857144109297955
60,22.717707586235626
61,20.762410826584933
62,18.975405053300193
63,17.342205582180313
64,15.849574415378635
65,14.485412940004931
66,13.238663862081527
67,12.099221580973298
68,11.057850277826013
69,10.106109054073869
70,9.23628351322185
71,8.441323231334872
72,7.714784609396961
73,7.050778644326776
74,6.44392319530427
75,5.889299358500297
76,5.382411596601859
77,4.919151299960458
78,4.4957634840062015
79,4.108816352991533
80,3.7551734833616517
81,3.431968401282245
82,3.1365813482611267
83,2.8666180465361144
84,2.6198902921107092
85,2.3943982181332366
86,2.1883140848541958
87,1.9999674647703225
88,1.8278317028726547
89,1.670511542251309
90,1.5267318147555602
91,1.3953271050406748
92,1.275232304222804
93,1.1654739765740079
94,1.0651624692796329
95,0.9734847013031981
96,0.889697572908497
97,0.8131219424193941
98,0.7431371213955748
99,0.6791758436045617
100,0.6207196670106925
101,0.5672947715115998
102,0.5184681183604924
103,0.47384394014419917
104,0.4330605328662789
105,0.3957873241332313
106,0.3617221936798128
107,0.3305890245148119
108,0.30213546483794756
109,0.2761308825869706
110,0.2523644960354261
111,0.23064366528852212
112,0.21079233082872084
113,0.1926495864545881
114,0.17606837504577028
115,0.16091429658254186
116,0.1470645187582538
117,0.13440678135458506
118,0.12283848630950063
119,0.11226586610240627
120,0.10260322371579499
121,0.09377223801284829
122,0.08570132890068793
123,0.07832507713357018
124,0.071583694053202
125,0.0654225369681271
126,0.05979166624405972
127,0.054645440515135084
128,0.049942146735036434
129,0.04564366206935565
130,0.041715144888635286
131,0.03812475235741739
132,0.03484338233019979
133,0.031844437462221924
134,0.029103609623065723
135,0.02659868286562289
136,0.02430935335338152
137,0.022217064786441695
138,0.020304857992295606
139,0.01855723346222111
140,0.01696002571906906
141,0.015500288498124862
142,0.014166189810370728
143,0.012946916037577525
144,0.011832584281863108
145,0.010814162259261148
146,0.00988339508799292
147,0.009032738378019895
148,0.00825529707953044
149,0.007544769594693298
150,0.006895396699672284
151,0.006301914862886442
152,0.005759513581133991
153,0.005263796387765422
154,0.004810745216855092
155,0.004396687834522962
156,0.004018268073419047
157,0.003672418629104401
158,0.0033563361978280297
159,0.003067458754177468
160,0.002803444784425643
161,0.002562154307248637
162,0.0023416315279766336
163,0.0021400889857810103
164,0.001955893065301645
165,0.001787550755278042
166,0.0016336975468555597
167,0.0014930863734757185
168,0.0013645775027022015
169,0.001247129298050123
170,0.0011397897759380107
171,0.001041688889326861
172,0.000952031475500834
173,0.000870090810827393
174,0.0007952027202546067
175,0.0007267601937997828
176,0.0006642084663930549
177,0.0006070405211952952
178,0.0005547929799422213
179,0.000507042347003631
180,0.00046340157671375965
181,0.00042351693614904454
182,0.0003870651379243526
183,0.0003537507197673755
184,0.00032330364963117214
185,0.00029547713693295363
186,0.0002700456321779719
187,0.00024680299875434275
188,0.00022556084208017333
189,0.00020614698255979618
190,0.0001884040599715616
191,0.00017218825797496977
192,0.000157368138398557
193,0.00014382357585978556
194,0.00013144478408143366
195,0.00012013142601223373
196,0.00010979180053878773
197,0.00010034209919660317
198,9.170572685547582e-05
199,8.38126808729933e-05
