,I_t
0,51859.0
1,51342.966891578646
2,50832.06848498832
3,50326.253691921724
4,49825.47193230745
5,49329.67312925543
6,48838.80770405256
7,48352.82657120812
8,47871.68113354845
9,47395.323277360345
10,46923.70536758274
11,46456.780243046196
12,45994.50121175972
13,45536.82204624441
14,45083.696978913475
15,44635.080697498255
16,44190.92834051962
17,43751.195492804414
18,43315.83818104653
19,42884.812869412
20,42458.076455187904
21,42035.58626447441
22,41617.30004791975
23,41203.17597649751
24,40793.17263732594
25,40387.249029528844
26,39985.3645601376
27,39587.47904003389
28,39193.552679932836
29,38803.546086406
30,38417.42025794398
31,38035.13658105813
32,37656.65682642101
33,37281.94314504527
34,36910.95806450048
35,36543.66448516759
36,36180.0256765306
37,35820.005273505165
38,35463.56727280365
39,35110.67602933635
40,34761.29625264845
41,34415.3930033925
42,34072.93168983589
43,33733.87806440306
44,33398.19822025214
45,33065.85858788555
46,32736.825931794403
47,32411.067347136162
48,32088.550256445433
49,31769.242406377405
50,31453.11186448369
51,31140.12701602023
52,30830.25656078693
53,30523.469509998726
54,30219.735183187775
55,29919.023205136436
56,29621.30350284076
57,29326.546302504168
58,29034.722126561028
59,28745.80179072983
60,28459.756401095678
61,28176.557351221767
62,27896.17631928961
63,27618.5852652677
64,27343.756428108314
65,27071.66232297222
66,26802.275738480952
67,26535.569733996435
68,26271.51763692766
69,26010.093040064134
70,25751.26979893586
71,25495.02202919957
72,25241.324104050935
73,24990.150651662545
74,24741.476552647342
75,24495.276937547285
76,24251.527184347004
77,24010.202916012156
78,23771.279998052305
79,23534.73453610799
80,23300.542873561826
81,23068.68158917336
82,22839.12749473744
83,22611.85763276588
84,22386.849274192173
85,22164.07991609905
86,21943.527279468624
87,21725.16930695493
88,21508.98416067859
89,21294.950220043444
90,21083.04607957488
91,20873.25054677966
92,20665.54264002705
93,20459.90158645101
94,20256.306819873254
95,20054.737978746973
96,19855.174904121
97,19657.597637624236
98,19461.98641947012
99,19268.321686480933
100,19076.584070131787
101,18886.754394614032
102,18698.813674917954
103,18512.74311493453
104,18328.52410557606
105,18146.138222915513
106,17965.567226344363
107,17786.79305674875
108,17609.797834703786
109,17434.563858685833
110,17261.073603302542
111,17089.309717540516
112,16919.25502303039
113,16750.89251232918
114,16584.205347219715
115,16419.17685702698
116,16255.790536951212
117,16094.030046417569
118,15933.87920744223
119,15775.322003014737
120,15618.342575496426
121,15462.9252250348
122,15309.054407993668
123,15156.7147353989
124,15005.89097139965
125,14856.568031744875
126,14708.730982275018
127,14562.36503742869
128,14417.455558764212
129,14273.988053495861
130,14131.948173044675
131,13991.321711603681
132,13852.094604717387
133,13714.252927875415
134,13577.782895120114
135,13442.670857668032
136,13308.903302545103
137,13176.466851235398
138,13045.348258343338
139,12915.534410269196
140,12787.012323897789
141,12659.769145300206
142,12533.792148448465
143,12409.068733942933
144,12285.586427752434
145,12163.332879966867
146,12042.295863562247
147,11922.463273178028
148,11803.823123906588
149,11686.36355009476
150,11570.072804157284
151,11454.939255402058
152,11340.951388867088
153,11228.097804168998
154,11116.367214362997
155,11005.748444814193
156,10896.230432080132
157,10787.802222804452
158,10680.45297262155
159,10574.171945072138
160,10468.948510529595
161,10364.772145136996
162,10261.632429754716
163,10159.519048918508
164,10058.42178980794
165,9958.330541225105
166,9859.235292583478
167,9761.126132906846
168,9663.993249838188
169,9567.82692865842
170,9472.617551314905
171,9378.355595459614
172,9285.03163349688
173,9192.636331640602
174,9101.160448980847
175,9010.594836559725
176,8920.930436456469
177,8832.158280881606
178,8744.26949128015
179,8657.25527744372
180,8571.106936631477
181,8485.815852699812
182,8401.373495240709
183,8317.771418728656
184,8235.001261676065
185,8153.054745797074
186,8071.92367517969
187,7991.59993546615
188,7912.075493041451
189,7833.342394229944
190,7755.392764499924
191,7678.218807676136
192,7601.812805160113
193,7526.167115158276
194,7451.274171917705
195,7377.126484969523
196,7303.7166383798
197,7231.03729000792
198,7159.081170772313
199,7087.841083923506
